nu alpha 
2.551638 0.1393359 
2.263586 0.1117313 
4.22945 0.445944 
2.109406 0.3780009 
3.0303 0.3790274 
1.304203 0.4785691 
1.473994 0.2535702 
2.032399 0.1766167 
1.928447 0.3227756 
2.301086 0.1528872 
1.448793 0.4671259 
2.599179 0.1287812 
1.429028 0.1716592 
1.581105 0.05109449 
3.283497 0.1459328 
3.117309 0.4634878 
2.422796 0.1676504 
2.081935 0.4161083 
2.586105 0.2445843 
1.083323 0.4708078 
2.33094 0.200646 
2.466843 0.3879185 
2.630789 0.2221758 
2.053309 0.288497 
2.256601 0.2535127 
2.92517 0.1145568 
2.577797 0.07635161 
1.067691 0.4611569 
1.783266 0.410811 
1.759739 0.3233274 
1.034532 0.2450622 
1.678984 0.4959238 
1.5436 0.09762694 
1.721672 0.4659099 
1.588666 0.2970249 
5.287287 0.1039874 
1.849924 0.1970181 
2.597614 0.3547135 
2.615867 0.23965 
1.774166 0.1176555 
2.117486 0.4237493 
6.474558 0.1593069 
22.56786 0.06849875 
85.6135 0.02396635 
10.78387 0.0274725 
5.448711 0.332264 
3.772083 0.2341924 
3.813275 0.1123097 
2.058538 0.1354702 
6.399645 0.03693032 
3.091945 0.2100963 
3.186445 0.4344283 
2.330212 0.4370696 
3.995594 0.3074516 
2.629417 0.174344 
5.37489 0.4215187 
3.530699 0.4692872 
1.370889 0.2508229 
2.485624 0.4675943 
1.512509 0.04065832 
1.863688 0.2461695 
1.955836 0.4502703 
3.583891 0.2751015 
6.599073 0.3132467 
4.315179 0.1361315 
7.701811 0.2288947 
2.525033 0.08868198 
3.032366 0.3119383 
2.441123 0.3857942 
2.78865 0.2852175 
3.026513 0.1525877 
2.215823 0.4733736 
2.619443 0.1617455 
1.432513 0.3597267 
1.721666 0.04951367 
2.15309 0.3374523 
2.055472 0.2838639 
2.966962 0.495139 
3.345138 0.1465603 
2.735099 0.1792447 
1.546168 0.4430701 
2.805743 0.1948722 
2.191052 0.342153 
3.304656 0.2255504 
2.811302 0.04772079 
2.595485 0.4108067 
3.581125 0.0867368 
2.990254 0.4775817 
2.803127 0.2048716 
2.670799 0.4643897 
2.939288 0.4222202 
4.110733 0.3088407 
2.550365 0.3836031 
2.85098 0.3226287 
3.091208 0.4785782 
3.384521 0.1759338 
3.636021 0.1432147 
1.790338 0.1113537 
1.567892 0.3298535 
2.09023 0.379841 
4.174988 0.186003 
3.299208 0.2493618 
3.550317 0.4506109 
2.483115 0.1654215 
2.511194 0.3350602 
3.487566 0.07152554 
3.705508 0.4045681 
3.980413 0.4005965 
7.293744 0.3515927 
2.228963 0.4454307 
3.170037 0.1190165 
5.038853 0.02361134 
2.885777 0.3835923 
3.524983 0.2085946 
4.96261 0.1632603 
4.296273 0.3997622 
4.155969 0.1178153 
21.4259 0.04617992 
2.934474 0.2702493 
5.396165 0.2540929 
3.651007 0.1761504 
2.099814 0.2293923 
3.84637 0.1193007 
5.324795 0.1384922 
3.64497 0.16949 
3.536951 0.2252445 
4.077888 0.3411405 
6.930029 0.3968953 
12.87727 0.1802341 
8.541944 0.1299463 
4.08916 0.4456212 
2.552222 0.3319081 
4.141003 0.4530824 
2.940493 0.4818705 
2.095208 0.2407903 
1.975623 0.3734912 
2.629993 0.363766 
2.508285 0.4860547 
2.662511 0.1430764 
1.373299 0.2583531 
1.091471 0.2700159 
1.590889 0.374511 
2.938852 0.3639352 
5.152136 0.1360022 
4.3785 0.4275379 
3.453416 0.2717904 
5.046445 0.3590716 
4.529334 0.4207149 
2.65291 0.430093 
3.070245 0.06176718 
3.881931 0.3570212 
2.44966 0.4041087 
3.219762 0.3355945 
2.624108 0.3544944 
2.115192 0.2595609 
2.408101 0.4707639 
2.161342 0.4909785 
3.147691 0.4658028 
1.744348 0.3739061 
2.665035 0.2764308 
2.410581 0.2208679 
2.457234 0.3698264 
6.908873 0.06206988 
2.352186 0.2450709 
2.807301 0.4437311 
2.161453 0.2874424 
5.839913 0.4527955 
4.126038 0.272495 
1.788766 0.4131725 
3.289909 0.06351974 
2.45742 0.4667445 
2.466227 0.3329603 
2.194271 0.1341078 
3.127541 0.2810948 
4.092745 0.1472932 
2.422195 0.09606963 
2.166378 0.3089018 
5.500813 0.2510712 
3.455402 0.27557 
2.377083 0.4136473 
2.328689 0.3094919 
1.435596 0.1793544 
2.418722 0.4103167 
1.957104 0.09503191 
2.789945 0.2200116 
1.967226 0.3335187 
2.066624 0.1466922 
2.029211 0.1849805 
6.792181 0.06799966 
3.471931 0.3515513 
6.982323 0.1512595 
11.00136 0.09398117 
2.89835 0.3120295 
4.694714 0.408789 
4.285242 0.07512411 
5.022556 0.2411634 
2.566884 0.4210509 
3.472131 0.3028315 
3.560781 0.4563687 
5.109351 0.3501305 
4.612402 0.09926983 
2.928423 0.3289209 
3.024393 0.4871708 
3.491494 0.4294788 
4.936831 0.3333586 
2.739319 0.3531809 
1.971136 0.4170706 
1.98499 0.06175943 
3.59243 0.1918648 
3.673993 0.07557475 
8.106129 0.3199523 
7.350841 0.07566961 
4.558036 0.1366206 
8.808405 0.02865814 
4.264302 0.4370006 
12.96332 0.07020492 
8.834529 0.08958771 
4.53993 0.3059399 
3.591358 0.1175721 
3.179305 0.2922336 
3.034654 0.3315103 
14.66774 0.09659652 
3.765465 0.4381284 
3.568492 0.3720173 
12.28744 0.3561334 
6.427427 0.1575404 
37.68149 0.04445164 
27.32179 0.04492287 
2.91342 0.3067046 
34.43405 0.0747591 
10.24472 0.1530977 
3.931575 0.4880787 
1.990343 0.2460858 
3.027037 0.3474499 
1.604703 0.3046533 
2.346359 0.07156191 
2.574717 0.2514653 
3.073975 0.2626184 
3.122075 0.1667268 
2.259343 0.4096701 
2.975433 0.228445 
4.224722 0.2306245 
3.386805 0.4512923 
2.321354 0.4340358 
2.750516 0.09305538 
1.446186 0.3021812 
1.759395 0.2456305 
1.762159 0.4789193 
1.603616 0.2212801 
1.536073 0.2120139 
1.519978 0.4562216 
1.539862 0.3886535 
1.767416 0.1805839 
1.230984 0.4854055 
2.208516 0.4386966 
1.868425 0.3561349 
1.726534 0.223605 
1.880007 0.3826003 
2.51212 0.1952653 
2.13222 0.3522121 
1.635611 0.1851408 
1.857661 0.3597135 
2.35113 0.1869995 
3.766841 0.3232405 
3.310079 0.2714248 
3.882245 0.3529035 
3.989177 0.3017491 
5.000127 0.3759112 
3.460358 0.2481147 
3.015076 0.04100643 
4.327672 0.1851821 
3.339322 0.3559881 
3.504924 0.09778359 
3.185439 0.3780618 
2.477602 0.4925101 
3.337849 0.3456989 
2.009636 0.3821148 
2.810748 0.4478626 
2.243298 0.2561807 
2.327768 0.3766533 
1.984737 0.4890613 
2.07173 0.2294464 
3.202998 0.3234081 
2.119887 0.4901359 
1.835092 0.1801735 
1.995221 0.2893101 
4.793508 0.1944259 
3.368788 0.3767074 
6.255339 0.4075139 
9.333767 0.1773691 
13.78659 0.152523 
6.265638 0.2522856 
2.816754 0.4084146 
1.622515 0.170283 
2.664816 0.4680605 
3.220537 0.1554527 
3.874328 0.4962843 
2.077893 0.3436161 
2.261035 0.09957715 
11.46268 0.1095934 
4.399582 0.1271061 
4.377133 0.2656912 
3.347885 0.3458077 
2.879819 0.4566019 
2.323377 0.3961366 
3.97506 0.4608916 
2.193658 0.3885333 
4.030018 0.3380395 
2.912304 0.307023 
3.753148 0.2967289 
2.881607 0.2851329 
2.858289 0.4869117 
6.019604 0.1265152 
3.503188 0.3789347 
2.152686 0.1308953 
2.833223 0.2496397 
2.177869 0.4909932 
1.998841 0.4930718 
1.774865 0.3412728 
1.868239 0.0500053 
1.337096 0.361425 
1.073093 0.3971108 
1.792014 0.2694756 
1.859631 0.2925382 
3.017026 0.4473267 
3.704318 0.4885929 
8.295708 0.05299862 
4.269776 0.425802 
1.798914 0.39735 
2.784963 0.207137 
3.129977 0.1463406 
3.332702 0.3597818 
3.249321 0.3576964 
1.638176 0.2606606 
2.859338 0.2658835 
2.39826 0.4506354 
3.761007 0.4841132 
1.94474 0.2749075 
1.563153 0.2016957 
2.115176 0.2869829 
3.473832 0.05249272 
3.30874 0.300241 
4.888298 0.3384842 
6.614848 0.07240616 
13.61922 0.1312306 
36.40146 0.03115464 
49.67945 0.06737122 
2.876885 0.4996409 
4.426508 0.4303194 
8.769954 0.3561911 
63.73714 0.02032977 
13.4271 0.3230732 
5.150406 0.2247093 
2.139746 0.06641335 
3.436582 0.3070742 
2.972481 0.2415148 
1.635964 0.3997307 
2.056453 0.4564759 
2.623164 0.1117035 
2.053742 0.4443386 
3.331689 0.3662906 
4.049414 0.4782877 
3.083909 0.3913086 
2.30728 0.2676691 
2.785506 0.3573385 
1.927026 0.2728991 
2.905953 0.04867751 
2.378615 0.4185719 
2.726443 0.4885064 
2.132553 0.4895352 
2.470776 0.1685088 
3.116048 0.4837552 
3.341364 0.1090012 
7.634096 0.2133793 
2.477262 0.2424644 
2.098095 0.1445161 
2.082594 0.4110617 
3.12466 0.3392002 
4.507643 0.3426638 
2.372138 0.4715134 
1.776237 0.4443237 
2.322871 0.1991664 
2.687187 0.09290447 
1.967798 0.3175385 
2.027516 0.2248941 
2.979762 0.2623873 
2.013221 0.3301111 
1.578435 0.3049368 
1.592511 0.2662649 
2.659386 0.2596818 
3.568864 0.4415624 
1.48966 0.4695741 
2.183572 0.4343575 
4.098649 0.3271973 
2.923936 0.1286895 
2.386748 0.2882789 
2.742545 0.2732978 
1.709833 0.4737787 
2.866725 0.3938243 
2.514724 0.411022 
3.343639 0.2886991 
2.274529 0.3594266 
1.354387 0.4901718 
2.013153 0.4174473 
1.489066 0.2859748 
2.039401 0.1353151 
1.879652 0.233166 
1.661597 0.119168 
2.508422 0.1522822 
1.697836 0.09302898 
3.3 0.2631953 
3.481634 0.2100184 
15.43156 0.1119978 
6.137582 0.3607556 
26.99825 0.04412728 
4.199148 0.4889166 
2.101843 0.2234266 
2.406001 0.2720905 
2.055 0.09377442 
2.356721 0.4324267 
1.789332 0.3760651 
3.071524 0.2137636 
3.732336 0.304262 
2.350662 0.2599917 
1.88716 0.2389469 
4.618759 0.3074845 
2.685076 0.4221964 
2.923497 0.2138076 
2.651941 0.4408442 
3.490496 0.2998365 
2.598356 0.1703209 
3.375273 0.2536972 
3.849703 0.1768674 
2.655102 0.2155337 
2.547938 0.2786407 
4.147702 0.1585671 
1.444871 0.2718351 
1.534239 0.3320422 
1.806742 0.3577996 
2.358985 0.2017467 
2.602111 0.3119932 
3.284519 0.4117734 
2.196599 0.3957617 
3.081516 0.3954609 
1.771604 0.2145071 
3.199789 0.3716902 
2.886334 0.403119 
3.727839 0.2542811 
1.342388 0.1985006 
2.587588 0.2599229 
3.503092 0.2870616 
2.902818 0.09845594 
3.053708 0.199986 
2.293697 0.3541205 
1.783527 0.3941121 
3.20037 0.4748262 
2.774165 0.3587292 
3.399869 0.4270716 
3.213773 0.2623739 
2.388654 0.2616952 
2.216516 0.2309653 
3.715572 0.3188098 
5.506274 0.193674 
2.154263 0.4630345 
1.708334 0.09005101 
1.428572 0.4942479 
1.970148 0.0376422 
1.58663 0.3593953 
2.598398 0.2673767 
2.278467 0.2721865 
1.544915 0.237323 
2.146276 0.2379159 
1.96431 0.02069597 
2.587707 0.4808549 
2.187349 0.3678823 
4.06798 0.1087254 
2.538721 0.4282881 
3.045801 0.4160071 
2.167841 0.1385243 
1.962561 0.2532724 
1.907861 0.4331809 
2.264818 0.4259364 
2.205395 0.2286316 
2.316791 0.2186578 
3.934044 0.4870647 
2.447075 0.2135956 
3.245947 0.328262 
2.142245 0.4843997 
2.884781 0.2547163 
3.113963 0.08112315 
3.379971 0.4502695 
2.346642 0.380575 
5.524264 0.4421161 
2.726984 0.3799183 
2.900925 0.4299378 
2.783206 0.1859911 
3.226406 0.1251379 
2.262588 0.3795521 
2.276627 0.3568552 
2.804448 0.3153541 
3.468406 0.2883751 
2.58024 0.1434357 
2.904098 0.1798709 
1.566508 0.45653 
2.399706 0.1755013 
2.445415 0.3793436 
3.540915 0.1618432 
2.319049 0.4530833 
1.69597 0.3973123 
1.530251 0.4887941 
4.089294 0.4802216 
2.878635 0.2110705 
2.45667 0.2047415 
3.922997 0.1166299 
5.377003 0.2237935 
4.707744 0.3636809 
2.277268 0.4515593 
3.258823 0.05628828 
3.228669 0.3908666 
2.977619 0.173084 
2.373507 0.1453457 
3.42546 0.4241717 
2.364274 0.3168576 
2.713177 0.4102728 
3.548299 0.27784 
2.63068 0.4399654 
2.483506 0.3144919 
2.746221 0.4955496 
2.894755 0.2988086 
2.950102 0.09538468 
3.876699 0.3332135 
1.701813 0.2954106 
1.630195 0.1146614 
1.808046 0.2908574 
2.521565 0.260381 
1.967994 0.396684 
2.222861 0.2233463 
1.384699 0.3528259 
3.571929 0.02665219 
1.63155 0.03554157 
2.243383 0.2505817 
1.812675 0.4369199 
1.241767 0.3260077 
2.149533 0.2245868 
4.381627 0.2456849 
3.188198 0.3312887 
6.721181 0.1121424 
3.980911 0.2837937 
3.493659 0.4495971 
3.447726 0.456426 
2.384258 0.4133861 
2.249394 0.460153 
2.591283 0.4310344 
1.920266 0.1185107 
4.1896 0.1934332 
2.319156 0.3466599 
2.157132 0.2947365 
2.445873 0.2790142 
3.042596 0.4392456 
2.685059 0.2917969 
2.7363 0.3225242 
2.501042 0.4790755 
5.494024 0.3850234 
2.215822 0.3140708 
1.974496 0.2252594 
1.925581 0.3893279 
0.9975631 0.3755395 
1.187078 0.3249409 
1.276952 0.1953437 
1.113084 0.450465 
1.803732 0.1889625 
1.785017 0.2859075 
3.410332 0.459519 
1.895841 0.276007 
1.57917 0.1673669 
1.725517 0.3075406 
1.698724 0.1177522 
1.876869 0.3577456 
2.107292 0.156531 
1.641867 0.1591176 
1.633372 0.1305553 
1.427171 0.1665213 
1.247835 0.250643 
1.916717 0.06228073 
1.478071 0.32622 
1.735548 0.3621689 
2.200068 0.2168704 
2.618631 0.05750869 
3.886175 0.3394924 
6.68843 0.46614 
5.494655 0.2406049 
3.442331 0.3179345 
4.631255 0.4461914 
7.002457 0.07085499 
3.081504 0.2437457 
3.131042 0.2122142 
2.830407 0.1953174 
3.120546 0.186018 
3.202051 0.2221056 
4.071195 0.3988049 
3.70183 0.4646901 
6.312993 0.06092838 
5.041592 0.1370538 
7.075272 0.213198 
3.042256 0.1947557 
4.206236 0.2226627 
2.469973 0.2361841 
3.17539 0.4153391 
4.71168 0.4364022 
2.842999 0.3172059 
2.658465 0.3532254 
2.695463 0.2527402 
5.286684 0.09583361 
2.935144 0.05849294 
2.411509 0.2964724 
3.176483 0.06259666 
1.339811 0.4796295 
3.661799 0.357448 
3.341122 0.3401157 
4.619254 0.3084382 
3.728758 0.185865 
2.531186 0.1834398 
2.783101 0.3468375 
5.183102 0.453687 
4.393289 0.2417294 
1.982307 0.4850138 
1.753837 0.3792177 
2.622259 0.2410409 
1.941302 0.1811778 
4.641196 0.2647781 
1.512858 0.3789743 
1.761938 0.1249525 
2.419724 0.4044498 
1.932499 0.06192783 
2.414589 0.2231691 
3.145197 0.1067371 
2.60429 0.4934959 
3.197457 0.4308721 
4.575401 0.2388083 
2.495574 0.4636854 
2.016581 0.1628813 
3.112435 0.1661279 
4.379664 0.4322382 
3.642128 0.3752895 
6.309061 0.3125861 
2.153965 0.3226376 
3.178822 0.3173304 
6.614106 0.3119639 
3.832457 0.2674919 
1.91863 0.29072 
1.55717 0.2879695 
1.541861 0.1661371 
1.662855 0.2191524 
1.60495 0.2019907 
1.819298 0.3643337 
1.753248 0.4362976 
1.95299 0.3983413 
2.76791 0.2601291 
4.261862 0.4066658 
3.523555 0.08692742 
2.11688 0.3474677 
2.429972 0.3870612 
2.959027 0.4482432 
2.702646 0.3839456 
2.527069 0.235119 
2.704405 0.3239862 
2.815335 0.1852615 
4.472559 0.484153 
3.409122 0.4811699 
1.873275 0.409467 
1.932295 0.464054 
1.5141 0.1270411 
3.142677 0.07575904 
2.061688 0.439971 
2.174936 0.4274058 
1.650591 0.29559 
2.076906 0.2873445 
1.440958 0.4043352 
1.841973 0.4317833 
1.926857 0.2899205 
2.091671 0.3914222 
2.382249 0.2986739 
2.16845 0.2448206 
1.921658 0.4278329 
1.944652 0.3188845 
3.799771 0.3981638 
7.974795 0.1071489 
2.895783 0.2750249 
3.756516 0.1658259 
3.851375 0.4811038 
2.465428 0.4960529 
5.403369 0.4448131 
5.330154 0.4429572 
1.624584 0.2307318 
2.346243 0.4435245 
2.698892 0.4242127 
1.551907 0.4445551 
2.482521 0.3670661 
2.344522 0.4254919 
6.376888 0.133907 
3.46503 0.1761049 
10.7893 0.1463377 
2.868664 0.1856596 
7.617706 0.4465246 
7.305412 0.1251068 
8.371544 0.3862497 
10.4349 0.1088634 
15.42357 0.05876008 
3.541681 0.2223608 
2.146649 0.2871125 
2.40115 0.416516 
2.228253 0.2386843 
2.929439 0.1466259 
4.597358 0.173368 
10.44388 0.3303697 
3.73923 0.38094 
3.658454 0.2842442 
3.046178 0.1725767 
1.34535 0.3523911 
1.529789 0.3832358 
2.059886 0.4353802 
2.170436 0.2717854 
1.434357 0.1850739 
1.105934 0.3600832 
2.136469 0.4074362 
1.698673 0.4883549 
2.213599 0.2605719 
1.382167 0.2622733 
1.899825 0.470694 
2.082298 0.3643487 
3.455622 0.3737106 
4.187732 0.1544371 
3.757723 0.4862472 
2.20259 0.4008958 
2.750837 0.4041151 
2.516029 0.4321087 
2.016984 0.08810619 
1.841463 0.282317 
4.449845 0.4978677 
5.34727 0.4226999 
2.985308 0.4575856 
3.09857 0.3653103 
2.493378 0.4421723 
3.048409 0.4511457 
2.860849 0.355427 
5.252938 0.1734492 
3.147426 0.4204951 
3.616261 0.316699 
2.289368 0.3268382 
1.459917 0.4763595 
1.951059 0.1562514 
1.507487 0.4706811 
1.71484 0.054092 
1.880391 0.2110519 
1.913857 0.3910772 
1.59005 0.4279155 
2.030859 0.3332752 
1.890485 0.2622014 
1.402215 0.4835853 
1.278597 0.4809175 
1.499005 0.3304977 
1.042273 0.3505952 
