Delta_1 Delta_2 Delta_3 
0.8161952 1.222219 0.7530913 
1.013116 -4.154154 0.8866502 
3.175954 0.7708415 0.9094452 
2.506747 -0.7287284 0.6416519 
2.158279 -0.5961057 0.7507615 
2.891096 3.338469 0.4977817 
3.054332 4.448184 0.5966336 
-0.8144354 4.26282 0.6301154 
-0.6144239 2.526385 0.7705503 
1.046112 -1.470324 0.641192 
0.8545896 4.862959 0.6823608 
1.26468 1.487663 0.7586401 
0.7652933 -2.028072 0.6721411 
1.187464 0.1164766 0.714314 
1.655834 -0.1915865 0.7159812 
0.06048037 3.492936 0.7590815 
0.7738812 3.230703 0.8107655 
3.255412 1.906288 0.5432383 
1.757471 0.6494117 0.6268646 
0.6772871 0.4302578 0.5312292 
0.7245601 -2.577911 0.6852643 
3.09019 6.348613 0.8097822 
1.539952 1.753487 0.9652336 
0.9074024 -0.00206923 0.7721208 
-1.171792 -1.01181 0.7214418 
1.149558 -2.602707 0.6653185 
0.00787865 -0.4734999 0.6572674 
0.7807169 -0.9457867 0.4719824 
0.1387884 -2.189993 0.415328 
-1.462032 1.080357 0.3832788 
0.6325751 1.466666 0.4308491 
-1.012578 -1.272924 0.6110291 
-0.7123839 15.01334 0.4181567 
0.9730754 8.938122 0.6330756 
-1.646849 5.596189 0.6316995 
-1.825416 1.614702 0.8550921 
1.180224 1.417946 0.5967943 
1.301519 9.756416 0.8449109 
1.069961 3.707714 0.9569641 
0.3811981 2.324518 0.7564108 
0.7228936 5.834656 0.6675368 
1.700195 3.292471 1.202006 
3.240866 8.051184 1.221471 
-2.169269 18.2291 1.4281 
0.07705401 12.48371 1.108648 
0.9336095 17.93967 0.9687235 
2.061725 5.468519 1.030403 
-1.778904 3.601838 1.089114 
0.2111351 3.762539 0.6973006 
1.875969 7.583358 0.846691 
2.121277 5.813604 0.9034617 
-0.2012357 2.721133 0.9688675 
0.7842421 0.9948922 1.165598 
0.4435701 0.2519273 1.080486 
1.72741 1.496348 1.093812 
-0.5554684 1.916888 1.002459 
0.6246312 0.8482454 0.9462872 
-0.4298358 -0.08971164 0.6247212 
1.732254 3.110497 0.7549553 
1.291254 1.956653 0.6455933 
0.6922542 6.39316 0.7046457 
0.3257306 4.29719 0.8820076 
