nu alpha 
97.90236 0.02459053 
26.32908 0.03946068 
19.51137 0.04662349 
6.942789 0.1080553 
8.214205 0.2816965 
5.411288 0.2078921 
3.485172 0.3151843 
9.228966 0.1663862 
3.652768 0.2276212 
36.18406 0.03294064 
12.48838 0.04107938 
3.657492 0.2287718 
8.979518 0.4300358 
16.65301 0.1438159 
58.76443 0.03315794 
126.1708 0.02013817 
26.46463 0.05075699 
10.98166 0.0582571 
4.455181 0.1518803 
20.76145 0.06011114 
5.783017 0.1596556 
5.398733 0.3456183 
21.95412 0.1291737 
12.48405 0.02898549 
3.689206 0.1286547 
6.891495 0.21496 
77.77991 0.02630895 
45.70676 0.06717768 
22.11258 0.08936405 
5.175506 0.3217681 
17.01313 0.03459147 
3.163288 0.3576487 
24.2983 0.1066821 
21.87028 0.03027059 
5.014914 0.3281516 
5.760586 0.3903954 
11.10145 0.02583904 
3.010463 0.4537654 
11.36722 0.390806 
14.0694 0.07922595 
10.836 0.3875672 
4.930546 0.4976576 
4.930961 0.2756909 
6.770511 0.1179172 
4.645023 0.4330354 
42.17989 0.09295566 
11.45752 0.03631551 
188.5801 0.02603229 
7.05536 0.1099928 
6.415052 0.3557649 
4.550183 0.1583691 
6.522215 0.3063909 
7.914581 0.2468464 
7.415562 0.2817713 
4.661906 0.4223487 
19.501 0.08350548 
9.600529 0.135519 
14.53907 0.1208138 
5.679909 0.4141311 
8.307175 0.3463502 
4.032251 0.3628649 
5.98385 0.4804015 
9.902423 0.2696732 
25.46145 0.02118351 
19.30418 0.1072712 
12.56454 0.09763323 
12.51976 0.2739927 
26.99747 0.1308537 
35.52083 0.06984492 
11.92674 0.06657768 
43.16482 0.04452916 
14.05045 0.1488073 
29.03332 0.09260703 
44.29232 0.0498176 
25.93702 0.08796177 
10.756 0.1398624 
17.42836 0.07720629 
5.318549 0.3414933 
5.291391 0.229308 
3.672094 0.2728692 
7.277804 0.4273033 
5.045496 0.1798292 
5.932222 0.04491327 
9.663996 0.174643 
17.31162 0.06786335 
21.71917 0.05501941 
7.165291 0.2882808 
4.432837 0.4764938 
46.83499 0.02592089 
25.13876 0.02550277 
3.216522 0.2616562 
8.996968 0.2150676 
9.839012 0.02257389 
5.032856 0.1454924 
3.520168 0.3652286 
17.57952 0.1240649 
15.84569 0.1071816 
7.693529 0.2940623 
9.218762 0.2306086 
4.556602 0.365211 
10.24548 0.1837564 
6.857948 0.3938142 
5.010714 0.1352493 
3.050338 0.2201311 
3.378064 0.1663732 
7.718409 0.09165238 
11.1878 0.3190277 
6.199004 0.1897132 
21.26499 0.06570797 
4.899497 0.2970273 
3.415152 0.3464618 
6.878114 0.07121164 
4.882002 0.38984 
2.899254 0.1316509 
13.36039 0.3500465 
10.7862 0.02963401 
31.05856 0.02618661 
17.33408 0.08816762 
11.35273 0.3213894 
3.210311 0.357707 
9.512982 0.4623518 
6.789343 0.2414759 
77.56506 0.02594897 
6.956681 0.351693 
21.83319 0.02340247 
6.422571 0.1637486 
4.165497 0.09466083 
9.426154 0.06068119 
3.602716 0.3143401 
3.546412 0.1218085 
11.88854 0.2694742 
12.76867 0.1814998 
4.120173 0.1977685 
4.021921 0.1337964 
7.004277 0.2345096 
62.69124 0.1038172 
15.59866 0.1052462 
12.07444 0.08510209 
3.085362 0.1471148 
20.24365 0.1496936 
7.171974 0.1582548 
5.895558 0.3233447 
19.75248 0.1246843 
11.3001 0.05583074 
9.610026 0.3949528 
3.353395 0.3609992 
33.6101 0.0710027 
25.52087 0.05767494 
7.769196 0.09661608 
10.91129 0.1147461 
25.16736 0.08898278 
5.066847 0.1304092 
6.420281 0.1118275 
3.472661 0.0637933 
4.629024 0.3164895 
4.912779 0.484632 
2.686807 0.4440545 
6.835798 0.4047643 
6.338299 0.2095821 
6.729165 0.32044 
10.23033 0.1054508 
6.395648 0.2266962 
12.79745 0.3020544 
8.720157 0.05087238 
6.940835 0.1107067 
26.88942 0.1288241 
13.33828 0.1553419 
8.157997 0.09314869 
24.09728 0.05013769 
17.0602 0.03507937 
4.629796 0.02099569 
14.31543 0.1050099 
11.24193 0.176057 
31.02034 0.05076602 
53.68776 0.04815341 
9.288031 0.02152123 
3.51085 0.3382036 
10.088 0.1751663 
19.00395 0.1135655 
9.343204 0.3738845 
29.70946 0.1465507 
39.68968 0.05310731 
82.32207 0.02788036 
232.9362 0.02020224 
20.54815 0.02983641 
14.28012 0.08936201 
12.45295 0.1230832 
11.77723 0.1365376 
6.808032 0.4748154 
3.622792 0.1104178 
