tau2_1 tau2_2 tau2_3 
0.004150908 0.02762415 11.24084 
0.003656167 0.01463101 0.9246861 
0.003452334 0.03193383 0.1275887 
0.003483826 0.00873037 12197380818 
0.002424172 0.01826278 0.5680824 
0.002211609 0.01186852 152036.8 
0.00462453 0.005652901 0.8277625 
0.003151486 0.01512503 2.624851e+13 
0.003406794 0.006249873 1718.223 
0.003271949 0.0396199 37.71098 
0.002867183 0.007942891 0.3706883 
0.002850706 0.007410344 6602.468 
0.002834161 0.01751508 700.4112 
0.002586136 0.01632101 0.1788222 
0.003467784 0.01342534 10.51462 
0.003758861 0.0334325 0.2813472 
0.003255025 0.007901971 158.3948 
0.00267829 0.01662468 2.127009 
0.00338528 0.004098893 0.1082872 
0.002921679 0.01236794 8.030925 
0.002633213 0.007441616 729.2007 
0.00268625 0.01209352 0.02985921 
0.003890258 0.02314147 1.389253e+28 
0.004132744 0.009166368 0.05247203 
0.001976911 0.00746228 0.05248868 
0.002801101 0.01425363 0.1201634 
0.00290882 0.027389 2.180434 
0.003628187 0.008219115 0.3254079 
0.002575559 0.01871411 0.1225659 
0.003577697 0.01065865 197433.8 
0.003122933 0.02034698 0.0188813 
0.003292082 0.004960914 0.8007169 
0.003635467 0.01711626 276.5159 
0.003149451 0.01228392 126.9956 
0.003922419 0.008371573 1.497851 
0.002214329 0.01071888 1.915657 
0.002593138 0.01370987 175.3025 
0.002676403 0.004747451 0.308384 
0.002715027 0.03577328 36.84233 
0.003360169 0.01122132 2.287466 
0.003011536 0.01149542 0.0900779 
0.002591267 0.005892861 17.70546 
0.003311368 0.0108208 0.3876092 
0.002706727 0.005629209 26.20922 
0.003604738 0.006938966 5394.551 
0.004002614 0.01504176 145021.8 
0.003045849 0.007366045 0.2571107 
0.003537479 0.0298956 1.90164 
0.003330916 0.01489442 0.6727417 
0.00278767 0.008166772 7730.403 
0.003710173 0.003106762 22836.81 
0.003949546 0.01365904 2.481935e+16 
0.003690378 0.01198839 0.3822305 
0.003146034 0.01657992 17811.25 
0.004240309 0.009254306 825407.6 
0.00324715 0.01376553 5571.078 
0.003841803 0.01301243 140247420 
0.003393539 0.009409435 1418165 
0.002293499 0.00707772 7.585354 
0.003435189 0.01799908 72.83011 
0.002309462 0.004812013 0.2169475 
0.003723377 0.01089508 984282366 
0.00347476 0.02108348 420.8575 
0.003851832 0.02446175 2076.81 
0.002841183 0.01411441 8365.232 
0.002261105 0.01201852 2492.771 
0.002854056 0.02243583 96.39139 
0.002506865 0.01572517 1.241669 
0.003298103 0.01461298 7.647433 
0.003143963 0.01943046 8.599827e+17 
0.003094591 0.01866467 0.565275 
0.003098766 0.01477045 1.866971 
0.003080581 0.01950481 662.5279 
0.003241609 0.01201523 0.1146902 
0.003224561 0.01902706 12.20711 
0.002615495 0.01340251 35.43584 
0.003826449 0.02664928 3.828682e+18 
0.003122115 0.01023923 0.06646902 
0.003121788 0.01136297 335.6791 
0.002928166 0.009525498 1.867252e+14 
0.00316827 0.007141176 60.4514 
0.002265687 0.01241196 455.3207 
0.002517761 0.004111577 0.2753244 
0.003095922 0.01804146 6863758667 
0.003218158 0.0231401 53.49686 
0.003140126 0.02166487 14.773 
0.003537436 0.01434325 2.22245 
0.002398065 0.01448748 6.863552 
0.004321072 0.02889293 63996.33 
0.003785075 0.03310068 1.916376 
0.003485152 0.00394751 135312.3 
0.003565523 0.01526898 0.1731223 
0.002666861 0.007038099 11.53426 
0.003045111 0.00734303 51.17559 
0.003189701 0.009691102 0.6140894 
0.003279717 0.01470069 221.9726 
0.002322969 0.01034977 5918971 
0.002473566 0.006919788 0.08300452 
0.002773562 0.0111428 67.35764 
0.002462998 0.009801729 566340097 
0.002947745 0.01623549 0.1457623 
0.003044171 0.01230073 47143.76 
0.002828898 0.007418464 0.4441223 
0.002373282 0.00488974 23.65429 
0.002604928 0.004482974 63.13882 
0.003874033 0.00935709 46803.15 
0.003201161 0.01878409 0.0998308 
0.003052312 0.01085031 1.058672 
0.003955693 0.01628578 74834.39 
0.00362971 0.012691 2.035758 
0.003621603 0.004543768 29.43073 
0.002816745 0.01593901 2996021 
0.003404858 0.007486075 7515501 
0.003277899 0.00359411 0.06603317 
0.003104482 0.01126885 26619271961 
0.004010042 0.02047136 7.246811e+22 
0.002760411 0.02544842 0.2205828 
0.002274311 0.01840384 454.8688 
0.003868077 0.01982836 0.2759071 
0.002802337 0.00714146 15712549 
0.003832606 0.01141776 6.840438 
0.003462271 0.01293852 2.464528e+12 
0.002696694 0.03049778 0.05936471 
0.003128705 0.01357567 3.922463e+16 
0.003339806 0.01460074 0.8625581 
0.003055351 0.008313827 65.32719 
0.003174387 0.01099253 294354111 
0.003127497 0.007096326 7847.515 
0.002431134 0.003592857 322.088 
0.003673237 0.005471858 0.04712291 
0.002751498 0.01579737 0.2261483 
0.002341489 0.01131184 127955.5 
0.003554659 0.005225572 155.9306 
0.003197031 0.01256552 946965675694 
0.002540927 0.01293403 105.1824 
0.003969631 0.01224503 1.010764e+15 
0.002974634 0.01375281 151.5326 
0.003261551 0.004139144 0.1355953 
0.002600434 0.00881083 732.2036 
0.002908003 0.01503714 0.01365769 
0.003280046 0.01086535 25.48021 
0.003265216 0.0109007 0.1219971 
0.003634556 0.01393397 6.282586e+15 
0.002616062 0.01951181 41.6335 
0.002845728 0.009131094 3.378722 
0.002623074 0.004178575 3275.55 
0.003429093 0.0108758 7.996175 
0.003887936 0.01002338 1827.168 
0.0033198 0.01328592 8.925153e+14 
0.002631556 0.0178819 1604.029 
0.003119089 0.01293178 2112063651 
0.004271611 0.0140181 117190.3 
0.003765223 0.01038973 80.19389 
0.00302857 0.005019603 1770.785 
0.00306104 0.006223257 0.04096567 
0.003030044 0.007763391 1.295828 
0.003512682 0.006543725 9.084917e+14 
0.003249366 0.01743355 5453.115 
0.003527641 0.01067137 0.603009 
0.002701234 0.01942873 23.5278 
0.003656026 0.01548547 607883441 
0.002561517 0.007591397 7.036727 
0.002583909 0.01255019 14918.11 
0.00274101 0.01479344 0.08935237 
0.003809979 0.01830339 3.670569 
0.003791629 0.01898915 0.1899503 
0.003398821 0.01761818 1.525665 
0.003060474 0.01125581 0.215984 
0.003089519 0.02655497 249.9143 
0.003173885 0.01670646 0.3039095 
0.002869131 0.01017863 5124.911 
0.002518225 0.006228801 0.5726543 
0.00274918 0.01736185 3.773814 
0.003780984 0.02897061 39.15311 
0.002788855 0.008366308 335.8063 
0.002786594 0.01204556 7.158843 
0.003648028 0.005689708 14.72356 
0.002622396 0.01232022 2589.73 
0.003077683 0.007508986 0.8195796 
0.003257623 0.008311255 19983134 
0.003810755 0.01095029 0.4654339 
0.003612385 0.01752683 0.1366278 
0.003125005 0.01994657 0.1644424 
0.004112958 0.01972038 2.053594 
0.002687631 0.02073094 111578.4 
0.003255115 0.0165593 3664.403 
0.002876569 0.01796122 344.5776 
0.002919212 0.01757204 1.22539e+17 
0.003092253 0.01025439 23.7161 
0.003064152 0.01309807 2.786391 
0.002510515 0.007372937 0.03638003 
0.004130342 0.005445478 1315148 
0.003176286 0.0042547 951050.7 
0.002874613 0.01539533 1095631 
0.002594594 0.009925212 1.01414 
0.003443835 0.01635277 13.38024 
0.003808331 0.02037645 0.761694 
0.002743245 0.009385065 85274625 
0.002633338 0.01686931 6286.052 
0.002535099 0.01646312 1321.255 
0.003382425 0.01662851 24113494517 
0.002992367 0.0137713 308308356 
0.003924184 0.0153801 0.2565841 
0.00229509 0.01002455 0.07287164 
0.002982741 0.015577 0.02837088 
0.003423798 0.01484286 1267589784 
