p_1 p_2 p_3 
0.8036185 0.1930375 0.003344017 
0.6971171 0.297524 0.005358926 
0.7613337 0.2283829 0.01028337 
0.6883671 0.3096012 0.002031658 
0.749724 0.2388575 0.01141851 
0.6437293 0.356037 0.0002336776 
0.7493932 0.246975 0.003631761 
0.7685504 0.2294521 0.001997515 
0.7315959 0.2676225 0.0007816842 
0.754627 0.2150412 0.03033182 
0.6112663 0.3722862 0.01644747 
0.6376896 0.3620228 0.0002876114 
0.7692736 0.2304222 0.0003041915 
0.7169487 0.2796686 0.003382627 
0.7255883 0.2608428 0.01356893 
0.7885467 0.2072169 0.004236345 
0.7344589 0.261671 0.003870088 
0.687346 0.3070879 0.00556611 
0.6017532 0.3809039 0.01734289 
0.7083666 0.2880866 0.00354683 
0.6036578 0.3792947 0.01704757 
0.5959595 0.3973667 0.006673715 
0.7585955 0.2342472 0.007157375 
0.6959401 0.3018138 0.002246109 
0.7029659 0.2927635 0.004270556 
0.6770935 0.3115024 0.01140406 
0.7070889 0.2791506 0.01376042 
0.6943379 0.2970659 0.008596145 
0.6748346 0.324997 0.0001683396 
0.7500744 0.2307396 0.01918602 
0.759937 0.2397725 0.000290497 
0.6083122 0.3914491 0.0002386887 
0.7211023 0.2772676 0.001630059 
0.7703579 0.2280488 0.001593313 
0.7338902 0.2478855 0.01822426 
0.7234644 0.2762078 0.0003277448 
0.8045234 0.1952527 0.0002239113 
0.6181697 0.3773958 0.004434507 
0.7019496 0.2971954 0.0008550203 
0.736574 0.2460245 0.01740152 
0.6669344 0.3119577 0.02110786 
0.6294137 0.366654 0.003932284 
0.7354343 0.2604885 0.004077193 
0.6980044 0.2981639 0.00383168 
0.6600309 0.3289965 0.01097264 
0.6600115 0.3214106 0.01857786 
0.7166154 0.2721647 0.01121991 
0.7543366 0.2286428 0.0170206 
0.6675139 0.3319056 0.0005805771 
0.6890979 0.3000208 0.01088124 
0.6337478 0.3512477 0.01500449 
0.7411384 0.2557222 0.003139402 
0.6221916 0.3609365 0.01687185 
0.6616461 0.3273365 0.01101741 
0.733439 0.2542112 0.01234989 
0.6837862 0.3010438 0.01517005 
0.6978789 0.2950326 0.007088533 
0.7156444 0.2739076 0.01044801 
0.6687167 0.3306812 0.0006020402 
0.6757958 0.311106 0.01309818 
0.6446877 0.3488604 0.006451875 
0.7869208 0.2122774 0.0008018601 
0.7041286 0.2884097 0.007461658 
0.7254709 0.259205 0.01532416 
0.5881409 0.3985458 0.01331334 
0.6041022 0.3851674 0.0107304 
0.7272207 0.2682275 0.004551834 
0.6926014 0.3018541 0.005544501 
0.693721 0.3013848 0.004894161 
0.7333581 0.260921 0.005720924 
0.8116061 0.1720159 0.01637796 
0.6986866 0.2975804 0.003733042 
0.6591082 0.3392541 0.001637702 
0.6950329 0.2953432 0.009623862 
0.6875556 0.3120281 0.0004162056 
0.6685894 0.3039753 0.02743522 
0.773844 0.2203073 0.005848748 
0.7138423 0.2859468 0.0002108675 
0.5896333 0.3870966 0.02327004 
0.7290113 0.2638889 0.007099852 
0.707483 0.288399 0.004118073 
0.6311603 0.3656774 0.003162302 
0.6852688 0.309917 0.004814165 
0.6483914 0.3486268 0.002981741 
0.7411035 0.2587618 0.0001346674 
0.7732676 0.2028021 0.02393039 
0.6984497 0.2997502 0.001800129 
0.7168174 0.2667348 0.01644785 
0.7168795 0.2797027 0.003417835 
0.7215601 0.2664191 0.01202076 
0.6003836 0.3990288 0.0005875735 
0.7399377 0.2470769 0.01298542 
0.620668 0.3392798 0.04005218 
0.653141 0.3386186 0.008240424 
0.6994917 0.2782054 0.02230288 
0.7143957 0.2772179 0.008386473 
0.6667404 0.3274193 0.005840236 
0.6907136 0.2891362 0.02015018 
0.6599041 0.3386718 0.001424027 
0.6132703 0.3804578 0.006271862 
0.7002894 0.2848266 0.014884 
0.7188933 0.2742902 0.006816509 
0.6212681 0.3703959 0.008335948 
0.698988 0.2883147 0.01269732 
0.703593 0.2960588 0.0003482643 
0.7143485 0.2687597 0.01689184 
0.7551575 0.2377315 0.007111027 
0.6910208 0.3052515 0.003727683 
0.7117302 0.2852883 0.002981528 
0.7256039 0.2732184 0.001177708 
0.6094724 0.3796558 0.01087179 
0.7287163 0.2674052 0.003878504 
0.688884 0.2916166 0.01949942 
0.5586206 0.4388907 0.002488702 
0.7296334 0.2694379 0.0009287796 
0.7716799 0.2264088 0.001911373 
0.6622436 0.3303839 0.007372481 
0.7090669 0.2799857 0.01094738 
0.6832699 0.3154622 0.001267936 
0.7556315 0.2382835 0.006085068 
0.71215 0.2867453 0.001104677 
0.7419856 0.2515805 0.00643392 
0.7388299 0.2575213 0.003648816 
0.7358451 0.2524237 0.01173124 
0.6881239 0.3043526 0.007523492 
0.6697503 0.3288174 0.00143237 
0.7954219 0.1996416 0.004936493 
0.6509836 0.3425562 0.006460263 
0.6840977 0.3032069 0.0126954 
0.6485902 0.3470149 0.004394946 
0.7130581 0.2729325 0.01400934 
0.7179988 0.2740032 0.007997973 
0.6071482 0.3923135 0.0005382954 
0.6199052 0.3791836 0.0009111236 
0.6673938 0.325896 0.006710205 
0.7307406 0.2413454 0.02791395 
0.6801701 0.3181903 0.001639679 
0.5231367 0.4734372 0.003426103 
0.7086034 0.2901858 0.00121082 
0.6498452 0.3410555 0.009099296 
0.6996683 0.2999377 0.0003939517 
0.7104804 0.2705495 0.01897017 
0.7266328 0.2655928 0.007774377 
0.6988003 0.2875039 0.01369577 
0.6679811 0.3238401 0.008178808 
0.6588049 0.3409211 0.0002739443 
0.5928996 0.4063925 0.0007078288 
0.6511954 0.3384138 0.01039073 
0.6964581 0.3014733 0.0020686 
0.7393723 0.2591916 0.001436104 
0.6857647 0.3112575 0.002977885 
0.7236765 0.2620862 0.01423728 
0.7258955 0.2714105 0.002694015 
0.6000973 0.3944224 0.005480283 
0.6911665 0.3046943 0.004139208 
0.6203129 0.3740361 0.005651013 
0.6260006 0.3695654 0.004433935 
0.6385274 0.3598302 0.00164241 
0.6746108 0.3177803 0.007608857 
0.7594032 0.2279559 0.01264088 
0.7191815 0.2782487 0.002569752 
0.6803012 0.3155601 0.004138707 
0.6547693 0.3391861 0.006044635 
0.6656966 0.3342025 0.0001008279 
0.6967305 0.2806167 0.02265277 
0.6962008 0.2991133 0.004685915 
0.6853717 0.3075303 0.007097975 
0.6919973 0.3033272 0.004675484 
0.7536334 0.2377352 0.008631393 
0.7042651 0.2782221 0.01751285 
0.6789866 0.3187316 0.00228184 
0.7020847 0.2802106 0.01770468 
0.7471458 0.2511373 0.001716859 
0.7039627 0.2846969 0.01134041 
0.718327 0.278619 0.003054011 
0.6879034 0.2966075 0.01548918 
0.6350963 0.3586203 0.006283479 
0.602911 0.3967468 0.0003421749 
0.6920252 0.2917587 0.01621609 
0.7157795 0.283343 0.0008775079 
0.8002922 0.1929633 0.006744445 
0.7202589 0.275533 0.004208133 
0.6689995 0.3309189 8.160999e-05 
0.6530586 0.3460001 0.0009412771 
0.7314811 0.266565 0.001953849 
0.5919925 0.4076778 0.0003296812 
0.7675437 0.2294817 0.00297454 
0.7480375 0.2386702 0.01329227 
0.647856 0.3415094 0.01063463 
0.552927 0.4446367 0.002436358 
0.6880692 0.306089 0.005841782 
0.6869642 0.3070438 0.00599208 
0.6043121 0.391891 0.003796843 
0.6555194 0.3423869 0.002093686 
0.6451625 0.3405652 0.01427229 
0.7291568 0.2545864 0.01625679 
0.6928981 0.3040907 0.003011193 
0.6771116 0.3216993 0.001189169 
0.6816386 0.2928463 0.02551514 
0.6880282 0.3015856 0.01038626 
0.722749 0.2757248 0.001526268 
0.6584683 0.3355235 0.006008222 
0.7025006 0.2928178 0.004681596 
0.6844866 0.3135887 0.001924684 
0.7186428 0.2479545 0.03340269 
0.7036302 0.2942235 0.002146328 
0.7506733 0.2469793 0.002347418 
0.5824022 0.4036276 0.01397028 
0.6244134 0.3695495 0.006037158 
0.733856 0.2564984 0.009645568 
0.7377668 0.2563145 0.005918775 
0.7699811 0.2279713 0.002047583 
0.7165859 0.2794472 0.003966909 
0.7253629 0.2659428 0.008694354 
0.6317124 0.3640831 0.004204513 
0.633364 0.3540016 0.0126344 
0.6742543 0.3229002 0.002845497 
0.5794692 0.4185245 0.002006343 
0.6530772 0.3467408 0.0001819465 
0.5983176 0.3968176 0.004864737 
0.7700169 0.2297921 0.0001910311 
0.6655698 0.3240307 0.01039947 
0.6173827 0.3731246 0.009492768 
0.7498081 0.2412046 0.008987366 
0.7455547 0.2512312 0.003214162 
0.6953263 0.3029337 0.001740046 
0.7198251 0.2526456 0.02752933 
0.6863148 0.3113258 0.002359327 
0.6888175 0.2958431 0.01533938 
0.6743829 0.3207954 0.004821734 
0.6778097 0.3164357 0.00575464 
0.5433105 0.4551476 0.001541898 
0.7068686 0.284719 0.008412443 
0.5910522 0.4066804 0.002267451 
0.5931284 0.4063716 0.0005000748 
0.6785593 0.3190154 0.002425311 
0.6798492 0.3020988 0.01805196 
0.6566452 0.3411894 0.002165483 
0.7205314 0.2779052 0.001563452 
0.6965832 0.2998701 0.003546714 
0.7018554 0.293966 0.004178562 
0.6805802 0.3174971 0.001922615 
0.6662459 0.3324498 0.001304289 
0.6792045 0.2993411 0.02145443 
0.7118453 0.2846935 0.003461225 
0.6446301 0.3374408 0.0179291 
0.6592062 0.3383766 0.002417201 
0.7680834 0.2228823 0.009034326 
0.6774795 0.3160161 0.006504349 
