"u.bar" "t.bar"
0.9834277 1.09452
0.9991806 1.102304
0.9790469 1.080059
1.015021 1.081401
0.992058 1.031007
0.9575891 1.153163
1.001042 1.110812
0.9695116 1.105096
0.9869525 1.130875
1.002305 1.142833
0.9546504 1.15995
0.9897486 1.20968
0.9687354 1.248942
1.023035 1.247499
0.9644834 1.197191
0.9741529 1.175481
0.9719363 1.116766
0.9867935 1.15757
1.03565 1.14877
0.9366553 1.155967
1.031893 1.134919
1.011596 1.138668
0.9907192 1.172804
0.9922961 1.125506
0.9876961 1.068289
0.9892561 1.084128
0.9931725 1.101476
0.9804982 1.069324
1.016212 1.092548
1.02594 1.074559
1.000372 1.087761
0.9706747 1.11312
1.027119 1.120283
0.9795125 1.13791
0.9846636 1.098512
1.009204 1.103534
1.022674 1.123696
0.9948486 1.156562
0.9571394 1.252754
0.9808671 1.198596
0.9071961 1.205783
0.9934284 1.163601
0.9889738 1.143636
1.008132 1.181815
0.9918523 1.151973
1.0117 1.097851
1.006013 1.097426
1.026158 1.140471
1.000271 1.127284
1.012411 1.074669
0.9952851 1.11248
0.9827808 1.06832
1.017449 1.056958
0.989551 1.058336
1.015372 1.066066
1.02076 1.09583
1.030868 1.09456
0.9960909 1.072098
1.012502 1.080046
1.006915 1.058474
0.9929018 1.051258
0.9869679 1.122252
0.992476 1.145096
0.98595 1.115921
0.9942198 1.204896
0.9436743 1.23571
0.9291617 1.196652
1.003731 1.161282
0.9983395 1.181778
1.000923 1.114907
0.9658127 1.157124
1.048657 1.075802
1.026168 1.114975
1.016005 1.141506
1.017478 1.116833
0.984751 1.105103
1.033653 1.120714
0.9919619 1.066176
1.000415 1.06559
1.036675 1.100222
0.9707217 1.056134
1.023129 1.068044
1.012518 1.111508
1.017571 1.083508
1.033262 1.097696
1.051779 1.098999
1.032358 1.150136
0.9969018 1.139671
1.034636 1.092329
1.017788 1.061244
1.041439 1.094327
1.067684 1.070195
0.9923169 1.087593
1.044192 1.106493
0.9782502 1.121601
1.029111 1.10161
1.027027 1.093434
1.028304 1.06161
1.007718 1.104776
1.003267 1.066734
0.9599975 1.171807
0.9595896 1.12204
1.025193 1.140968
0.9922324 1.123413
0.9716626 1.167782
0.9813745 1.117833
0.9984384 1.135976
1.007077 1.104632
0.9915928 1.127848
0.9523487 1.125536
1.014916 1.105247
1.01056 1.116302
1.021089 1.089291
0.9738975 1.131145
0.9930164 1.163648
1.018066 1.066559
0.996638 1.063963
0.9850053 1.094582
0.9911312 1.032667
1.013654 1.079305
0.9905203 1.122145
1.019524 1.120875
0.9739768 1.117028
0.9326574 1.144774
1.021538 0.9870456
1.028609 1.049959
1.017648 1.037464
0.9808929 1.056491
0.9859069 1.072576
1.008711 1.086019
0.9582268 1.082718
1.011916 1.052985
1.007644 1.09421
0.9785164 1.110097
0.992793 1.127686
1.008769 1.096957
0.9529212 1.11531
1.020037 1.13919
0.9844634 1.103853
0.9733148 1.10634
0.9775519 1.078514
0.9458993 1.10062
1.003231 1.126217
1.000609 1.187925
0.9879259 1.207608
0.9866415 1.194773
1.001341 1.1447
1.006047 1.129965
0.9726964 1.129703
1.020508 1.09875
0.9389813 1.113322
1.075361 1.061834
1.038758 1.067109
1.035474 1.060935
1.016705 1.110868
1.002332 1.117009
0.9653469 1.046787
1.003762 1.060971
1.008142 1.076774
0.9531008 1.124951
1.02938 1.16223
0.9983834 1.170764
0.991457 1.101924
1.008979 1.128989
0.9744345 1.071258
1.054277 1.090446
0.9816111 1.061616
1.040709 1.047797
0.9993879 1.054694
1.005321 1.086049
0.9728549 1.120134
1.034114 1.034366
1.05617 1.080748
1.00209 1.077602
0.9876236 1.111784
0.9872072 1.09324
1.046782 1.100911
1.008562 1.157805
0.9997961 1.121162
0.9858515 1.167498
0.98939 1.151466
0.9879113 1.103302
1.058149 1.047448
1.027269 1.060537
1.005821 1.064645
1.00837 1.108375
1.002821 1.071328
1.00766 1.054785
0.9900024 1.091259
0.9923225 1.102485
0.9958491 1.072401
1.027755 1.112052
0.9922223 1.147276
0.9719795 1.20192
0.9556835 1.076405
1.03473 1.107885
0.985664 1.058104
0.9699574 1.095387
0.9992221 1.095332
0.9717633 1.166251
0.982591 1.124084
1.035363 1.126745
1.002532 1.201789
0.9314497 1.193745
0.9679891 1.151635
1.018359 1.127877
0.9839732 1.151204
0.9942144 1.110153
1.025273 1.082585
1.026918 1.108346
0.9763043 1.01642
0.9980079 1.093096
1.023397 1.083585
0.9879823 1.091405
1.030956 1.053123
1.038367 1.06558
1.048823 1.118059
1.019291 1.070457
1.03096 1.095266
1.013271 1.096815
1.009118 1.092624
1.028659 1.146074
1.0027 1.188189
0.9609881 1.182587
1.007802 1.151
0.9777371 1.194305
0.9637784 1.190313
0.9840239 1.195781
0.9963071 1.208812
0.9802202 1.145653
1.021848 1.142804
0.9484839 1.22966
0.992183 1.160913
0.9373507 1.210807
0.9728479 1.162406
0.9673608 1.200884
1.017722 1.2016
0.9717185 1.208335
0.9941944 1.180527
0.9403699 1.190916
0.9976256 1.119989
1.037863 1.173119
1.005864 1.122407
0.9648943 1.007438
1.022365 1.011508
1.048282 1.042359
1.024352 1.03324
1.040018 1.050045
1.023038 1.033976
1.005364 1.033912
0.9995765 1.037324
1.026714 1.037744
0.9970962 1.006663
1.027883 1.025449
0.9638288 1.063332
0.9733441 1.081355
1.019153 1.106914
1.009424 1.119232
0.9975045 1.092532
1.049158 1.130698
1.016142 1.142915
1.052299 1.104981
1.019522 1.087425
0.9789863 1.14463
1.023172 1.110404
1.013729 1.08458
1.016376 1.075733
1.002333 1.061883
1.023288 1.126444
1.012483 1.111606
1.00101 1.175145
1.005872 1.128012
1.011327 1.146864
0.9758478 1.170324
0.9570018 1.184533
0.9722363 1.230085
0.9933572 1.102327
1.015281 1.041714
1.065396 1.08836
1.075963 1.08561
1.021342 1.140045
1.059935 1.112733
1.011637 1.036225
0.9707873 1.067234
0.9459363 1.134092
0.9716991 1.200482
0.9963309 1.130835
0.9835421 1.158385
1.011091 1.139481
0.9898604 1.084795
0.9802546 1.109604
1.015671 1.056997
0.976057 1.157498
0.9998362 1.052581
1.017247 1.078243
0.9945569 1.072641
0.9979566 1.062638
1.025309 1.053452
1.035888 1.144446
0.9527929 1.220248
1.002889 1.224912
1.058213 1.204998
0.9833181 1.11304
1.015738 1.143952
0.9962073 1.154252
1.006727 1.172506
1.018769 1.062133
1.04102 1.054636
1.00402 1.098219
0.9925953 1.190522
0.985384 1.178731
1.001721 1.087765
1.032257 1.096487
0.9976498 1.09484
0.9113786 1.16027
0.9873049 1.13332
1.007052 1.131743
1.035262 1.12707
1.010815 1.12383
1.002495 1.106403
0.9885567 1.092348
0.9976597 1.074156
0.9945096 1.03762
1.011451 1.060609
1.008885 1.068029
0.9803731 1.087126
0.9661958 1.101121
1.009143 1.103844
1.01701 1.106672
0.9779479 1.179476
1.011627 1.096708
1.058913 1.032426
0.99721 1.065613
1.031094 1.093726
1.006518 1.074841
0.9923358 1.080936
0.9930764 1.162453
1.048062 1.07015
1.002259 1.090177
0.9959174 1.070187
1.023763 1.175651
0.9645915 1.188035
0.9964093 1.114578
1.010519 1.134691
0.9424686 1.121971
1.03247 1.044202
1.001712 1.08423
1.019286 1.039652
0.9691483 1.051048
1.018494 1.026278
0.9869704 1.08833
1.040982 1.036213
0.9882445 1.06627
1.036933 1.044513
0.9848547 1.089504
1.058464 1.077413
0.9558724 1.121573
0.9605954 1.154079
1.024349 1.157965
0.9864846 1.154757
1.008772 1.119401
0.9676009 1.151722
0.9592616 1.135397
0.9971485 1.106678
0.9524346 1.101715
1.015981 1.045646
0.9774102 1.061688
1.025643 1.141878
0.9749461 1.183326
1.018317 1.046133
0.9551196 1.069142
0.991755 1.168976
1.007908 1.165282
0.98126 1.137932
1.017109 1.122492
1.019555 1.150302
1.04525 1.077761
1.024096 1.081503
1.018961 1.016645
1.029139 1.038108
1.0268 1.056879
0.9911996 1.108231
0.9822974 1.122604
0.9693265 1.239876
0.989287 1.097241
1.025519 1.132978
1.007203 1.081846
0.9742392 1.131213
0.9844902 1.13551
0.9945154 1.147941
0.9741534 1.127881
1.075673 1.110965
1.039886 1.130852
1.068283 1.065096
0.992867 1.13533
1.00319 1.161918
0.98645 1.102742
0.9680083 1.110928
0.9922448 1.068035
0.9884738 1.058643
0.9911737 1.093416
0.9950257 1.075932
0.971627 1.183466
0.9671525 1.129663
1.006562 1.163855
0.9894739 1.198601
1.01085 1.203434
0.972165 1.164298
1.026805 1.163971
0.9737518 1.169051
0.9701393 1.141812
0.9483423 1.233762
1.002868 1.222928
0.9992057 1.178615
0.9644234 1.201025
0.9362444 1.247822
0.9558063 1.244338
0.9454981 1.258573
1.015732 1.170681
0.9255629 1.138985
1.007354 1.081786
0.9901305 1.104151
1.034637 1.133296
1.003022 1.080419
1.028244 1.127949
0.966147 1.102938
0.9665397 1.109062
0.9947643 1.07547
1.002465 1.087565
0.9847674 1.081242
1.044952 1.07935
0.9954202 1.070641
1.018758 1.064821
1.014207 1.075898
0.9772521 1.077764
0.9858764 1.107115
1.004733 1.075472
1.008281 1.083295
0.9801938 1.103834
1.042764 1.056788
1.031835 1.111685
1.002927 1.099523
1.004009 1.11642
1.029827 1.101676
1.01049 1.114127
0.9755033 1.05317
1.017391 1.072856
1.04187 1.043762
0.9611246 1.0996
1.016507 1.136946
0.9608493 1.045328
1.013883 1.086852
0.9818877 1.099455
0.9967231 1.095027
1.04017 1.095021
1.054312 1.071172
1.000289 1.05499
0.9864441 1.089459
1.050615 1.075261
1.009559 1.12349
0.987924 1.145667
1.029371 1.151005
0.996703 1.111355
0.9808168 1.1006
0.9983063 1.076029
0.9987914 1.082937
0.9705751 1.100857
1.02066 1.107583
1.008936 1.122726
0.9726101 1.15028
0.983149 1.136162
0.9820557 1.112701
1.00332 1.129776
0.9809347 1.06395
1.005711 1.120628
0.9816002 1.090198
0.9721294 1.151861
0.9912273 1.124336
1.002973 1.11539
0.9847626 1.126936
1.027581 1.069228
0.946376 1.093695
0.9668053 1.123987
0.9463876 1.084458
1.050396 1.116183
1.012046 1.089282
0.9863899 1.143392
1.044912 1.087108
1.058821 1.006549
0.9793816 0.9920189
1.042493 1.077075
0.9962577 1.056011
1.000523 1.101887
1.006471 1.119897
1.049773 1.160369
0.9520767 1.130048
0.9974943 1.102596
1.021985 1.105127
1.002361 1.074991
0.9696684 1.16374
0.9894352 1.13832
1.012581 1.099257
1.042291 1.101921
0.9770076 1.138558
1.021147 1.171824
0.9533473 1.139453
0.9843513 1.11284
1.002114 1.091059
1.004943 1.129143
0.9689976 1.158175
1.008757 1.124917
1.009755 1.153283
0.9962521 1.092985
1.004289 1.068671
0.9832422 1.109563
1.023549 1.140633
0.9854618 1.164432
1.026071 1.120966
1.028407 1.108871
0.9927156 1.088732
1.004754 1.058678
0.9780557 1.083907
0.9618031 1.131912
1.031088 1.181946
1.020746 1.163085
0.9828541 1.104755
1.019689 1.19802
0.9533189 1.183946
0.9658757 1.170648
1.056604 1.122312
0.9984631 1.126625
0.9948422 1.042197
0.9953911 1.07831
0.9827901 1.079912
0.9987711 1.059714
1.061209 1.098811
