"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
-10.02309 -4.999684 0.03806777 3.979439 -24.16192 -4.402597
-10.43275 -5.229255 0.07401719 3.976411 -24.55401 -4.444796
-10.22277 -5.187954 -0.01395735 3.983863 -23.48941 -5.01033
-10.17478 -4.969734 -0.04195209 3.957249 -24.30458 -4.238327
-10.17467 -5.094616 -0.006961554 3.954785 -24.60171 -4.479468
-9.948322 -4.954081 -0.01136732 3.969941 -23.69947 -4.549489
-10.06496 -4.789072 -0.05014892 3.996329 -23.97385 -4.422054
-10.36854 -4.994696 0.01022951 3.99979 -24.82599 -3.28621
-10.33975 -4.924507 0.0398134 3.959644 -24.29767 -5.449229
-10.5333 -4.92923 -0.006457402 3.977332 -24.20792 -4.915473
-9.997916 -4.970744 -0.04900026 3.982923 -24.26312 -4.718834
-10.02679 -5.220679 0.05505982 3.982639 -24.15502 -4.586757
-9.904682 -4.951636 -0.05169624 3.997599 -24.29139 -4.697327
-10.13021 -5.011912 0.008921358 3.985135 -24.98757 -3.654763
-10.13164 -5.264737 -0.0005655653 3.98007 -24.38394 -4.173621
-10.0052 -5.094964 -0.03755457 3.978922 -24.8424 -4.90258
-10.21485 -5.107789 0.01411935 3.989386 -24.58559 -4.308074
-9.910817 -5.042608 -0.02051188 3.982361 -24.00258 -4.179905
-10.16644 -5.114672 0.0591552 3.94834 -25.09101 -5.153476
-10.05454 -4.995489 -0.03423796 4.001153 -24.11894 -4.608329
-10.23148 -4.896805 0.05495016 3.975021 -24.48945 -4.582936
-10.31431 -5.049494 0.01833086 3.966981 -24.25022 -4.190259
-10.44587 -5.017818 0.03808816 3.987043 -24.57986 -4.106595
-10.00688 -4.852481 0.01126486 3.967123 -25.91656 -5.050658
-10.27249 -5.120404 0.02648522 3.980339 -24.53997 -5.538368
-10.60811 -4.933072 0.103586 3.992811 -23.91207 -4.372104
-10.5506 -5.009931 -0.04394119 3.96556 -24.19047 -4.286086
-10.68524 -5.080463 -0.008405964 3.968283 -23.96958 -3.94812
-10.45352 -4.989097 0.009369765 3.9493 -24.21763 -4.850034
-10.40542 -4.79358 0.05824813 3.971415 -25.13351 -3.734376
-10.15352 -4.911144 0.0002237413 3.973248 -24.13715 -4.632322
-10.06856 -4.930989 0.00845606 3.962661 -25.39642 -4.902526
-10.53492 -4.928042 0.1750643 3.965753 -24.9409 -4.818395
-9.987902 -4.993032 0.006298214 3.967576 -24.56328 -4.378407
-10.54938 -4.999677 -0.0644817 3.971659 -24.45185 -4.912566
-10.75696 -5.068375 0.0531501 3.979043 -24.79602 -4.841537
-10.17656 -4.956863 0.05164977 3.981938 -24.75861 -5.126921
-10.30494 -4.898831 -0.009999187 3.963636 -24.28015 -4.994525
-9.964141 -4.991909 0.0343066 3.988893 -24.54633 -3.927863
-10.15129 -4.962661 -0.02397061 3.95993 -24.53266 -5.258608
-10.36784 -4.810285 -0.05864513 3.976972 -23.8878 -4.066685
-10.07519 -5.013563 -0.009155058 3.982983 -23.57567 -3.912453
-10.19374 -4.864808 0.09251261 3.956728 -24.10808 -4.624929
-10.2048 -4.957112 0.05122108 3.97904 -24.20009 -4.645543
-9.799645 -5.210679 -0.008084742 3.970863 -24.00264 -4.57265
-10.20271 -5.003005 -0.007885538 3.974855 -25.5075 -4.685694
-10.16563 -4.804805 0.00741214 3.966453 -24.91976 -4.827744
-10.44984 -5.087859 0.06561131 3.992586 -25.09539 -5.423108
-10.01485 -4.923532 0.03386396 3.988554 -24.05188 -5.236741
-10.04982 -4.822419 0.05602299 3.990596 -24.58209 -5.166395
-9.773414 -5.024186 0.03398196 3.973336 -24.70186 -4.305023
-10.40474 -4.995754 0.06791484 3.970889 -23.99882 -4.584265
-10.08379 -4.990657 -0.01619689 4.007438 -22.71784 -4.368502
-10.01442 -5.183964 0.04656131 3.967242 -23.59238 -4.784247
-10.09319 -5.12956 -0.0280882 4.007126 -25.06935 -5.00841
-10.41389 -4.813167 0.07297857 3.951213 -25.23235 -4.739204
-10.56235 -5.039226 0.04206038 3.980749 -24.17799 -4.386609
-10.40809 -5.008139 -0.0303433 3.980598 -24.64716 -4.392651
-10.41693 -5.259803 0.08046592 3.976876 -24.3807 -5.061411
-10.32613 -5.00121 0.05461358 3.988912 -24.65129 -4.846191
-10.11037 -4.99867 -0.06196273 3.99238 -25.51118 -4.379113
-10.21261 -4.940039 -0.00509673 3.945653 -24.38692 -4.31161
-10.56082 -4.805948 0.03368662 3.976634 -24.42224 -4.389382
-10.13498 -5.075291 0.05789679 3.949338 -25.61628 -4.886081
-10.14581 -4.999818 -0.05862046 3.961984 -23.36404 -5.081604
-10.33695 -5.115313 -0.0675059 3.974052 -25.06888 -3.560431
-10.30216 -5.171986 -0.0198943 3.953386 -24.44156 -4.614369
-10.07755 -4.986124 -0.01510468 3.991911 -23.73935 -4.391237
-9.885011 -5.114387 0.1031222 3.982553 -24.31282 -4.584297
-10.24288 -5.149264 0.01604923 3.968874 -24.38491 -5.166295
-10.1396 -5.068512 0.08369626 3.983846 -24.09956 -4.007626
-10.22939 -5.019744 -0.01196758 3.989927 -24.69783 -5.671616
-10.08808 -4.932641 0.012873 3.987832 -25.11745 -4.872022
-10.47965 -5.083056 0.03363958 3.980479 -23.83159 -4.484417
-10.53286 -4.98136 0.01565486 3.996081 -24.15403 -4.775911
-10.27764 -5.051391 0.001407714 3.981291 -23.84361 -4.810075
-10.32591 -5.006481 -0.01740974 3.978803 -23.66143 -4.728215
-10.27104 -5.1217 -0.007918896 3.987189 -24.94318 -4.746737
-10.52304 -5.066976 -0.009781906 3.982975 -24.01572 -3.561488
-9.961463 -4.987447 0.08019617 3.963992 -25.34605 -3.372156
-10.14521 -5.021696 0.06785529 3.963849 -25.07096 -4.389676
-10.34931 -4.947413 0.008404393 3.97281 -24.95825 -3.823961
-10.10354 -5.153657 0.0001210599 3.971634 -24.77695 -3.532762
-10.37255 -5.160023 0.08014223 3.986951 -24.00266 -5.156342
-10.3792 -5.039595 0.1183279 3.962875 -24.82852 -4.472813
-10.7164 -4.955175 0.07133585 3.952502 -23.8154 -4.671905
-11.01727 -5.03481 0.1195973 3.97138 -23.78773 -4.236694
-10.4989 -5.106342 0.07915447 3.987178 -23.99762 -4.09636
-10.86905 -4.992737 0.07386697 3.975777 -25.23007 -4.692716
-10.99134 -5.014589 0.07502866 4.006706 -24.74219 -5.229819
-10.87108 -4.902244 0.04080415 3.969329 -24.46397 -4.578412
-10.99587 -4.950572 0.1103386 3.978118 -24.07258 -5.457837
-10.97294 -4.839809 0.05750168 3.975232 -24.36735 -4.69965
-10.09011 -5.015163 0.1070727 3.97874 -24.90461 -5.183137
-10.30339 -5.169507 -0.01619898 3.98038 -24.34114 -5.047846
-10.23878 -4.998847 0.08331028 3.981269 -25.26937 -4.006035
-10.12156 -4.911814 0.06065505 3.945506 -24.79228 -4.88521
-10.24217 -5.088253 0.01270923 3.972128 -24.2076 -4.831801
-9.826324 -5.027397 0.02515321 3.973163 -24.34434 -4.766279
-10.28335 -5.003687 -0.01913635 3.997197 -25.18308 -3.868172
-10.34901 -5.138682 0.009319893 4.001572 -24.94384 -4.012639
-10.51936 -5.021868 0.04345961 3.967098 -25.50827 -3.263227
-10.86404 -5.14364 0.05000423 3.993199 -24.34707 -3.503686
-10.42608 -5.012204 -0.01287117 4.001592 -25.03541 -4.260877
-10.18092 -4.904965 0.1017984 3.967724 -24.53673 -5.058051
-9.903692 -5.167752 -0.01523517 3.960344 -25.33653 -3.609083
-10.04366 -4.948708 -0.03492817 3.97475 -24.3885 -4.553926
-10.47036 -5.064248 -0.03287138 3.969314 -24.60785 -4.396083
-10.00228 -5.056136 -0.0359996 3.982526 -25.36155 -4.452117
-10.44902 -4.9521 0.01666298 3.989453 -24.34352 -3.578447
-10.24128 -4.949467 -0.009205382 3.970019 -25.11164 -4.657574
-10.65581 -5.015686 -0.000691289 3.947324 -23.80086 -5.097647
-10.87166 -4.916796 0.08376598 3.98348 -25.43477 -4.635767
-10.19797 -5.030178 0.0502313 3.989355 -25.50654 -4.034576
-10.35254 -5.037831 0.05847848 3.957203 -24.06066 -4.725644
-10.41959 -5.00414 0.02466105 3.984993 -24.35993 -4.59785
-10.22394 -5.120126 0.03580735 3.952881 -23.62683 -4.748752
-9.779112 -5.185354 -0.05131327 3.948714 -24.1563 -4.52437
-10.24778 -5.024392 0.0189101 3.957478 -25.14143 -4.403204
-9.921053 -5.150765 0.02068 3.947922 -22.93387 -3.292102
-10.00804 -5.038162 0.01203718 3.976913 -24.20434 -4.106779
-9.96603 -5.085252 -0.01793374 3.999296 -25.14203 -4.108391
-10.31962 -4.897959 -0.06720573 3.969278 -24.50816 -5.033311
-10.06 -4.963804 -0.04041521 3.966148 -24.9401 -4.258472
-10.38021 -4.927197 0.05914549 4.006114 -25.24399 -4.465495
-10.184 -5.042441 0.02799842 4.014299 -24.54444 -3.961822
-10.16879 -4.996443 0.06786955 3.979923 -24.46377 -4.995318
-10.24059 -4.743396 -0.03359279 3.954166 -24.88745 -3.787948
-10.11187 -4.968504 -0.03435577 3.943453 -25.08665 -4.846571
-9.989823 -5.000203 -0.02228843 3.956156 -24.79913 -4.456322
-10.04501 -5.165655 -0.0209258 3.988515 -24.9495 -4.975858
-10.19391 -4.915197 0.0315764 3.989748 -23.78803 -4.820615
-10.29823 -5.098215 0.009938495 3.971371 -24.63533 -4.695084
-10.0065 -5.267623 0.00163267 3.991181 -23.59937 -4.024556
-10.2108 -4.94685 -0.008160492 3.977255 -24.40259 -4.173805
-10.10817 -5.02686 -0.04698081 3.969211 -24.21133 -4.266415
-10.06224 -4.897885 0.05476585 3.976617 -25.33497 -3.890727
-10.13577 -4.811104 0.08637164 3.981017 -24.33463 -4.301526
-10.0586 -5.039503 -0.01464237 3.987358 -25.16236 -3.897751
-10.0421 -5.058001 -0.0007456035 3.962997 -23.77719 -5.110687
-10.19894 -5.194955 0.0597547 3.98041 -24.61777 -4.576161
-10.61909 -5.034715 -0.07823079 3.959466 -24.94315 -5.029322
-10.55581 -4.884961 0.1057596 3.971119 -24.51304 -4.359362
-10.3603 -5.102462 0.04530539 3.970627 -24.88078 -5.150672
-10.50359 -4.975524 0.0375585 3.974579 -24.61507 -4.336276
-10.02769 -5.059545 0.03072702 3.97544 -24.8564 -3.998127
-9.913982 -5.02943 0.05109917 3.985233 -24.43016 -4.63574
-10.26198 -4.861763 0.09223259 3.990621 -25.3005 -3.530672
-9.971711 -4.939484 -0.01994719 3.99328 -23.97644 -4.84914
-10.1485 -5.003485 0.009756528 3.971926 -24.06973 -3.940571
-10.46762 -5.141871 -0.02079436 3.973887 -24.95237 -4.529901
-10.1874 -4.999321 0.007125436 3.959294 -24.19756 -4.601841
-10.32194 -4.96504 -0.03135024 3.981786 -24.56361 -4.810977
-10.25106 -5.043451 0.01603102 4.001107 -24.19773 -4.190199
-10.17336 -5.105878 0.06669934 3.994764 -24.575 -5.317872
-10.02101 -5.039574 0.02754573 3.966975 -25.08566 -4.029966
-10.27444 -4.914738 0.0644488 4.000677 -23.99585 -4.297079
-10.29475 -5.053066 0.04015722 3.98767 -24.41353 -5.46732
-10.39175 -4.743785 0.02872868 4.015658 -24.58449 -5.028874
-10.10103 -5.12869 -0.02095489 3.977504 -24.46462 -4.337972
-10.40211 -5.032531 0.1644201 3.942272 -23.39376 -3.636019
-10.25066 -4.945492 -0.04046904 3.974612 -24.1856 -3.818495
-10.09321 -5.194062 -0.04046248 3.967041 -24.02518 -4.422245
-10.41673 -5.011009 0.02207727 3.968844 -25.41386 -4.02841
-10.19373 -5.056146 0.01089641 3.965222 -24.45625 -5.466189
-10.60696 -5.190302 0.05073672 3.984253 -24.60379 -4.9772
-10.46309 -4.938261 -0.02206445 3.97101 -24.89735 -5.068369
-10.0634 -5.046503 0.04005822 3.990013 -24.42817 -4.603274
-10.50848 -5.08672 0.03178692 3.970338 -23.97286 -3.844195
-10.26649 -5.022617 0.07814066 3.973813 -23.46938 -5.103907
-10.11446 -5.104099 -0.026764 3.966356 -24.98666 -4.808836
-10.37614 -5.111237 0.01725598 3.949761 -24.08263 -4.415572
-9.728847 -4.763934 0.04694636 3.966094 -23.51558 -4.727488
-10.00965 -4.885206 0.04344039 3.980821 -24.99563 -3.755338
-10.32417 -5.056203 -0.07014673 3.971921 -24.02616 -4.76725
-10.30972 -5.065513 -0.05233503 3.952441 -24.08389 -4.90179
-10.91469 -4.924698 0.1093856 3.970962 -23.85468 -4.713734
-11.28794 -5.045095 0.05752769 3.982413 -24.2292 -4.016072
-10.66334 -4.839332 0.0007838113 4.002049 -23.97711 -5.124138
-10.17021 -4.914053 -0.0156491 3.975727 -24.16984 -4.388013
-10.19708 -5.13593 -0.02763184 3.971259 -24.24014 -4.643163
-9.902531 -5.19239 -0.008358671 3.960353 -23.17154 -3.387928
-10.34937 -5.017388 0.03494737 4.010385 -24.55498 -4.382439
-10.23058 -5.108407 0.1243751 3.955101 -24.40918 -4.689711
-9.97943 -5.021394 0.05602318 3.971433 -24.07925 -4.682104
-10.14682 -5.087975 0.09983704 3.981952 -23.31122 -4.779571
-9.960825 -5.045137 0.009616824 3.983068 -23.75846 -4.044007
-10.26016 -4.909855 0.05787879 3.977566 -24.90478 -4.973881
-10.00036 -4.953743 0.05319288 3.98775 -23.40133 -4.776839
-10.12661 -4.946678 0.02217388 3.989857 -24.90152 -4.367092
-10.5958 -4.908847 -0.01116286 3.948822 -24.28276 -4.825253
-10.08827 -4.909128 -0.02798318 3.971338 -24.88413 -4.047511
-10.27465 -5.088033 0.05950194 3.943753 -25.30001 -4.814323
-10.27558 -5.114866 0.05612471 3.965157 -23.83735 -4.450853
