"nu" "alpha"
3.068928 0.2554317
2.7108 0.4501145
3.970975 0.411083
3.532217 0.1346233
3.352631 0.3321426
2.737981 0.1827167
2.589407 0.4243837
2.83713 0.3842896
3.204934 0.3606038
2.847147 0.2975196
3.183135 0.1350665
2.665753 0.2578621
2.449158 0.2464063
2.58684 0.4766635
2.598692 0.3099021
2.999486 0.09890399
2.822745 0.4478603
2.946426 0.1234959
2.761251 0.15041
3.192192 0.1219753
2.681539 0.228021
2.795099 0.2779685
2.798838 0.2721004
3.089455 0.4301064
3.283942 0.2690257
2.63906 0.2992011
3.324577 0.3428635
3.377063 0.2411485
3.147449 0.07793963
3.016762 0.4185887
3.250186 0.3117859
3.076334 0.3077177
2.334777 0.416115
2.78234 0.4160423
3.497464 0.4609026
2.740035 0.4738949
3.278064 0.3099766
2.850925 0.2272618
2.410807 0.493473
2.5592 0.339333
2.887848 0.09313164
2.882781 0.1172811
2.538005 0.3286017
2.975235 0.2528202
3.040466 0.4640624
3.117417 0.3912104
3.217531 0.4683762
2.627359 0.190521
2.931291 0.3825676
3.125399 0.2074166
2.990473 0.1936654
2.934764 0.2489146
3.464037 0.1669783
3.215569 0.06211406
3.795445 0.1939002
2.771204 0.4269878
2.935223 0.4648574
2.93349 0.04904522
2.966448 0.4390313
3.093273 0.3148165
2.921014 0.2912145
2.853291 0.27848
2.752683 0.3667504
3.103292 0.2551564
2.44744 0.162978
2.610869 0.4156792
2.758606 0.3603222
2.401077 0.2290074
2.396645 0.08500968
3.016484 0.1130498
2.51608 0.2501352
3.322188 0.3594475
2.571609 0.2266309
3.142394 0.4078749
2.971868 0.2025734
3.13713 0.2184988
3.110196 0.2906574
3.236024 0.3913478
3.453393 0.3904555
3.215055 0.4519813
3.089818 0.3804809
2.84733 0.4413489
3.081301 0.3350474
2.793646 0.475316
2.649727 0.4928723
2.936212 0.1914586
2.45145 0.4675192
2.587997 0.3511287
2.631881 0.3577167
2.756381 0.3367976
3.028702 0.3872037
2.692687 0.2265492
2.77158 0.1618604
2.545154 0.2833894
3.191034 0.2858775
2.591371 0.2263972
3.012611 0.2033099
3.401876 0.3505765
3.074213 0.1651408
3.48356 0.1876899
2.786243 0.2787301
3.551171 0.3486687
3.653663 0.1614422
3.063987 0.2674663
2.489047 0.1056562
3.085809 0.4114322
2.586265 0.3668768
3.212291 0.342847
3.262086 0.0992545
2.864558 0.1459949
2.760947 0.4145286
2.974668 0.4004433
3.236993 0.4898965
2.651376 0.1756773
3.217397 0.2373802
3.443963 0.1131393
3.013478 0.06987307
3.887621 0.2422311
3.617072 0.3894524
3.330315 0.2041558
2.69687 0.4917339
3.078799 0.3721916
3.23798 0.3475769
3.126248 0.1259721
3.321979 0.07357794
3.430834 0.3895598
3.705227 0.2336383
3.885228 0.2244376
3.65719 0.2859617
3.102211 0.4480903
3.10638 0.3853628
3.14852 0.2415333
3.459385 0.3248923
3.088998 0.3000231
2.859017 0.3792567
3.171604 0.4559676
3.002157 0.05248595
2.819395 0.3880377
3.505293 0.2090564
3.318735 0.1230876
3.072767 0.3616734
3.335845 0.4130818
3.130488 0.1947174
2.532804 0.2148406
2.501014 0.3589681
2.569715 0.2694741
2.714982 0.3107066
2.521973 0.3940935
3.25356 0.1980488
3.15869 0.219988
3.037564 0.09568293
3.358695 0.2823536
3.527362 0.4713411
3.323904 0.2190019
2.810721 0.2048636
3.095782 0.2824837
3.082564 0.09989023
3.3332 0.08050197
3.098946 0.2270353
3.286396 0.2776561
2.326859 0.2724865
2.961926 0.4374627
3.070166 0.4623282
2.831044 0.2340971
3.491544 0.1175098
2.905945 0.1290113
3.597903 0.1342773
3.344641 0.1506766
3.185714 0.2084089
3.019767 0.3282794
3.09206 0.2248048
3.546854 0.1552959
3.171844 0.1042817
3.328126 0.31466
3.65511 0.04410875
3.462146 0.08343041
2.851562 0.3373982
2.702432 0.4778851
3.022382 0.2586713
