"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
14.93864 4.013524 -30.22304 -3.613163 30.12533 4.028474
14.6673 4.084585 -30.47363 -3.871629 30.32066 3.977574
14.878 4.068211 -29.86869 -3.822381 30.19355 4.001122
14.92333 4.114003 -29.77032 -3.86521 30.2492 4.010875
14.97265 4.036648 -30.09045 -3.784371 30.35907 4.003108
15.09391 3.9647 -30.02006 -3.64634 30.34185 4.007509
15.27995 3.962692 -30.04464 -3.704938 30.25029 4.032165
15.06244 3.947991 -29.85336 -3.887351 30.19119 4.036089
14.9436 4.052976 -29.95489 -3.707152 30.21914 4.032235
14.94831 3.984118 -29.9232 -3.729996 30.24028 4.021053
14.9891 4.039363 -29.99499 -3.929588 30.17801 4.002578
15.01995 4.08259 -29.81299 -3.830976 30.13457 3.996801
14.85007 4.070342 -29.9432 -3.887053 30.24843 3.990425
14.90507 4.050993 -30.02014 -3.914228 30.22764 4.002682
15.04359 4.083507 -29.82477 -3.865575 30.17249 3.995683
15.09634 3.98876 -29.90023 -3.975582 30.17297 4.012122
14.96513 4.088597 -29.79559 -3.961477 30.26636 4.030916
14.88227 4.132773 -29.8443 -3.811991 30.12562 3.997729
14.81263 3.975 -29.8427 -3.849846 30.15173 3.981635
14.76991 3.990743 -29.9834 -3.693745 30.14233 4.013112
14.99238 3.952597 -29.94582 -3.714057 30.07619 4.039108
14.70002 4.026636 -30.13163 -3.884147 30.1141 4.002619
14.75599 4.045482 -30.10003 -3.755213 30.09233 4.017155
14.72931 4.058634 -30.08535 -3.721996 30.11829 4.039182
14.85191 4.095439 -30.03321 -3.916476 30.13083 3.977006
14.82421 3.950932 -30.00098 -3.793562 30.16451 4.02738
14.83681 4.012121 -29.72901 -3.870772 30.07964 4.047373
15.05874 4.056072 -30.02904 -3.911278 30.02692 4.013715
15.0945 4.052274 -30.06204 -3.878274 30.14227 4.009172
14.95391 4.053952 -30.33169 -3.636455 30.08418 4.038658
15.05419 3.91158 -30.14428 -4.008909 30.0507 4.020829
