"comp1" "comp2" "comp3"
-2.032829 -3.231086 1.093681
-2.158809 -3.116351 1.178442
-2.215175 -3.033672 1.260825
-2.171225 -2.916411 1.285677
-2.134639 -3.030363 1.429443
-1.989529 -2.860109 1.308342
-1.874878 -3.176658 1.269065
-2.000922 -2.780419 1.223923
-2.062379 -2.703017 1.187704
-2.053381 -2.850595 1.180962
-2.02794 -3.021889 1.126499
-2.039608 -2.986506 1.145557
-2.035081 -2.685112 1.137301
-2.021529 -2.856412 1.132518
-2.001021 -2.831514 1.206615
-1.98533 -3.019302 1.22634
-2.13603 -2.646178 1.271609
-2.047521 -2.474403 1.125227
-2.193202 -2.718548 1.129425
-2.242195 -2.922002 1.113513
-2.147979 -3.103819 1.055824
-2.216693 -3.010714 1.054457
-2.227848 -2.854456 1.167526
-2.184241 -2.786685 1.082523
-2.234494 -2.98868 1.143315
-2.202917 -2.868213 1.158164
-2.108522 -2.523672 1.002668
-1.845473 -3.019432 1.034521
-1.84667 -2.816831 1.076533
-1.946157 -3.067029 1.064915
-1.918598 -2.840373 1.01847
-1.969308 -2.734272 1.110304
-1.879989 -2.586735 1.15489
-1.885937 -2.757916 1.235872
-1.895233 -2.970709 1.192275
-1.966543 -2.882722 1.202881
-1.844284 -2.797688 1.219476
-1.970275 -2.878453 1.214023
-2.049312 -2.751428 1.195121
-2.048022 -2.657526 1.01392
-2.052278 -3.13604 1.166603
-1.971531 -3.127727 1.046911
-2.11295 -2.754681 1.157742
-1.936421 -3.071748 1.204592
-1.998014 -2.731409 1.212982
-2.057625 -2.880743 1.117905
-1.936919 -2.611956 1.081099
-1.949271 -2.646905 1.016935
-2.041237 -2.799536 1.132137
-2.148111 -2.992013 1.174431
-2.054865 -2.73229 1.150584
-2.174196 -2.415622 1.205409
-2.105694 -2.936053 1.186653
-2.159109 -2.901431 1.095607
-1.943586 -2.685305 1.094811
-1.91829 -2.906505 1.112541
-1.91663 -2.871002 1.107579
-2.061836 -2.772725 1.085281
-2.14392 -2.984685 1.031112
-2.115685 -3.064361 1.130736
-2.08926 -3.051478 1.085368
