"p_1" "p_2"
0.2291553 0.7708447
0.2333257 0.7666743
0.2040011 0.7959989
0.2343571 0.7656429
0.2179686 0.7820314
0.2186938 0.7813062
0.2144806 0.7855194
0.2131114 0.7868886
0.2107717 0.7892283
0.2330859 0.7669141
0.2403557 0.7596443
0.216742 0.783258
0.2134058 0.7865942
0.2104788 0.7895212
0.2111049 0.7888951
0.2221153 0.7778847
0.2099423 0.7900577
0.2069338 0.7930662
0.2106409 0.7893591
0.2440729 0.7559271
0.2193572 0.7806428
0.233097 0.766903
0.2324026 0.7675974
0.2236998 0.7763002
0.2161807 0.7838193
0.2081844 0.7918156
0.2241447 0.7758553
0.2033334 0.7966666
0.2114876 0.7885124
0.202761 0.797239
0.2465768 0.7534232
0.2221888 0.7778112
0.211632 0.788368
0.2311794 0.7688206
0.246572 0.753428
0.2059327 0.7940673
0.2279014 0.7720986
0.2266344 0.7733656
0.219567 0.780433
0.2099244 0.7900756
0.2294572 0.7705428
0.1935757 0.8064243
0.2085464 0.7914536
0.2041747 0.7958253
0.2153145 0.7846855
0.213793 0.786207
0.2316707 0.7683293
0.2177511 0.7822489
0.2258974 0.7741026
0.2110601 0.7889399
0.2056053 0.7943947
0.2305956 0.7694044
0.2076759 0.7923241
0.2226304 0.7773696
0.2203586 0.7796414
0.2149287 0.7850713
0.2049874 0.7950126
0.2060418 0.7939582
0.2198534 0.7801466
0.2201611 0.7798389
0.2259358 0.7740642
0.2263922 0.7736078
0.1925144 0.8074856
0.2164117 0.7835883
0.2056453 0.7943547
0.2346294 0.7653706
0.1974647 0.8025353
0.2443608 0.7556392
0.2278659 0.7721341
0.2116175 0.7883825
0.2048547 0.7951453
0.2334085 0.7665915
0.2022747 0.7977253
0.2276547 0.7723453
0.2412554 0.7587446
0.2031348 0.7968652
0.2063177 0.7936823
0.2255472 0.7744528
0.2102032 0.7897968
0.232373 0.767627
0.2497783 0.7502217
0.1905275 0.8094725
0.2195685 0.7804315
0.1787524 0.8212476
0.1927241 0.8072759
0.2142036 0.7857964
0.2272854 0.7727146
0.2153415 0.7846585
0.2200367 0.7799633
0.2074659 0.7925341
0.2120707 0.7879293
0.2369459 0.7630541
0.2196959 0.7803041
0.2152227 0.7847773
0.2112173 0.7887827
0.2195067 0.7804933
0.2276058 0.7723942
0.2043029 0.7956971
0.2064678 0.7935322
0.2131822 0.7868178
0.241326 0.758674
0.1709816 0.8290184
0.2355256 0.7644744
0.2402421 0.7597579
0.2154581 0.7845419
0.222485 0.777515
0.2125715 0.7874285
0.2311916 0.7688084
0.2158011 0.7841989
0.2107166 0.7892834
0.2205909 0.7794091
0.2048706 0.7951294
0.2418948 0.7581052
0.2350182 0.7649818
0.2400929 0.7599071
0.2115829 0.7884171
0.215851 0.784149
0.2282649 0.7717351
0.2140267 0.7859733
0.2236038 0.7763962
0.2220423 0.7779577
0.2162393 0.7837607
0.2368552 0.7631448
0.2383869 0.7616131
0.2170514 0.7829486
0.2233214 0.7766786
0.2288931 0.7711069
0.2190655 0.7809345
0.2100133 0.7899867
0.1967992 0.8032008
0.2140627 0.7859373
0.2287603 0.7712397
0.2384593 0.7615407
0.2278292 0.7721708
0.214546 0.785454
0.2400191 0.7599809
0.2089323 0.7910677
0.2061861 0.7938139
0.2055077 0.7944923
0.2150023 0.7849977
0.2085736 0.7914264
0.2282828 0.7717172
0.2316921 0.7683079
0.198058 0.801942
0.226067 0.773933
0.2082371 0.7917629
0.2199183 0.7800817
0.2095518 0.7904482
0.2278903 0.7721097
0.1920301 0.8079699
0.221661 0.778339
0.2283334 0.7716666
0.1935736 0.8064264
0.199462 0.800538
0.2175235 0.7824765
0.2059229 0.7940771
0.1977936 0.8022064
0.2182439 0.7817561
0.2165052 0.7834948
0.21614 0.78386
0.2003709 0.7996291
0.2111231 0.7888769
0.2287275 0.7712725
0.2102617 0.7897383
0.2208534 0.7791466
0.1909768 0.8090232
0.2321672 0.7678328
0.199649 0.800351
0.2203877 0.7796123
0.2093251 0.7906749
0.2455342 0.7544658
0.2034993 0.7965007
0.228999 0.771001
0.2098549 0.7901451
0.2039817 0.7960183
0.220405 0.779595
0.2324445 0.7675555
0.2169617 0.7830383
0.2116445 0.7883555
0.2276799 0.7723201
0.1987519 0.8012481
0.2361952 0.7638048
0.1999182 0.8000818
0.1943623 0.8056377
0.2245824 0.7754176
0.2132373 0.7867627
0.2349543 0.7650457
0.2094965 0.7905035
0.2391587 0.7608413
0.2145984 0.7854016
0.2431272 0.7568728
0.2045855 0.7954145
0.2142246 0.7857754
0.1931439 0.8068561
0.2169918 0.7830082
0.2477366 0.7522634
0.2095026 0.7904974
0.2322836 0.7677164
0.2069208 0.7930792
0.2253427 0.7746573
0.227853 0.772147
0.2327212 0.7672788
0.2001355 0.7998645
0.216477 0.783523
0.2288944 0.7711056
0.2135025 0.7864975
0.2001746 0.7998254
0.2185706 0.7814294
0.2363226 0.7636774
0.2195513 0.7804487
0.2157788 0.7842212
0.2195257 0.7804743
0.2178197 0.7821803
0.2370442 0.7629558
0.2043307 0.7956693
0.2060653 0.7939347
0.2260976 0.7739024
0.2088163 0.7911837
0.244959 0.755041
0.2221347 0.7778653
0.2083888 0.7916112
0.2239971 0.7760029
0.217003 0.782997
0.2099307 0.7900693
0.2186564 0.7813436
0.225499 0.774501
0.1974704 0.8025296
0.214399 0.785601
0.1901747 0.8098253
0.2187627 0.7812373
0.2157583 0.7842417
0.213075 0.786925
0.2174476 0.7825524
0.2323539 0.7676461
0.2085446 0.7914554
0.2155117 0.7844883
0.2062769 0.7937231
0.2147916 0.7852084
0.2120276 0.7879724
0.2187183 0.7812817
0.2135213 0.7864787
0.2085983 0.7914017
0.2193555 0.7806445
0.2192452 0.7807548
0.2325626 0.7674374
0.2227486 0.7772514
0.2294125 0.7705875
0.222917 0.777083
0.193168 0.806832
0.2240539 0.7759461
0.2230925 0.7769075
0.1938144 0.8061856
0.2122168 0.7877832
0.2393992 0.7606008
0.2178771 0.7821229
0.2224692 0.7775308
0.2027055 0.7972945
0.2272915 0.7727085
0.1996702 0.8003298
0.2103406 0.7896594
0.212614 0.787386
0.2522688 0.7477312
0.2166113 0.7833887
0.2167334 0.7832666
0.211411 0.788589
0.2154063 0.7845937
0.2300844 0.7699156
0.235635 0.764365
0.2104564 0.7895436
0.1997752 0.8002248
0.2086755 0.7913245
0.220372 0.779628
0.2118395 0.7881605
0.2445501 0.7554499
0.1917255 0.8082745
0.2088208 0.7911792
0.2373189 0.7626811
0.2012724 0.7987276
0.2188114 0.7811886
0.2197375 0.7802625
0.1999354 0.8000646
0.2107943 0.7892057
0.2244709 0.7755291
0.2195292 0.7804708
0.2394022 0.7605978
0.2139122 0.7860878
0.205411 0.794589
0.2264042 0.7735958
0.2257283 0.7742717
0.2414177 0.7585823
0.2080001 0.7919999
0.1959089 0.8040911
0.2282824 0.7717176
0.2301365 0.7698635
0.2084944 0.7915056
0.2278706 0.7721294
0.2300228 0.7699772
0.2024403 0.7975597
0.2077 0.7923
0.2237565 0.7762435
0.2352389 0.7647611
0.216249 0.783751
0.2063436 0.7936564
0.2084843 0.7915157
0.2201446 0.7798554
0.2342925 0.7657075
0.2183547 0.7816453
0.2162649 0.7837351
0.1986792 0.8013208
0.2205484 0.7794516
0.2150658 0.7849342
0.2149738 0.7850262
0.210613 0.789387
0.2265713 0.7734287
0.2528226 0.7471774
0.2290234 0.7709766
0.208943 0.791057
0.2336974 0.7663026
0.2246209 0.7753791
0.2092104 0.7907896
0.2307617 0.7692383
0.2064619 0.7935381
0.2003204 0.7996796
0.2125473 0.7874527
0.1984566 0.8015434
0.2385732 0.7614268
0.2354813 0.7645187
0.2327318 0.7672682
0.2006438 0.7993562
0.22893 0.77107
0.248502 0.751498
0.2144279 0.7855721
0.1934818 0.8065182
0.2164803 0.7835197
0.1952916 0.8047084
0.2072611 0.7927389
0.2007295 0.7992705
0.1960045 0.8039955
0.2234951 0.7765049
0.2144565 0.7855435
0.2246084 0.7753916
0.2197785 0.7802215
0.2216503 0.7783497
0.2322447 0.7677553
0.2430825 0.7569175
0.2407514 0.7592486
0.2264367 0.7735633
0.21524 0.78476
0.2289461 0.7710539
0.2269488 0.7730512
0.2178394 0.7821606
0.2147019 0.7852981
0.2150786 0.7849214
0.2359116 0.7640884
0.2358587 0.7641413
0.2226234 0.7773766
0.2064575 0.7935425
0.2130496 0.7869504
0.2125795 0.7874205
0.1953107 0.8046893
0.1930427 0.8069573
0.1988913 0.8011087
0.2114438 0.7885562
0.209428 0.790572
0.2271119 0.7728881
0.199823 0.800177
0.2139031 0.7860969
0.2054146 0.7945854
0.2177532 0.7822468
0.2150159 0.7849841
0.2188973 0.7811027
0.222037 0.777963
0.2065148 0.7934852
0.2226201 0.7773799
0.2171922 0.7828078
0.211207 0.788793
0.223732 0.776268
0.217248 0.782752
0.2315738 0.7684262
0.2107742 0.7892258
0.1948653 0.8051347
0.2206264 0.7793736
0.2288505 0.7711495
0.2282265 0.7717735
0.2277305 0.7722695
0.1855049 0.8144951
0.2367715 0.7632285
0.2099696 0.7900304
0.214072 0.785928
0.2089913 0.7910087
0.2040645 0.7959355
0.2173891 0.7826109
0.2364702 0.7635298
0.2081773 0.7918227
0.2410478 0.7589522
0.1989754 0.8010246
0.2030175 0.7969825
0.2207164 0.7792836
0.2270226 0.7729774
0.2144756 0.7855244
0.2466238 0.7533762
0.2255634 0.7744366
0.2256199 0.7743801
0.222808 0.777192
0.2437958 0.7562042
0.1978765 0.8021235
0.2390564 0.7609436
0.2407909 0.7592091
0.2087839 0.7912161
0.2208328 0.7791672
0.2221353 0.7778647
0.208613 0.791387
0.2114379 0.7885621
0.2239158 0.7760842
0.2254873 0.7745127
0.2186783 0.7813217
0.2161778 0.7838222
0.2364738 0.7635262
0.2120773 0.7879227
0.1968436 0.8031564
0.2186503 0.7813497
0.207115 0.792885
