"comp1" "comp2"
5.935092 -2.657047
4.244062 -2.955883
4.704557 -2.923212
4.360554 -2.744649
3.666978 -2.658196
3.875405 -2.634393
3.837704 -2.7502
4.271843 -2.68186
4.613845 -2.647072
4.779166 -2.734312
4.336005 -2.930804
4.181924 -3.020659
5.382145 -2.960688
4.853905 -2.823577
4.816543 -2.78629
4.422154 -2.849813
4.273101 -2.732546
4.68582 -2.554426
3.913723 -2.777804
4.165308 -2.799362
4.40329 -2.872481
4.566249 -2.957017
4.465262 -2.884058
4.261384 -2.853831
4.486896 -2.877801
5.826799 -2.916843
6.886882 -2.936319
5.663486 -2.912178
4.731292 -2.884147
3.982287 -2.837067
4.58024 -2.9609
4.613716 -2.916758
5.079566 -2.666121
4.823233 -2.898247
5.958579 -3.024093
5.349859 -3.010777
4.272076 -3.034185
4.236566 -2.959605
4.172304 -2.91615
4.207687 -2.760528
5.091374 -2.883749
5.347784 -2.958428
4.766973 -2.91341
5.031818 -2.98712
5.411969 -2.986471
5.810505 -2.941763
4.847718 -3.080449
4.807433 -3.03581
5.774685 -2.968018
4.849031 -2.986793
4.275612 -3.05846
4.030855 -3.056881
3.662142 -2.924241
4.34826 -2.939953
4.380782 -2.97359
4.249156 -2.959614
4.356621 -2.963657
4.66257 -2.788734
5.712111 -3.019695
5.067219 -2.844652
4.93487 -2.845861
5.436369 -2.80017
5.300563 -2.905909
4.67274 -2.995231
4.317941 -2.947694
4.868113 -2.944449
3.765884 -2.808418
4.723963 -2.917251
4.668866 -2.716579
4.942276 -2.712489
5.226722 -2.996066
4.54533 -3.033476
4.403098 -3.018691
5.181791 -3.129907
4.148185 -3.155477
5.412941 -2.924074
4.574741 -2.784875
4.983198 -2.879559
5.825542 -2.815633
5.61464 -2.891682
4.176194 -2.818552
5.154617 -2.901421
4.656428 -2.92001
4.307948 -2.952587
4.885696 -2.776128
4.411571 -2.739007
4.836898 -2.709858
3.820118 -2.560479
5.175379 -2.577703
6.50291 -2.89177
5.047948 -2.900602
5.68481 -3.096079
5.279738 -3.176393
5.884919 -3.144675
6.356793 -3.310337
6.035397 -3.089426
5.798693 -2.944641
5.289823 -3.124842
4.720627 -2.883142
5.681261 -2.81613
