"p_1" "p_2" "p_3"
0.3459063 0.2714459 0.3826477
0.3174364 0.2903943 0.3921693
0.3184668 0.2757696 0.4057636
0.3236782 0.2833148 0.393007
0.3203962 0.2961067 0.383497
0.337996 0.275619 0.386385
0.3093507 0.2907777 0.3998716
0.3127688 0.2786307 0.4086005
0.2872508 0.3030584 0.4096908
0.2963141 0.3016212 0.4020646
0.3130194 0.2784559 0.4085247
0.326689 0.2774521 0.3958589
0.3430792 0.325763 0.3311578
0.3163638 0.2975878 0.3860484
0.3014656 0.2898451 0.4086893
0.3140859 0.3156377 0.3702764
0.3062314 0.2829609 0.4108077
0.2964646 0.3274555 0.3760799
0.3007244 0.3034485 0.3958272
0.3129086 0.286926 0.4001654
0.3184952 0.2898495 0.3916553
0.3296069 0.2919195 0.3784736
0.2842558 0.2979039 0.4178403
0.3067503 0.3118476 0.3814021
0.3408914 0.2762649 0.3828438
0.3000658 0.2939091 0.4060251
0.3209539 0.2970429 0.3820031
0.3064365 0.2997803 0.3937832
0.2984725 0.3002701 0.4012574
0.3175735 0.2889919 0.3934347
0.3145734 0.2945006 0.390926
0.3129179 0.2747439 0.4123382
0.3213541 0.2879082 0.3907377
0.3243897 0.2924817 0.3831286
0.3176088 0.2944056 0.3879855
0.3165374 0.2975449 0.3859177
0.3105728 0.282634 0.4067931
0.3214026 0.3007555 0.3778419
0.3042454 0.2898993 0.4058554
0.3185844 0.2992248 0.3821908
0.3450829 0.3003998 0.3545174
0.3102639 0.2885034 0.4012328
0.2863032 0.3084238 0.405273
0.2943489 0.2962779 0.4093732
0.2888416 0.293653 0.4175054
0.3010772 0.2885307 0.4103921
0.3267309 0.2964653 0.3768038
0.3297889 0.2724252 0.3977859
0.3195858 0.2979515 0.3824627
0.3169278 0.2965936 0.3864785
0.314165 0.2898355 0.3959995
0.3247357 0.2963747 0.3788897
0.3066841 0.2842036 0.4091124
0.3180261 0.3127291 0.3692448
0.3272018 0.2792207 0.3935775
0.3367959 0.2758801 0.3873241
0.2663537 0.3202877 0.4133585
0.3133941 0.2924842 0.3941216
0.3256884 0.308612 0.3656996
0.3102306 0.3069126 0.3828568
0.3169598 0.3011046 0.3819356
0.3108708 0.2940995 0.3950298
0.3124681 0.2942386 0.3932933
0.3086407 0.3292204 0.3621389
0.3160734 0.310552 0.3733746
0.3188994 0.2986653 0.3824353
0.3071274 0.3100823 0.3827902
0.3201652 0.293292 0.3865427
0.311355 0.2923029 0.3963421
0.3293365 0.2708635 0.3998001
0.2835034 0.3201741 0.3963225
0.3156778 0.3267602 0.357562
0.3106265 0.2920878 0.3972857
0.2991394 0.3088805 0.3919801
0.2996274 0.3076297 0.3927429
0.3016971 0.2960046 0.4022982
0.3025303 0.2745011 0.4229686
0.3186692 0.2639704 0.4173604
0.326437 0.2896777 0.3838853
0.3200269 0.2907221 0.3892509
0.3534513 0.277091 0.3694577
0.3076757 0.3169415 0.3753828
0.3098159 0.3106179 0.3795662
0.2923859 0.3056104 0.4020037
0.3025471 0.2905626 0.4068903
0.3175258 0.2972865 0.3851877
0.3205234 0.2888982 0.3905784
0.3420197 0.2942339 0.3637464
0.3178233 0.2952537 0.386923
0.3192223 0.3088299 0.3719478
0.3005001 0.3036172 0.3958827
0.3065522 0.2939054 0.3995424
0.3136829 0.3069493 0.3793678
0.3133368 0.300478 0.3861852
0.3124623 0.3026639 0.3848738
0.3190109 0.3060545 0.3749345
0.3189628 0.2808691 0.4001681
0.3076141 0.2794006 0.4129853
0.3222642 0.296707 0.3810287
0.3133843 0.3000007 0.3866149
0.3105253 0.298238 0.3912367
0.2956839 0.3066858 0.3976303
0.3109268 0.2911857 0.3978875
0.3298743 0.2877253 0.3824004
0.3292976 0.3097295 0.360973
0.2780681 0.3059869 0.4159451
0.310597 0.2983081 0.3910949
0.3192483 0.2784507 0.4023009
0.2906815 0.3096677 0.3996508
0.3068827 0.314139 0.3789783
0.3141597 0.2869883 0.398852
0.3194348 0.3052989 0.3752663
0.3092112 0.3072726 0.3835162
0.3060869 0.3097083 0.3842048
0.2828665 0.2879349 0.4291986
0.310235 0.2933154 0.3964496
0.321503 0.3035101 0.3749869
0.321018 0.2907731 0.3882089
0.3160919 0.2718165 0.4120916
0.314654 0.2929 0.3924461
0.3426693 0.3015942 0.3557365
0.3000576 0.2992288 0.4007135
0.2955455 0.2910695 0.413385
0.3107576 0.2947196 0.3945228
0.2888311 0.3135658 0.3976031
0.3280106 0.2744508 0.3975386
0.3155336 0.3021249 0.3823414
0.3035168 0.3127069 0.3837763
0.2983027 0.3100081 0.3916892
0.31527 0.2906719 0.3940581
0.3123859 0.2916685 0.3959456
0.3163147 0.2888694 0.3948159
0.3142182 0.2987143 0.3870675
0.3111834 0.2848106 0.404006
0.3176013 0.3037433 0.3786555
0.3139183 0.2873215 0.3987601
0.2840274 0.2935751 0.4223975
0.3008159 0.2942586 0.4049254
0.2933899 0.3168406 0.3897695
0.3060972 0.2951525 0.3987502
0.3126467 0.315911 0.3714422
0.3115637 0.304928 0.3835083
0.327902 0.2714255 0.4006725
0.281303 0.2937646 0.4249324
0.3263831 0.2875602 0.3860567
0.29631 0.3100722 0.3936178
0.3202199 0.3089638 0.3708163
0.3117829 0.3027553 0.3854618
0.3088021 0.3021436 0.3890542
0.3093359 0.2998415 0.3908226
0.3041067 0.3130899 0.3828034
0.3197458 0.3087591 0.3714951
0.2922428 0.2833512 0.424406
0.3136157 0.2955515 0.3908328
0.3203204 0.2887369 0.3909427
0.3395367 0.2895071 0.3709562
0.3175438 0.2797882 0.402668
0.3131081 0.2958904 0.3910016
0.3008875 0.2994179 0.3996946
0.3193661 0.3108156 0.3698183
0.3019057 0.2829972 0.415097
0.3113708 0.2848717 0.4037575
0.3289587 0.2917669 0.3792743
0.3028882 0.3041159 0.3929959
0.3101804 0.2842141 0.4056055
0.3018358 0.3035372 0.394627
0.3136439 0.274633 0.4117231
0.2867007 0.3072671 0.4060322
0.3115016 0.3263535 0.3621449
0.3354219 0.2834169 0.3811613
0.3131941 0.3297252 0.3570807
0.3004986 0.3032666 0.3962348
0.3067824 0.312703 0.3805146
0.334478 0.2836626 0.3818594
0.3105191 0.3042295 0.3852514
0.3100525 0.3020431 0.3879044
0.3040965 0.3111147 0.3847888
0.3005168 0.3039628 0.3955204
0.2981131 0.2890691 0.4128179
0.3345155 0.2833756 0.3821089
0.3222877 0.2734259 0.4042864
0.3228795 0.2625728 0.4145477
0.3279324 0.2781806 0.393887
0.3427841 0.280237 0.3769789
0.2962917 0.3201258 0.3835825
0.3309332 0.2918154 0.3772515
0.3340179 0.253082 0.4129001
0.2986469 0.308576 0.392777
0.3125984 0.3108584 0.3765432
0.2917713 0.3068015 0.4014272
0.3005291 0.2966204 0.4028505
0.2990491 0.2944204 0.4065304
0.3283116 0.2856991 0.3859893
0.2936908 0.3060753 0.400234
0.3192155 0.3055107 0.3752739
0.3304451 0.3045116 0.3650433
0.3236382 0.2821013 0.3942605
0.2855836 0.3164263 0.3979902
0.3243353 0.3142718 0.3613929
0.3124099 0.2906689 0.3969212
0.31831 0.3164325 0.3652575
0.3083944 0.3093175 0.3822881
0.2822564 0.326534 0.3912097
0.2934961 0.3016082 0.4048957
0.300786 0.3075286 0.3916854
0.3309531 0.287707 0.3813399
0.3229096 0.2932968 0.3837936
0.310638 0.2779677 0.4113944
0.3326328 0.3093949 0.3579723
0.3134419 0.2998857 0.3866724
0.3073239 0.2980568 0.3946193
0.294761 0.2874128 0.4178262
0.2788012 0.2992109 0.4219879
0.3082531 0.2787541 0.4129928
0.3176084 0.282845 0.3995466
0.3254026 0.2927849 0.3818124
0.3053179 0.2973604 0.3973217
0.3058757 0.3282173 0.365907
0.2824651 0.3018745 0.4156604
0.3138475 0.2837965 0.4023559
0.2927409 0.3005593 0.4066997
0.2959981 0.3037695 0.4002323
0.3062166 0.2776894 0.416094
0.3113406 0.2810373 0.4076221
0.3046002 0.2972052 0.3981946
0.3286293 0.292387 0.3789837
0.3031606 0.2960547 0.4007847
0.2904034 0.2931726 0.416424
0.3071176 0.3066479 0.3862345
0.2910919 0.3036589 0.4052493
0.3519299 0.2966216 0.3514485
0.3289782 0.2828114 0.3882104
0.3225826 0.2643489 0.4130685
0.326015 0.2912398 0.3827452
0.2925717 0.2998692 0.4075591
0.3049238 0.3072598 0.3878165
0.2970235 0.3080145 0.394962
0.3372646 0.2930284 0.3697069
0.3266743 0.2841133 0.3892124
0.3018215 0.2832885 0.4148901
0.3066114 0.2985978 0.3947908
0.3174754 0.2889124 0.3936122
0.3252954 0.2840517 0.3906529
0.3365137 0.2862585 0.3772279
0.3074524 0.2999823 0.3925653
0.3103624 0.2980682 0.3915694
0.2943255 0.3129109 0.3927636
0.2681853 0.3054399 0.4263748
0.3048611 0.3151766 0.3799623
0.3047076 0.2983801 0.3969123
0.3107216 0.2900521 0.3992262
0.31585 0.3041955 0.3799544
0.3088576 0.2940953 0.3970471
0.3031324 0.3051599 0.3917076
0.3196747 0.2932181 0.3871072
0.3301148 0.2884924 0.3813928
0.3135348 0.2840449 0.4024202
0.3235066 0.2945267 0.3819668
0.3024526 0.3291759 0.3683715
0.3313655 0.305257 0.3633775
0.3253938 0.3085704 0.3660359
0.3077672 0.2993025 0.3929303
0.3017269 0.2918015 0.4064716
0.3106847 0.2956179 0.3936973
0.2906698 0.3399152 0.3694151
0.3303683 0.3099439 0.3596878
0.2897796 0.3112094 0.399011
0.3234367 0.2735901 0.4029732
0.3001436 0.3060119 0.3938444
0.3056136 0.3056997 0.3886867
0.307368 0.2818447 0.4107873
0.3114831 0.313714 0.3748029
0.2758022 0.3002003 0.4239975
0.3291836 0.2823233 0.3884931
0.323471 0.2958539 0.3806751
0.3051438 0.2990322 0.3958239
0.3110944 0.2946528 0.3942528
0.2863325 0.3209915 0.392676
0.2921483 0.2909157 0.416936
0.2972056 0.3032065 0.3995879
0.2975195 0.2715429 0.4309376
0.3271394 0.2782589 0.3946016
0.3284351 0.2835091 0.3880558
0.3238984 0.3012476 0.374854
0.3155682 0.2826341 0.4017978
0.2911525 0.3123196 0.396528
0.3196119 0.2835004 0.3968877
0.3222879 0.2919998 0.3857123
0.3092692 0.3106557 0.3800751
0.3096793 0.2787297 0.411591
0.3277469 0.3022633 0.3699898
0.3088352 0.3030374 0.3881274
0.3102133 0.3210235 0.3687632
0.3014806 0.3140093 0.3845101
0.3026539 0.2821082 0.4152379
0.325944 0.2753725 0.3986835
0.3018366 0.2926281 0.4055353
0.2941141 0.3003472 0.4055387
0.3137302 0.2871288 0.3991411
0.2987232 0.3220257 0.3792511
0.3129975 0.3071542 0.3798483
0.3199524 0.3147781 0.3652695
0.3157544 0.2902848 0.3939608
0.3304706 0.286483 0.3830465
0.3104988 0.2885068 0.4009944
0.3294199 0.2707589 0.3998213
0.3268695 0.2781813 0.3949492
0.3151764 0.2943551 0.3904684
0.3315854 0.2929388 0.3754758
0.2833184 0.3124484 0.4042332
0.3052442 0.3109033 0.3838525
0.3100209 0.2728138 0.4171653
0.2948309 0.2879087 0.4172605
0.3253971 0.291567 0.3830359
0.3126321 0.2908573 0.3965106
0.3214868 0.2931624 0.3853508
0.303758 0.2842127 0.4120292
0.3129946 0.2716993 0.4153061
0.3055561 0.2977404 0.3967035
0.2905347 0.3144145 0.3950508
0.3021483 0.3058967 0.391955
0.3045751 0.2948815 0.4005434
0.3220275 0.3015627 0.3764098
0.2873282 0.3027844 0.4098873
0.2935219 0.306407 0.4000711
0.2831537 0.3149271 0.4019192
0.3208074 0.2732191 0.4059735
0.3200808 0.292511 0.3874081
0.304573 0.296315 0.399112
0.3028906 0.329268 0.3678414
0.3218933 0.319052 0.3590548
0.3185273 0.2778412 0.4036315
0.2979106 0.3164517 0.3856377
0.3276661 0.2876818 0.3846521
0.3042767 0.3016313 0.394092
0.3089215 0.3142784 0.3768
0.2972368 0.2840301 0.4187331
0.3063421 0.2988428 0.3948151
0.2997568 0.2910743 0.4091689
0.3046468 0.2882011 0.4071521
0.3021315 0.3146911 0.3831774
0.324113 0.2894212 0.3864658
0.3035698 0.2883542 0.4080761
0.3188712 0.3051998 0.375929
0.3149506 0.324327 0.3607224
0.3367834 0.2819409 0.3812758
0.3289172 0.2793426 0.3917402
0.3062251 0.3293201 0.3644548
0.3029449 0.282982 0.4140731
0.3150581 0.3058864 0.3790555
