"p_1" "p_2"
0.2952578 0.7047422
0.2886479 0.7113521
0.2919737 0.7080263
0.2708051 0.7291949
0.288395 0.711605
0.2907725 0.7092275
0.3222572 0.6777428
0.2951607 0.7048393
0.2946282 0.7053718
0.310686 0.689314
0.2819854 0.7180146
0.2861581 0.7138419
0.2983102 0.7016898
0.2948493 0.7051507
0.3100059 0.6899941
0.3196986 0.6803014
0.274027 0.725973
0.3084436 0.6915564
0.2650228 0.7349772
0.293907 0.706093
0.2949135 0.7050865
0.3109382 0.6890618
0.3031712 0.6968288
0.282227 0.717773
0.2747739 0.7252261
0.3006937 0.6993063
0.2998523 0.7001477
0.2980807 0.7019193
0.3072328 0.6927672
0.2931116 0.7068884
0.2998999 0.7001001
0.2906833 0.7093167
0.2723184 0.7276816
0.3123857 0.6876143
0.2924134 0.7075866
0.3093566 0.6906434
0.2931794 0.7068206
0.2934577 0.7065423
0.3195892 0.6804108
0.2658291 0.7341709
0.2930487 0.7069513
0.3101476 0.6898524
0.3202336 0.6797664
0.2973189 0.7026811
0.2797539 0.7202461
0.2736512 0.7263488
0.2950784 0.7049216
0.2962547 0.7037453
0.2900985 0.7099015
0.2657961 0.7342039
0.2801948 0.7198052
0.2692514 0.7307486
0.2673665 0.7326335
0.2928915 0.7071085
0.2832592 0.7167408
0.2915044 0.7084956
0.2920649 0.7079351
0.2846708 0.7153292
0.2826682 0.7173318
0.2978568 0.7021432
0.3002854 0.6997146
0.3213326 0.6786674
0.2851303 0.7148697
0.2911958 0.7088042
0.2813969 0.7186031
0.2901853 0.7098147
0.3096881 0.6903119
0.2817731 0.7182269
0.295676 0.704324
0.3099712 0.6900288
0.2750901 0.7249099
0.2718497 0.7281503
0.3080385 0.6919615
0.2858776 0.7141224
0.3188855 0.6811145
0.3107198 0.6892802
0.2852116 0.7147884
0.3057228 0.6942772
0.2977791 0.7022209
0.3151329 0.6848671
0.298278 0.701722
0.2769683 0.7230317
0.3018224 0.6981776
0.2730606 0.7269394
0.2816695 0.7183305
0.303858 0.696142
0.2882522 0.7117478
0.2782541 0.7217459
0.3108934 0.6891066
0.287981 0.712019
0.3031844 0.6968156
0.3144286 0.6855714
0.2781689 0.7218311
0.2960738 0.7039262
0.307454 0.692546
0.2997569 0.7002431
0.2839088 0.7160912
0.2717766 0.7282234
0.3051708 0.6948292
0.3037325 0.6962675
0.2637546 0.7362454
0.2817924 0.7182076
0.2682147 0.7317853
0.2940035 0.7059965
0.3158065 0.6841935
0.2861194 0.7138806
0.2969362 0.7030638
0.2792426 0.7207574
0.3113678 0.6886322
0.2848873 0.7151127
0.2633854 0.7366146
0.2805256 0.7194744
0.291472 0.708528
0.2962269 0.7037731
0.2856048 0.7143952
0.2914072 0.7085928
0.2989036 0.7010964
0.2905814 0.7094186
0.2933033 0.7066967
0.3220758 0.6779242
0.2839458 0.7160542
0.2735354 0.7264646
0.2910417 0.7089583
0.3040285 0.6959715
0.2990499 0.7009501
0.3105797 0.6894203
0.2722916 0.7277084
0.2961381 0.7038619
0.2826018 0.7173982
0.2768934 0.7231066
0.2835717 0.7164283
0.3169397 0.6830603
0.2938795 0.7061205
0.2949451 0.7050549
0.3092616 0.6907384
0.2947187 0.7052813
0.3083262 0.6916738
0.2680806 0.7319194
0.2760225 0.7239775
0.2839095 0.7160905
0.2975461 0.7024539
0.2863828 0.7136172
0.2916193 0.7083807
0.3069648 0.6930352
0.303384 0.696616
0.3135837 0.6864163
0.2797768 0.7202232
0.2755754 0.7244246
0.3033484 0.6966516
0.2881684 0.7118316
0.2771524 0.7228476
0.2774006 0.7225994
0.2699326 0.7300674
0.3200772 0.6799228
0.2852218 0.7147782
0.3121079 0.6878921
0.2786348 0.7213652
0.2758518 0.7241482
0.2744035 0.7255965
0.2991726 0.7008274
0.3090969 0.6909031
0.3035769 0.6964231
0.2977989 0.7022011
0.2966278 0.7033722
0.2795492 0.7204508
0.2868127 0.7131873
0.3278236 0.6721764
0.2913382 0.7086618
0.2985376 0.7014624
0.2969535 0.7030465
0.30796 0.69204
0.2998786 0.7001214
0.2868113 0.7131887
0.3031659 0.6968341
0.2953237 0.7046763
0.2973351 0.7026649
0.3071804 0.6928196
0.3148415 0.6851585
0.2806631 0.7193369
0.279565 0.720435
0.2959829 0.7040171
0.294008 0.705992
0.2836189 0.7163811
0.2895355 0.7104645
0.2937337 0.7062663
0.3348073 0.6651927
0.258454 0.741546
0.2631942 0.7368058
0.2869478 0.7130522
0.3095888 0.6904112
0.2656006 0.7343994
0.3150475 0.6849525
0.311186 0.688814
0.2774965 0.7225035
0.3108733 0.6891267
0.2866907 0.7133093
0.2768066 0.7231934
0.2769071 0.7230929
0.3158091 0.6841909
0.2892287 0.7107713
0.2948437 0.7051563
0.2747732 0.7252268
0.274999 0.725001
0.2963067 0.7036933
0.2813337 0.7186663
0.3182294 0.6817706
0.2923999 0.7076001
0.2815139 0.7184861
0.2968352 0.7031648
0.2852625 0.7147375
0.2735234 0.7264766
0.3119358 0.6880642
0.293652 0.706348
0.2718087 0.7281913
0.2843519 0.7156481
0.281581 0.718419
0.2987625 0.7012375
0.2715236 0.7284764
0.3007745 0.6992255
0.2826815 0.7173185
0.292528 0.707472
0.295586 0.704414
0.2897614 0.7102386
0.2887459 0.7112541
0.2807049 0.7192951
0.2964335 0.7035665
0.301012 0.698988
0.2994932 0.7005068
0.280797 0.719203
0.2860114 0.7139886
0.2938914 0.7061086
0.3023493 0.6976507
0.2949471 0.7050529
0.3016717 0.6983283
0.2759221 0.7240779
0.2954031 0.7045969
0.2774694 0.7225306
0.3018031 0.6981969
0.2726287 0.7273713
0.2689664 0.7310336
0.2762469 0.7237531
0.3018334 0.6981666
0.2916917 0.7083083
0.2928908 0.7071092
0.2782374 0.7217626
0.2798664 0.7201336
0.3063761 0.6936239
0.2941035 0.7058965
0.2868944 0.7131056
0.2734306 0.7265694
0.2907264 0.7092736
0.3026625 0.6973375
0.3106907 0.6893093
0.3022702 0.6977298
0.3127558 0.6872442
0.2899066 0.7100934
0.2839073 0.7160927
0.2977763 0.7022237
0.295647 0.704353
0.3160881 0.6839119
0.3073182 0.6926818
0.2883634 0.7116366
0.2905091 0.7094909
0.2852993 0.7147007
0.2800515 0.7199485
0.2922749 0.7077251
0.2867213 0.7132787
0.2815389 0.7184611
0.2915533 0.7084467
0.2503981 0.7496019
0.2914644 0.7085356
0.3142454 0.6857546
0.2922607 0.7077393
0.2892972 0.7107028
0.2885938 0.7114062
0.3030836 0.6969164
0.2782762 0.7217238
0.2911674 0.7088326
0.2829922 0.7170078
0.317316 0.682684
0.3043398 0.6956602
0.2844577 0.7155423
