"Delta_1" "Delta_2"
-3.36185 10.00682
-3.181972 10.97089
-3.095871 11.22411
-3.202877 10.41457
-3.162881 9.811812
-3.334312 10.82007
-3.702319 10.41098
-3.246437 11.09217
-3.479911 10.87948
-3.374962 10.68996
-3.165936 9.93549
-3.59435 10.59325
-3.312957 10.87885
-3.438408 10.9455
-3.373167 10.71641
-3.509417 10.5669
-3.594155 10.53646
-3.457902 10.39582
-3.42742 10.13215
-3.54792 10.34336
-3.606436 11.41312
-3.407522 9.962045
-3.34802 10.75067
-3.634345 10.98833
-3.455625 10.85866
-3.15691 10.89636
-3.278501 10.2037
-3.175791 9.307109
-3.262034 10.05768
-3.617825 10.80062
-3.190348 10.28814
-3.294849 10.70912
-3.185605 11.06715
-3.315439 10.82712
-3.353606 10.64601
-3.565375 9.99482
-3.530621 10.00493
-3.642305 10.5337
-3.573243 11.83668
-3.36955 10.64621
-3.371921 10.71179
-3.353661 10.79941
-3.411384 11.10976
-3.571054 10.56204
-3.356701 11.18187
-3.306914 10.8055
-3.280319 11.37458
-3.576414 11.01808
-3.635063 10.53851
-3.378495 10.59264
-3.187207 10.22035
-3.161038 10.95494
-3.284993 10.39463
-3.175097 11.12081
-3.348523 10.07501
-3.079084 10.4318
-3.252101 10.27426
-2.898741 10.08385
-3.193113 11.17023
-3.243487 10.95684
-3.475326 10.62749
-3.385822 10.6745
-3.418164 11.00528
-3.212721 10.02733
-3.53961 10.68694
-3.826537 11.00259
-3.951333 11.07321
-3.989936 9.883288
-3.815025 9.865066
-3.223898 10.49336
-3.491226 10.26906
-3.520423 10.94539
-3.210926 10.72624
-3.31421 11.17262
-3.55268 11.13552
-3.516389 10.3959
-3.262702 9.975313
-3.377942 10.17892
-3.345288 9.838453
-3.164714 10.22375
-3.141923 10.13396
-3.090462 11.10409
-3.204855 10.8027
-3.302048 10.47453
-3.56489 10.65478
-3.444504 10.95458
-3.592719 10.69744
-3.442716 11.38491
-3.551121 10.97953
-3.227848 11.25198
-2.838973 10.27136
-2.738477 9.936676
-3.129874 10.70294
-3.228489 10.06596
-3.215543 10.33627
-3.386864 10.89574
-3.453812 9.889705
-3.286129 9.89092
-3.404648 10.35406
-3.278443 10.44963
-3.260215 10.76258
-3.364077 10.38673
-2.993683 10.30645
-3.194718 10.65975
-3.409579 10.75814
-2.955815 10.63558
-3.259479 11.61047
-3.549596 11.45529
-3.714225 10.80483
-3.674934 11.06222
-3.669244 10.23962
-3.656253 10.88775
-3.651006 10.48526
-3.66769 10.36164
-3.178345 11.52517
-3.36059 10.9957
-3.456584 10.43988
-3.447808 11.25161
-3.589585 11.00417
-3.546 10.62615
-3.683107 11.20061
-3.388243 11.21619
-3.385898 10.237
-3.713821 10.4175
-3.676265 10.65744
-3.531578 10.7683
-3.6011 10.90129
-3.91642 10.80221
-3.694946 11.32658
-3.893428 11.30457
-3.941764 10.81753
-3.912862 11.12056
-3.79398 10.63182
-3.623669 11.43154
-3.370312 10.81727
-3.452403 10.74671
-3.440529 10.10747
-3.856374 10.17007
-3.411177 11.01065
-3.603195 10.04081
-3.540874 10.68944
-3.728204 10.48072
-3.943643 10.61072
-3.823871 10.63847
-3.773475 10.18685
-3.693491 10.14359
-3.380014 10.83969
-3.32934 10.78629
-3.532055 10.6305
-3.232972 10.83238
-3.261576 10.33702
-3.146439 10.91886
-3.005481 9.484743
-3.251921 11.22424
-3.641527 9.807473
-3.463796 11.22939
-3.746223 11.09921
-3.657611 10.24897
-3.405898 10.63167
-3.42603 10.079
-3.411074 10.50283
-3.235585 10.36301
-3.409962 10.82421
-3.171875 10.22383
-3.46672 10.61876
-3.269411 10.69945
-3.083707 11.02777
-3.149645 9.667294
-2.77932 10.43163
-3.084942 10.10088
-3.263716 10.56278
-3.201451 11.15686
-3.132738 10.61584
-2.99569 10.38068
-3.066534 9.170014
-3.216282 10.23625
-3.377061 9.980767
-3.473776 10.23678
-3.330343 11.35507
-3.358784 10.31803
-3.420991 9.746673
-3.60281 11.60782
-3.843985 10.75897
-3.57479 10.72422
-3.528894 10.65315
-3.369597 10.42429
-3.073477 10.35391
-3.406756 11.0472
-3.435181 10.53213
-3.489597 10.8396
-3.660504 10.9451
-3.469488 11.27443
-3.284887 9.949514
-3.544473 10.02007
-3.338076 10.62955
-3.215603 10.81785
-3.357482 10.62978
-3.403189 10.26038
-3.493001 10.83514
-3.438165 10.59324
-3.224919 10.98426
-3.294073 10.45616
-3.404431 10.98878
-3.696483 10.66402
-3.49638 10.16394
-3.461558 9.827146
-3.212978 10.05038
-3.138294 10.5375
-3.268441 9.99808
-2.942646 9.709341
-3.015126 9.997902
-3.301456 11.78875
-3.463205 10.84314
-3.629258 11.06443
-3.452572 11.16814
-3.639366 10.77392
-3.152547 10.02352
-3.1141 10.05895
-3.665401 10.895
-3.375898 10.76614
-3.600323 10.82791
-3.393464 11.47737
-3.315204 10.72347
-3.502863 10.1307
-3.429209 11.23622
-3.641656 10.2774
-3.894044 9.885401
-3.60478 10.00986
-3.861038 10.6845
-3.859307 10.63713
-3.841691 10.75772
-3.552219 10.31958
-3.768523 9.956303
-3.478077 11.31023
-3.645793 10.66776
-3.509082 10.80969
-3.539226 9.582393
-3.485754 10.08168
-3.510669 10.63971
-3.559303 10.49275
-3.625567 10.20658
-3.573929 10.72373
-3.458663 10.87349
-3.280187 11.23891
-3.590928 11.19216
-3.133506 10.23053
-3.164557 10.39767
-3.011626 10.72268
-3.793635 10.139
-3.47634 10.77476
-3.289576 10.48962
-3.656061 9.679128
-3.138751 9.734016
-3.245903 10.57847
-2.71405 10.06151
-2.977711 10.81898
-3.126738 9.948846
-3.186729 10.39254
-3.37014 10.46654
-3.556912 10.8206
-3.320054 9.447826
-3.246332 11.07383
-3.557251 10.16162
-3.684932 10.33796
-3.537391 10.70832
-3.219704 9.806497
-3.623542 10.41939
-3.660313 9.838493
-3.572543 10.85764
-3.055448 10.29395
-3.262381 10.96977
-3.505842 10.50496
-4.048881 10.82283
-3.352216 11.2336
-3.489888 10.68184
-3.494689 11.27638
-3.594181 9.997754
-3.379341 10.96201
-3.427289 10.58162
-3.363778 10.19768
-3.396203 11.31708
-3.519909 10.75026
-3.220861 12.05976
-3.305512 10.75746
-2.976857 10.30594
-3.129642 9.548157
-3.211735 10.99178
-3.298727 11.2338
-3.244232 9.733796
-3.029001 10.53946
-3.226273 9.95957
-3.357306 10.47707
-3.169452 10.44919
-3.143061 10.33039
-3.189502 10.14583
-3.18304 11.59642
-3.603526 10.95432
-3.756726 11.22702
-3.39283 9.855767
-3.586784 11.05548
-3.239641 9.776992
-3.309338 10.36114
-3.056123 10.31581
-2.987006 10.56082
-2.947683 9.950663
-2.634246 10.37708
-3.427361 9.898089
-3.28685 9.969804
-3.193022 9.75329
-3.286532 10.6697
-3.067718 11.40012
-2.998992 10.07933
-3.293491 9.955595
-3.173975 9.924823
-3.178211 10.6199
-3.379659 10.15492
-3.034528 10.97745
-3.212874 10.67051
-3.105028 10.20274
-3.517512 11.19733
-3.371871 10.89279
-3.531909 11.38547
-3.483819 10.0382
-3.403683 10.2871
-3.935116 11.32757
-3.56824 11.39784
-3.767489 11.25014
-3.186678 11.35308
-3.215375 10.51252
-3.345305 10.60528
-3.336405 10.14152
-3.610561 10.27097
-3.466076 10.25532
-3.235753 10.27997
-3.067642 10.44
-3.325807 10.12273
-3.399755 10.56132
-3.279078 10.52072
-3.254287 10.39347
-3.34845 10.43388
-3.673793 10.88247
-3.639082 10.55886
-3.429474 11.04437
-3.598005 10.61307
-3.652349 10.58494
-3.435578 10.89626
-3.349468 10.73412
-3.295682 11.12795
-3.595863 10.6085
-3.854395 10.93469
-3.540212 10.75419
-3.641983 10.17459
-3.811826 10.51921
-3.568666 11.70575
-3.680609 11.12958
-3.304925 10.86519
-3.13443 10.87578
-3.368705 11.64829
-3.202238 10.07249
-3.618367 10.18503
-3.545965 11.34956
-3.590547 10.49722
-3.749881 10.20996
-3.385258 10.66645
-3.198971 10.24267
-3.303562 9.915593
-3.503456 11.07635
-3.385181 9.914666
-3.299587 10.28425
-3.269562 9.814306
-2.862838 10.13658
-2.735419 9.78966
-2.908418 9.463254
-3.233273 11.08024
-3.163822 11.00223
-3.356478 10.38286
-3.443892 10.55064
-3.363565 10.54262
-3.281757 10.06967
-3.661299 10.68268
-3.587229 10.69785
-3.198369 10.29727
-3.387774 11.22529
-3.348814 10.58663
-3.364665 9.731338
-3.183735 10.10397
-3.219794 9.745679
-3.399673 10.44871
-3.074678 9.962904
-3.185759 10.50177
-3.308507 10.14292
-2.933388 9.852337
-3.43989 10.55793
-3.49207 10.37344
-3.272263 11.17414
-3.288225 10.71883
-3.218583 10.2558
-3.166448 10.32034
-2.986207 10.50264
-3.050437 10.65333
-3.217348 10.61762
-3.670082 11.65164
-3.67037 10.95311
-3.417702 10.56034
-3.372018 10.53632
-3.443008 11.25279
-3.360322 10.36739
-3.553856 10.84755
-3.707384 11.27703
-3.605751 10.89765
-3.398612 10.57124
-3.23106 10.60669
-3.274122 9.945618
-3.506666 10.20839
-3.598581 11.63579
-3.617638 10.88435
-3.714158 11.36894
-3.514684 10.86784
-3.165072 9.812293
-3.274504 10.79385
-3.238325 11.30478
-3.079632 10.38588
-3.258968 10.93203
-3.829841 11.03733
-3.343051 10.17194
-3.446368 11.13433
-3.660917 10.35812
-3.579189 9.682919
-3.631346 10.69833
-3.693378 11.25649
-3.450286 11.05343
-3.162892 10.73576
-3.048795 11.06618
-3.423032 10.40847
-3.459084 10.99469
-3.470538 10.26404
-3.586012 11.30943
-3.314536 11.02584
-3.431146 10.29142
-3.19461 10.66674
-3.584018 11.3131
-3.734764 11.06
-3.792208 10.74223
-3.273262 10.59786
-3.05984 10.51911
-3.414128 11.04641
-3.311611 10.11789
-3.192887 10.66248
-3.484813 11.09927
-3.296746 10.65603
-2.987693 11.26222
-3.292426 10.36605
-3.346874 11.15367
-3.588866 10.78557
-3.063143 10.99291
-3.280302 10.76499
-3.13076 10.23244
-3.026241 10.14807
-2.977612 10.51711
-3.024739 11.12796
-3.059511 10.31002
-3.159435 10.72958
-3.358336 11.70815
-3.678277 11.56137
-3.551637 10.8511
-3.729091 10.64269
-3.485734 10.45868
-3.274961 11.11719
-3.330466 10.60906
-3.271188 10.80489
-3.152569 10.61665
-3.583855 10.68518
-3.659674 11.62316
-3.997219 11.08257
-3.723287 11.37601
-3.380886 10.28389
-3.23102 9.7951
-3.01406 10.8222
-3.268188 10.93762
-3.492356 10.92441
-3.544504 11.37284
-3.688903 11.00296
-3.478406 10.35109
-3.514789 11.24286
-3.405622 10.9137
-3.225573 10.38273
-3.11964 10.09258
-3.363375 10.38872
-3.345794 10.90481
-3.280715 10.61859
-3.507377 10.48236
-3.323528 9.967492
-3.576304 10.19309
-3.430066 11.11761
-3.28774 11.73172
-3.133887 10.24833
-3.258231 10.58833
-3.25675 9.93989
-2.92122 10.68791
-3.118131 10.44089
-3.167604 11.16715
-3.487368 9.925846
-3.359123 10.16098
-3.289258 10.44227
-3.244097 10.12745
-3.173157 10.16298
-2.99887 10.31348
-3.111796 10.77799
-3.245317 10.65718
-3.184392 10.57476
-3.2444 10.35107
-3.366965 10.91065
-3.590395 10.84933
-3.649769 10.7093
-3.344849 10.60133
-3.249975 10.57992
-3.053795 10.45612
-3.484963 10.74875
-3.315469 10.57736
-3.592618 10.52831
-3.831811 11.17942
-3.497777 10.69126
-3.406613 11.05934
-3.512186 10.61949
-3.345531 10.09117
-3.904025 10.98182
-3.87808 11.52856
-3.577235 11.05486
-3.96464 11.28975
-3.591377 10.63826
-3.377034 10.39764
-3.539078 10.45808
-3.568836 10.43864
-3.526806 9.838911
-3.351121 10.63484
-3.3649 10.22422
-3.471036 10.37965
-3.172052 10.75582
-3.336384 10.61065
-3.245271 10.97576
-3.118087 10.39973
-3.110732 10.19301
-3.668316 10.21505
-3.37759 11.17173
-3.550816 11.28726
-3.253882 10.56752
-3.301967 10.33662
-3.390434 11.34839
-3.491933 10.9987
-3.172945 10.0495
-3.395233 10.26747
-3.431271 10.39936
-3.049137 10.39543
-3.399412 10.56873
-3.405643 10.32611
-3.134149 11.32468
-3.241396 11.25103
-3.207051 10.38856
-3.001273 10.4317
-3.014624 9.576248
-3.171622 10.87768
-3.373554 10.67029
-3.392743 11.341
-3.439494 10.7383
-3.126819 10.2378
-3.132534 9.914069
-2.973065 10.01047
-2.981857 10.00909
-2.869425 9.829921
-2.87947 10.27397
-3.089399 9.33907
-3.063952 9.351762
-3.244556 10.79171
-2.997683 10.90655
-3.153121 10.38185
-3.22157 9.276152
-3.101888 10.50251
-2.664211 11.21609
-3.295188 11.13256
-3.500643 10.76967
-3.420213 10.15468
-3.261101 10.72479
-3.279302 10.86366
-3.333347 10.71074
-3.104315 10.09048
-3.117413 10.37812
-3.098859 10.28692
-3.24987 10.45875
-3.156176 10.63939
-3.233647 9.93898
-3.280717 11.12458
-2.981978 10.26603
-3.277632 10.90898
-3.167895 11.53501
-3.068069 9.803932
-3.346273 10.40512
-3.256768 10.57718
-3.138607 10.65932
-3.224946 10.47016
-3.450006 11.32721
-3.191172 10.88279
-2.949117 11.28574
-3.10693 10.43352
-3.080145 10.08431
-3.231769 9.856957
-3.50043 11.45824
-3.471323 10.27502
-3.674538 10.93838
-3.567918 11.07353
-3.644732 10.87462
-3.714673 10.66907
-3.740553 10.84477
-3.602703 10.65779
-3.883192 11.08061
-3.705533 10.61818
-3.975014 11.07643
-4.048203 12.37905
-3.970635 11.03691
-3.7709 10.77876
-3.667641 11.679
-3.761709 10.69734
-3.818793 11.23546
-3.829779 10.29119
-3.679338 10.72604
-3.767906 10.82631
-3.433369 10.4593
-3.538028 11.0639
-3.6813 10.12911
-3.645724 10.49518
-3.54999 9.86555
-3.425216 10.75786
-3.182641 11.12772
-3.378023 10.50689
-3.475141 11.09689
-3.191037 10.82568
-3.263911 11.01862
-3.131252 11.09793
-3.097537 11.10395
-3.423303 11.09387
-3.663189 10.0928
-3.767233 10.90981
-3.599111 10.86683
-3.37541 10.96507
-3.470954 9.864649
-3.166641 10.62767
-3.273399 9.364513
-3.267814 10.50965
-3.391589 10.00638
-3.347768 10.30214
-3.652628 10.22742
-3.671747 10.66958
-3.483769 11.26242
-3.866297 10.71975
-3.447307 11.6635
-3.861655 11.06286
-3.620015 11.45712
-3.763017 10.1938
-3.785618 10.63753
-3.633905 10.7857
-3.361683 11.44802
-3.193379 10.38602
-3.562467 11.942
-3.865657 11.42568
-3.884091 11.8365
-3.531283 10.98175
-3.196224 11.07156
-3.192431 10.45473
-3.557911 11.2787
-3.415751 10.06444
-3.347639 10.26328
-2.969084 10.56898
-2.762186 10.23423
-3.435685 10.67101
-3.368955 9.673928
-3.266803 9.930271
-3.155509 10.38286
-3.40053 10.79271
-3.594435 11.33064
-3.479396 10.19061
-3.340173 10.94296
-3.221373 10.59227
-3.497028 10.63083
-3.804793 10.75965
-3.658687 10.35482
-3.625222 10.52562
-3.485076 10.34587
-3.037033 10.13347
-3.128843 10.81887
-3.13631 10.82703
-3.233618 10.56428
-3.280784 11.08365
-3.484461 11.22244
-3.209286 10.12583
-3.570815 10.43839
-3.558412 11.09385
-3.13423 10.49663
-3.220101 10.012
-3.332609 10.3904
-3.329883 9.720737
-3.503073 10.77575
-3.6111 10.15499
-3.665166 10.79546
-3.358259 10.90365
-3.040859 10.7242
-3.312846 9.996704
-3.028349 11.01118
-2.934025 10.71583
-2.829797 10.15045
-2.923227 10.2857
-3.217193 10.61707
-3.08517 10.70744
-3.374824 10.65714
-3.881249 11.55985
-3.426018 11.16906
-3.223481 10.25653
-3.236986 10.64709
-3.401099 10.9848
-3.439576 10.26249
-3.266418 10.60433
-3.204723 10.84599
-3.429144 11.20885
-3.286325 10.89868
-3.340786 10.19097
-3.283937 10.28593
-3.126772 9.959386
-3.389664 10.97991
-3.076808 10.98105
-3.084366 11.00781
-2.958452 10.94776
-3.099499 10.31522
-3.447399 10.33113
-3.664863 11.36135
-3.599329 11.11827
-3.751068 11.01236
-3.936425 10.33053
-4.126599 10.94265
-4.133215 11.49007
-3.836892 10.76164
-3.72338 10.59945
-3.890565 11.35445
-3.629241 10.93024
-3.480478 10.74443
-3.475088 10.74509
-3.436493 11.16287
-3.300115 9.825683
-2.887116 10.78849
-3.225879 10.54388
-3.072332 10.46333
-3.139975 10.12944
-3.366305 10.20399
-3.352293 11.38127
-3.791559 10.53166
-3.824732 10.72627
-3.93549 10.76335
-3.780247 10.2219
-3.569682 10.75206
-3.340812 10.61406
-3.655015 10.41582
-3.556823 11.59769
-3.640361 11.66194
-3.75881 11.68414
-3.425515 11.12072
-3.230406 10.38981
-3.452388 10.9748
-3.269268 10.32825
-3.264576 10.13093
-3.424524 10.27664
-3.51384 9.848392
-3.461789 10.27684
-3.272654 9.892768
-3.296364 10.61059
-3.365859 11.8214
-2.995473 11.46683
-3.474788 11.06837
-3.176976 10.68114
-3.117664 10.15537
-3.005583 9.864459
-3.328487 10.95511
-2.858105 9.771513
-3.372118 10.67415
-3.226187 10.63623
-3.079073 9.827642
-3.101608 10.4664
-3.139664 10.5605
-3.087482 10.09299
-3.163162 10.38577
-3.302334 9.989199
-3.162707 10.31698
-2.901467 9.968451
-2.998514 10.20782
-2.676992 10.49309
-2.877445 9.976266
-3.382795 10.57215
-3.33676 11.30785
-3.288627 11.26746
-3.080739 10.76259
-3.212514 10.79719
-3.392959 10.2643
-3.737747 9.143595
-4.270073 10.63612
-3.423333 10.65791
-3.042809 11.35752
-3.222412 11.23966
-3.675642 10.7436
-3.764297 10.86856
-3.595992 11.08068
-3.431612 11.4972
-3.524861 10.66474
-3.153245 10.9546
-3.329811 10.55879
-3.305 11.18845
-3.215337 10.73981
-3.181854 10.41063
-3.313081 10.52847
-3.126419 10.46746
-3.006876 10.36097
-3.234253 10.38052
-3.334615 10.76379
-3.140538 9.939589
-3.272091 11.10901
-3.225229 11.02949
-3.228428 10.30506
-3.212934 10.31272
-3.223187 9.88853
-3.416851 10.34282
-3.359443 10.74889
-3.326815 11.05961
-3.612839 10.49077
-3.607927 10.49697
-2.847141 10.5367
-3.076957 9.825494
-3.236709 10.71172
-3.446168 11.1256
-3.358366 10.32279
-3.516599 10.61299
-3.30358 10.68502
-2.847432 10.78432
-2.761024 11.12699
-3.125383 10.81544
-3.368478 10.32915
-3.120739 11.11726
-3.741122 11.29724
-4.156158 11.06213
-3.51524 10.80017
-3.527551 10.55243
-3.729862 10.41648
-3.637947 11.7346
-3.671655 11.07066
-3.497941 11.93228
-3.58042 10.65447
-3.568573 10.54052
-3.270934 9.818983
-3.18874 10.03942
-2.945511 10.33083
-3.175454 10.09457
-2.810052 10.44938
-2.897994 9.644153
-3.530828 11.24593
-3.431183 10.87753
-3.330834 10.76179
-3.616126 11.29924
-3.603837 10.60185
-3.207946 11.26189
-3.464392 10.82486
-3.70022 10.4585
-3.676668 11.05931
-3.526396 10.54106
-3.547553 10.5957
-3.384333 11.44794
-3.475395 10.50928
-3.496445 10.85537
-3.734022 11.21086
-4.121953 10.94883
-3.848851 10.83773
-3.85327 9.971587
-3.73012 11.00412
-3.38441 10.96006
-3.142507 10.04964
-3.239932 10.11149
-3.754389 10.03136
-3.370634 11.05482
-3.510098 10.05893
-3.134753 9.791498
-3.019212 11.0804
-3.040872 10.5757
-3.460142 11.25014
-3.358565 9.607483
-3.508264 10.16356
-3.372675 10.24436
-3.170999 11.18845
-2.92456 10.59299
-3.061149 10.26797
-2.908595 10.59222
-3.224592 11.01436
-3.329666 9.450255
-3.467961 10.45079
-3.359594 10.05407
-3.366478 10.82467
-3.37573 10.40614
-3.455133 10.82491
-3.572777 10.93809
-3.315164 11.09508
-3.274545 10.23542
-3.286559 11.04008
-3.661525 11.06081
-3.520244 10.34396
-3.273906 10.48511
-3.314544 10.96138
-3.234253 9.958734
-3.252136 10.42295
-3.333394 11.13732
-3.55945 10.72043
-4.104687 11.057
-3.467605 10.26801
-3.406457 10.95388
-3.521839 10.14063
-3.021191 10.84839
-3.023167 10.78558
-2.891464 10.39186
-3.263581 11.45027
-3.379131 11.47148
-3.572928 10.85582
-3.559449 10.55763
-3.183766 9.983247
-3.484213 10.31552
-3.277032 10.60367
-3.355965 9.936844
-3.921237 11.46141
-3.346644 10.26261
-3.414957 10.93798
-3.562476 11.28829
-3.480571 11.04057
-3.07232 10.77938
-2.954674 10.70103
-3.31246 10.12911
-3.209531 10.51673
-3.189119 10.14422
-3.128912 10.45635
-3.216691 11.00088
-3.473736 10.85211
-3.294712 10.51905
-3.432403 10.35203
-3.619108 10.77658
-3.914184 10.46681
-3.645758 10.96039
-3.420665 10.46863
-3.479823 11.32167
-3.282594 10.81797
-3.270839 10.68594
-3.476056 10.75368
-3.430837 10.99305
-3.607209 10.62592
-3.410568 10.29661
-3.246882 10.83921
-3.022402 10.05669
-3.228141 9.771542
-3.203338 10.02836
-3.151322 9.927549
-3.423402 10.33647
-3.545865 10.52569
-3.676351 10.76614
-3.155633 10.25802
-3.599656 10.79439
-3.71565 10.93717
-3.727259 10.8216
-3.325283 10.93226
-3.58578 10.63271
-3.786271 10.83149
-3.243278 9.98348
-3.397182 11.3617
-3.328444 10.34436
-3.474799 10.14176
-3.784824 11.58274
-3.746961 10.99826
-3.529444 10.64189
-3.445922 10.19399
-3.29816 10.73626
-2.809136 10.5138
-3.290825 11.02921
-3.280001 10.63406
-3.529439 10.48485
-3.594465 10.07712
-3.553549 10.69249
-3.871382 10.61211
-4.250146 10.82053
-4.053598 11.14748
-4.204091 10.83878
-3.818688 10.14658
-3.424715 11.35336
-3.346269 10.55236
-3.156309 10.27845
-3.048948 10.2396
-3.176003 10.5766
-3.366799 10.5667
-3.262034 11.47596
-3.149673 10.43617
-3.502942 9.712885
-3.190887 9.921705
-3.42779 11.01575
-3.813475 11.21452
-3.814374 11.56996
-3.501951 10.85562
-3.629426 10.43896
-3.401749 10.12587
-3.382476 10.44928
-3.456659 10.59746
-3.55151 9.317464
-3.617155 10.83495
-3.442665 10.90876
-3.147384 11.17171
-2.933497 10.89775
-3.411567 10.27849
-3.334457 10.29775
-3.638122 10.19716
-3.717421 10.5298
-3.599878 11.05777
-3.103269 11.26806
-3.464187 10.92681
-3.449075 10.22478
-3.138037 10.94074
-3.520717 10.31904
-3.138463 10.48234
-3.566961 11.03138
-3.655801 10.70268
-3.32863 10.77256
-2.961448 10.48781
-3.160511 11.6801
-3.185426 11.01327
-3.161201 10.01358
-3.369436 10.51253
-3.322904 10.46833
-3.076298 10.27083
-3.028781 10.53795
-2.87214 10.62347
-3.047503 9.906924
-2.782374 10.19722
-2.650267 9.654019
-3.144417 10.181
-2.975514 10.82327
-3.12835 10.43422
-3.243848 10.15682
-3.518847 10.17167
-3.354879 10.57326
-3.231823 10.71397
-3.176653 10.7169
-2.95747 10.68885
-3.625371 10.36694
-3.374653 11.24047
-3.638954 10.6774
-3.47932 11.12881
-3.35345 11.12051
-3.07207 10.38143
-3.278582 9.731516
-3.147486 10.26991
-3.092263 10.33406
-2.946345 10.72353
-3.507261 10.92129
-3.579487 10.13228
-3.425329 10.56355
-3.382626 10.96929
-3.283212 10.56499
-3.384805 10.6757
-3.395265 9.890637
-3.352959 9.930995
-3.409096 10.57858
-3.438485 10.55637
-3.658703 11.83908
-3.725456 10.36171
-3.829847 10.42273
-3.900086 11.07669
-3.757532 10.73737
-3.526441 10.87031
-3.304056 10.21812
-3.564351 10.0024
-3.716781 9.979553
-3.844933 10.67342
-3.59564 11.20525
-3.734158 10.45951
-3.621249 10.55471
-3.904136 10.55006
