"tau2_1" "tau2_2"
0.1313277 4.363625
0.08069543 6.270021
0.1400677 3.659014
0.1291157 4.338372
0.1035547 5.132767
0.05900131 6.16404
0.1743242 7.803312
0.1021103 5.343621
0.06343113 4.72015
0.23018 4.203203
0.3342653 5.689955
0.1653995 7.342426
0.1717975 6.240605
0.1304812 6.54706
0.1382219 5.732906
0.1894995 6.067148
0.1949302 9.126151
0.2722964 6.279562
0.08211483 5.971709
0.2459763 6.813771
0.08491005 6.450808
0.0751833 4.70517
0.1951958 6.26404
0.1887865 5.327811
0.1944936 6.547097
0.1115217 4.311054
0.3531928 7.029971
0.05483526 5.185448
0.06650308 4.506691
0.3101485 5.751864
0.2564536 4.93945
0.1314203 4.756291
0.07688268 5.494445
0.1609424 4.427788
0.14025 7.152137
0.110203 5.676492
0.07881302 5.22324
0.1499018 5.445423
0.1370478 5.070955
0.2242923 3.806229
0.1854428 4.556497
0.1496015 5.982313
0.1715313 5.743108
0.3316251 4.886529
0.1883551 5.714596
0.2165998 5.861041
0.3897128 4.293258
0.2844341 7.592065
0.1231399 5.181716
0.08310103 7.181972
0.2883956 5.756473
0.1771629 4.76222
0.230803 4.340497
0.1548842 6.011018
0.1561032 5.051736
0.1800076 4.18328
0.1657837 6.022731
0.1025617 8.057996
0.06218332 6.789537
0.1704485 4.953292
0.06820303 4.357615
0.05550592 4.658798
0.08173504 4.493454
0.136663 4.7139
0.2188957 3.90282
0.1934351 6.190006
0.09795176 6.157578
0.1699582 6.375419
0.1031149 4.219781
0.1365155 5.130505
0.0923293 7.110514
0.1644773 5.934994
0.1016668 8.890381
0.1437911 7.911653
0.1390043 7.507035
0.1255995 6.052279
0.1611405 5.975008
0.1012425 6.377095
0.1242258 4.18705
0.1367762 4.242756
0.2576005 5.493037
0.1167921 4.884161
0.1418583 6.112194
0.06630681 4.523145
0.05725665 4.484703
0.2219942 5.624512
0.1362288 4.53222
0.1012278 5.708005
0.1131223 5.907502
0.1055341 4.085538
0.1053458 6.760226
0.08880261 6.19493
0.09446219 6.796646
0.0686514 5.71007
0.04641337 4.99697
0.08790504 4.718915
0.1617885 5.96056
0.09096743 6.032757
0.2158333 5.823254
0.2614353 4.321327
0.2778188 4.429391
0.1761744 4.779638
0.1151922 5.311644
0.09514409 6.206976
0.0750751 8.542457
0.1828996 5.014402
0.3352949 6.593864
0.1623558 7.446423
0.2083144 6.216444
0.1002217 6.115153
0.08126317 6.231239
0.1123448 4.261668
0.1210576 7.9185
0.2335213 4.807484
0.1193027 6.521016
0.1662721 4.429376
0.3676372 4.073689
0.1025083 6.393931
0.1379458 4.850887
0.09629107 5.654702
0.1092887 5.871715
0.08796961 7.195026
0.1513098 5.986398
0.1183188 6.287585
0.07136777 7.024959
0.105343 5.047509
0.1595864 9.225555
0.2762656 5.706446
0.2121105 6.434657
0.4085972 6.519044
0.2189916 5.826023
0.08840413 3.812174
0.1153358 5.875973
0.2031993 5.495694
0.08721732 4.451244
0.1356566 5.722327
0.2053083 9.679087
0.1737138 6.81385
0.1527356 5.018402
0.1113973 4.225065
0.2633374 8.452991
0.178847 5.866144
0.180004 5.513091
0.1844444 5.831296
0.09813902 5.33292
0.09513903 5.748726
0.2211493 4.840546
0.1513451 4.888398
0.1443333 4.476869
0.3164582 5.818043
0.163865 5.6233
0.2068632 6.196165
0.1406784 4.997384
0.05983566 5.308465
0.04682853 4.077099
0.06108415 6.124524
0.0900701 6.410799
0.1294187 6.965272
0.1337057 5.84127
0.1695138 4.689141
0.1542123 7.264349
0.1566967 5.782109
0.1567028 4.171204
0.1262111 6.266731
0.1879478 6.880128
0.1005941 5.310407
0.1410996 5.264878
0.1803195 6.918211
0.2575005 6.44435
0.145578 6.066654
0.1806869 5.278633
0.05744811 4.497592
0.1395776 4.750774
0.0704955 5.582867
0.09611872 6.957165
0.06378883 8.57161
0.1235911 3.732495
0.1890801 6.253941
0.1555829 4.187986
0.1360488 7.89095
0.1449618 8.083433
0.1376827 5.690463
0.1636151 4.987013
0.176402 4.778348
0.1768325 5.351052
0.1152166 7.43883
0.1869925 5.772484
0.2477953 7.055957
0.2440225 7.232973
0.1354327 5.871466
0.2757944 6.318709
0.2447148 5.77484
0.07420308 6.669315
0.1673502 5.180676
0.1099382 4.7716
0.1231121 5.098821
0.1121003 5.147094
0.1870795 6.575746
0.2373693 6.91733
0.2037033 4.736436
0.1911021 8.483867
0.2190404 6.150043
0.09688287 5.993767
0.1297163 6.041962
0.1446975 4.802968
0.260536 6.782751
0.1575578 4.600557
0.1674726 4.092973
0.3664261 4.509513
0.1437038 7.177277
0.190306 6.274353
0.2648949 3.936229
0.1943008 7.494829
0.1692983 6.274539
0.1082528 5.391562
0.1275208 5.69412
0.1047293 3.986285
0.135731 8.628341
0.08745739 4.909211
0.5118215 5.819484
0.4345854 5.96135
0.2271643 4.766444
0.08468452 4.863258
0.2788749 4.997732
0.1184362 5.085625
0.1560307 6.292107
0.09860453 5.219432
0.1312277 6.149314
0.1483231 3.762569
0.1857992 5.225996
0.3843948 3.800816
0.09805804 5.204357
0.04993806 5.8879
0.2196483 7.838581
0.07620294 9.170219
0.1060122 8.080363
0.06531833 4.485716
0.1105135 6.945606
0.07496525 4.149432
0.106821 7.180222
0.1507657 7.306596
0.2764613 6.877693
0.1087339 4.80847
0.1293465 6.660238
0.1644576 4.583267
0.1565078 6.662991
0.10473 5.891225
0.09661188 4.642642
0.2110311 4.871909
0.2006073 5.315008
0.1218851 3.90738
0.09768492 5.474881
0.0533423 4.31169
0.08626758 5.921337
0.1777231 5.151589
0.1717405 5.570619
0.1125728 6.76755
0.1679319 5.732128
0.165749 6.501467
0.1521404 5.294711
0.1191299 5.930625
0.08559774 6.835688
0.1970777 6.398632
0.3643615 4.628385
0.1846846 4.890087
0.09983111 4.699233
0.1312583 4.265478
0.1182066 6.923514
0.1126228 6.985665
0.1178153 7.24849
0.135366 4.799676
0.3080502 4.019767
0.3251198 3.588221
0.08956153 5.618859
0.1408188 5.500378
0.1239779 5.800004
0.1343594 8.898441
0.1165484 4.677865
0.1479069 6.552698
0.1481349 6.010802
0.1427272 5.962287
0.3297302 5.116629
0.1546424 4.400664
0.1332372 5.58607
0.2267896 3.852013
0.1716269 4.905811
0.1769748 6.156057
0.1120729 6.536635
0.1110624 4.728111
0.343626 5.878662
0.1348103 6.239612
0.1788777 5.65175
0.16571 4.527128
0.1707733 5.963455
0.1645962 5.979617
0.2577325 6.109079
0.3043454 5.977229
0.295284 5.044123
0.09759919 5.28852
0.07865218 6.365385
0.1402477 6.081303
0.09465996 6.42877
0.1544546 6.770225
0.1174129 5.290303
0.1474986 4.786973
0.1706555 4.850591
0.1542486 7.633043
0.3563605 4.642118
0.1009264 5.341615
0.04962788 6.307977
0.0668276 7.803603
0.2222573 4.70687
0.2187163 7.035958
0.1182807 7.989655
0.08652918 7.156949
0.09587884 5.056286
0.1209626 4.728247
0.08479914 4.895044
0.06168558 4.903242
0.1233006 5.670037
0.08388059 7.787955
0.08848583 6.15409
0.1366483 6.405238
0.07508266 8.223086
0.1673814 5.524348
