"beta1_1" "beta2_1" "beta1_2" "beta2_2"
-29.48334 -3.928284 16.21484 4.574742
-29.87363 -3.77018 17.67607 5.400662
-29.76923 -4.008325 16.40005 6.055662
-31.58244 -3.844056 22.75756 5.073082
-32.23758 -3.822264 19.90111 3.367527
-30.82747 -3.911709 20.16189 5.593353
-29.38118 -3.621963 18.90639 4.403926
-30.03776 -3.839012 19.76333 5.868179
-31.77026 -4.06826 24.87595 4.118174
-30.0996 -3.969695 20.53087 5.904987
-29.43286 -3.881187 20.39224 4.318895
-30.58383 -4.029818 25.69657 1.799943
-29.79631 -3.692691 19.40071 3.179153
-29.87477 -4.030884 19.75172 4.902685
-30.05855 -3.948157 18.323 3.588887
-30.28733 -3.830142 19.12654 5.903629
-30.29412 -3.947056 19.49807 5.50578
-31.91288 -3.825904 21.31331 4.384735
-29.85565 -3.819136 20.28435 8.202662
-29.45488 -3.862549 20.68399 6.72748
-30.29759 -3.894924 22.19269 8.091221
-29.43328 -4.054518 20.54846 6.993999
-29.96274 -3.843349 19.88031 3.811648
-30.1941 -3.70794 20.67975 3.375876
-29.24844 -3.938032 19.41526 2.73863
-30.41311 -3.927747 19.95443 7.527477
-29.2418 -4.097036 18.32006 5.761812
-30.04526 -4.123757 17.30409 4.473345
-29.98158 -3.899526 17.43252 3.27788
-29.75433 -3.871002 17.55349 6.744106
-32.93348 -3.644455 25.39617 5.140532
-29.87826 -3.813883 19.13818 2.900713
-30.25616 -3.835518 18.99728 3.046933
-29.38131 -3.544855 19.15221 2.248932
-30.07814 -4.08021 20.2113 3.855692
-29.65175 -4.241658 18.05688 1.74854
-31.84423 -3.955316 17.44681 3.306983
-31.14433 -3.589193 18.642 4.236808
-32.59999 -4.022052 19.13804 6.329516
-30.29514 -4.082059 17.99831 3.667014
-29.60187 -3.89701 17.78016 4.348474
-30.00784 -3.930962 18.15765 4.960309
-30.2903 -4.005893 18.70606 5.92382
-30.2504 -3.620305 19.63426 3.973311
-31.40388 -3.844041 22.38113 2.669912
-29.39584 -3.986313 17.64345 4.730124
-29.78246 -3.938026 17.9524 3.595841
-29.90337 -3.601239 16.85735 5.499173
-31.56808 -3.792762 20.22554 6.967997
-29.8957 -3.636393 18.51841 4.35628
-29.58932 -4.022752 15.47692 8.277751
-29.96863 -3.684161 18.50583 3.433166
-30.57128 -4.120402 18.79077 4.329776
-31.58428 -4.092587 17.93951 5.886091
-32.10808 -3.909563 16.41117 4.84472
-31.17787 -3.987588 19.1851 5.55101
-29.64038 -3.94197 17.24488 8.429013
-30.22028 -3.913513 20.67181 6.263985
-30.15767 -4.113935 19.99343 7.144102
-29.37788 -4.106162 16.91517 7.009289
-31.44989 -3.974006 18.44414 3.915345
-31.79569 -4.020244 19.48922 5.889571
-29.62732 -3.852116 19.80055 4.964472
-29.46626 -4.06431 19.13614 4.376275
-30.14407 -3.868429 18.73142 4.557479
-30.17308 -3.981613 20.21762 3.050465
-29.4508 -3.839758 19.44077 5.639541
-32.12503 -3.738211 27.53288 4.201757
-29.28811 -3.995172 22.36714 3.169428
-29.19065 -3.695319 22.12025 6.884053
-29.64149 -3.97825 18.90212 6.91812
-29.88089 -3.91278 19.92698 6.164165
-29.37975 -4.198576 17.94273 5.634966
-30.45311 -4.036583 17.76283 1.751722
-32.97955 -3.8342 17.37042 4.478271
-29.54191 -3.974595 16.23282 3.979798
-30.59506 -3.839187 20.48601 2.222841
-30.85822 -3.945382 22.60362 5.998535
-29.98485 -3.988203 20.11817 4.954497
-30.10987 -4.025784 17.00503 7.911248
-30.00715 -3.846694 19.34828 3.612664
-31.33173 -4.224515 21.44896 4.626383
-29.53923 -4.137424 19.48783 7.266952
-29.25914 -3.969297 19.88627 6.553224
-29.86353 -3.889957 22.31518 6.654012
-29.81635 -3.994035 21.05501 5.454325
-29.97473 -4.001554 22.10379 5.462618
-29.2845 -3.875567 20.40943 6.53088
-29.82203 -4.091684 19.84163 6.579725
-29.51609 -3.86108 20.57464 4.619325
-29.97701 -3.923223 19.19291 6.085516
-30.23335 -3.735977 18.5305 7.054033
-30.1464 -4.037994 18.66819 6.50137
-30.04899 -3.759187 20.96447 4.066371
-29.22529 -3.785201 20.15848 4.630781
-30.14854 -3.832999 19.06711 5.336773
-30.20983 -3.913604 19.692 6.142388
-29.82696 -4.095953 22.35176 3.792862
-29.59803 -4.048944 18.47539 5.577487
-29.43129 -3.99032 17.13406 7.076274
-30.67382 -4.083831 18.24307 1.214374
-29.69765 -3.776227 19.31557 4.658385
-30.31355 -3.756738 19.26634 3.938248
-31.33968 -3.971775 17.62845 6.545702
-29.32025 -4.155093 20.31555 3.100216
-29.5845 -3.901807 21.88154 3.779504
-30.47051 -4.10471 21.6278 5.125671
-30.76091 -3.844113 21.5221 0.9881338
-29.70407 -3.966955 20.69918 3.640868
-30.62294 -3.818588 20.01169 1.545702
-31.96409 -4.107036 19.45529 5.204866
-30.32791 -3.990352 20.42657 4.074773
-30.28121 -3.94912 20.42648 1.768801
-29.51188 -4.086375 17.42344 5.459953
-31.67521 -3.903505 22.25216 3.068588
4.130024 -3.989738 -25.79025 4.883991
-30.72938 -3.876283 17.79645 5.258503
-29.75853 -3.882365 16.70812 4.683169
-29.3993 -3.519202 18.22449 3.670609
-30.34563 -4.002719 19.10752 5.421628
-30.24839 -4.037117 20.48789 2.957503
-29.6716 -3.920847 19.09649 4.042398
-30.52713 -3.967909 18.73243 6.279083
-29.45816 -3.775103 18.92818 5.429118
-30.2592 -3.848865 20.56454 3.509748
-30.03361 -3.950347 18.21554 7.797506
-29.30841 -3.657648 18.56062 5.579697
-36.22601 -4.055991 41.99474 4.245012
-30.44977 -4.000146 19.79624 7.058671
-31.70028 -3.881022 22.98412 7.160054
-30.15045 -3.802094 22.31228 1.092464
-29.57029 -3.711036 20.69258 4.336182
-29.81676 -4.080307 20.69061 5.615101
-30.13712 -4.039509 18.79047 6.908425
-30.07968 -4.115394 21.44112 6.693042
-30.16551 -3.943917 19.17502 6.071464
-29.50199 -3.870838 17.38517 7.472199
-29.93611 -3.863333 18.10793 7.474383
-30.18103 -4.116068 18.20186 5.1859
-31.26484 -4.000566 18.44555 4.312538
-31.30464 -3.771284 21.30668 6.980077
-29.48068 -3.858729 17.74525 3.554612
-30.15412 -4.14662 17.35978 2.796505
-29.83465 -4.238386 18.70821 4.263727
-31.46435 -3.763815 19.19549 7.420119
-30.26496 -3.92321 23.32466 6.238376
-29.95222 -3.652952 17.37356 2.223028
-30.78624 -4.008815 19.44458 3.846521
-29.70407 -4.017279 18.79834 8.03244
-30.4692 -3.951252 19.67254 2.85958
-30.26969 -3.965899 16.16154 6.518918
-31.242 -3.858314 18.54374 2.821849
-29.94138 -3.808671 19.31239 4.00446
-30.70814 -3.96509 18.19648 5.161646
-30.22942 -3.802022 19.5216 5.454091
-30.3432 -3.91452 19.40094 5.818501
-30.06208 -3.772702 17.74156 5.694166
-29.65885 -3.617983 17.77068 4.328629
-31.57625 -4.115535 20.74963 5.126278
-31.5107 -3.96656 20.64538 3.898871
-31.32578 -3.570307 21.28229 2.327452
