nu alpha 
9.023118 0.1882796 
6.392245 0.4498762 
4.120452 0.06684361 
4.259701 0.4087915 
5.984821 0.2464563 
5.130893 0.4322736 
3.43053 0.403271 
3.965696 0.3923655 
5.419971 0.2854379 
2.606639 0.3422956 
2.829799 0.4068009 
3.533958 0.3219137 
3.279587 0.2666605 
2.975372 0.2210129 
7.413485 0.3149745 
4.298401 0.2648084 
3.438483 0.4114031 
3.172511 0.1567571 
7.497882 0.3326724 
2.402386 0.4215229 
3.813639 0.4239522 
3.404855 0.4725363 
2.848304 0.3781959 
2.602887 0.2907119 
8.97195 0.2634097 
5.637605 0.2840297 
4.255072 0.091901 
2.868803 0.290449 
13.92996 0.1636387 
5.930241 0.1593316 
3.322628 0.3844533 
3.947961 0.3950522 
3.186049 0.3341456 
3.484586 0.3901834 
2.355233 0.4791822 
4.831714 0.2114298 
3.107092 0.4545485 
2.281539 0.4030742 
2.468239 0.380932 
3.616219 0.4239657 
4.011546 0.2280996 
1.962288 0.3759435 
3.727425 0.07263734 
4.734631 0.2068538 
3.02806 0.2792531 
3.569858 0.1667116 
3.076912 0.2067208 
2.590802 0.1422326 
9.290184 0.2291728 
7.478648 0.1859612 
4.158317 0.3847825 
2.268985 0.3703626 
3.815644 0.4007344 
2.901746 0.3684988 
4.527135 0.1081117 
4.130199 0.171703 
1.934217 0.3314375 
3.235323 0.1050646 
2.493845 0.4827284 
2.713071 0.4611262 
1.664003 0.3126705 
3.797772 0.3184919 
3.113517 0.09293116 
4.599573 0.3846853 
2.851331 0.1322344 
4.036229 0.382115 
2.790722 0.4836777 
3.452345 0.41399 
2.790158 0.444045 
3.745794 0.3371541 
1.459979 0.4982696 
2.94059 0.4398281 
3.21146 0.1034976 
4.347664 0.4889897 
8.627409 0.3613029 
2.949858 0.4358375 
21.42152 0.09849164 
18.6561 0.03185955 
22.77612 0.1327971 
8.026801 0.2032223 
5.889645 0.2635227 
5.663387 0.4320154 
3.923564 0.3598585 
2.112343 0.2123294 
2.966453 0.4162247 
2.893101 0.1677963 
2.273438 0.3476164 
3.264218 0.2131522 
3.717923 0.3349473 
3.517656 0.1098083 
1.759903 0.3889165 
17.30065 0.1408601 
2.752213 0.401777 
4.830315 0.4637234 
8.797599 0.1479287 
4.261441 0.2238031 
3.312269 0.259142 
2.813463 0.2434104 
7.456429 0.2429821 
4.521017 0.2810108 
4.488773 0.0890041 
2.450763 0.2433105 
2.684085 0.2091477 
4.684151 0.4389368 
2.554033 0.4657294 
1.554659 0.425968 
1.928014 0.365958 
4.039155 0.4535855 
2.290975 0.1879805 
7.589724 0.1174283 
1.984562 0.49538 
4.286389 0.3999453 
2.161766 0.3693056 
1.640669 0.4690375 
3.491287 0.3003395 
2.385205 0.2749858 
3.579277 0.1047691 
2.345238 0.263716 
3.081841 0.2917713 
3.668291 0.3858035 
2.640216 0.1857756 
3.108112 0.1098656 
3.499306 0.4016391 
2.909159 0.1328046 
1.958004 0.4585305 
1.947647 0.1061707 
2.353747 0.3213364 
2.48047 0.4114882 
3.910785 0.4499497 
2.14656 0.3065713 
2.741988 0.390356 
5.608042 0.1322109 
2.519816 0.3574232 
2.923689 0.1837564 
4.980982 0.1255061 
3.581878 0.1270233 
2.108553 0.1489476 
3.332589 0.02011907 
7.262423 0.1739893 
6.962937 0.1250841 
3.066901 0.266608 
16.25606 0.1096178 
8.613278 0.1498196 
26.50319 0.04600426 
3.240055 0.1869356 
17.49138 0.1724817 
11.90355 0.35591 
13.77789 0.3332726 
23.48437 0.0499501 
2.930171 0.4350582 
2.639583 0.3477101 
2.489207 0.3514907 
3.997102 0.483907 
2.670068 0.03565241 
