Delta_1 Delta_2 Delta_3 Delta_4 
0.6471842 -3.086298 -0.6828641 -3.783346 
0.02269287 4.549202 -0.7265177 -3.675208 
0.3858887 3.101947 -1.748932 -3.306775 
1.10475 4.596506 -1.304923 -3.970097 
0.6300926 15.67604 -1.919193 -4.144139 
0.03491794 13.83804 -1.848027 -3.839468 
0.4745734 1.113823 -1.462149 -3.926227 
0.7179203 10.78378 -1.352253 -5.010916 
1.060665 -5.148019 -2.027281 -4.03144 
0.760814 11.58563 -1.19474 -3.89775 
0.7434242 -3.60701 -1.845367 -3.129398 
0.5004296 -9.922561 -1.201995 -2.025071 
0.5207872 -9.333752 -1.066934 -2.213162 
1.309737 -9.130739 -1.132431 -3.029356 
0.7022127 -5.329704 -1.88615 -4.195475 
1.006764 -4.763089 -2.085119 -3.316461 
1.111642 2.398546 -1.874747 -5.255407 
-0.4290297 11.24688 -2.478908 -5.285406 
0.9096812 -0.8343342 -2.059625 -5.37469 
0.8884337 0.0214024 -2.615627 -4.652978 
1.135692 5.853901 -2.826242 -3.867628 
0.8155205 -3.916896 -2.559806 -3.002214 
1.04139 -3.858685 -1.967901 -4.093507 
0.6228828 -2.796455 -2.047982 -3.265125 
1.225911 2.304971 -2.077807 -3.617074 
0.5702899 -2.278546 -2.156762 -2.841518 
0.557164 31.22774 -0.9393424 -3.999702 
0.9672776 -2.988258 -1.575662 -2.978472 
0.2826118 -1.096808 -1.823539 -2.570143 
0.9586989 -14.82533 -1.36303 -2.818121 
0.8609852 2.481483 -1.841739 -3.337329 
0.6465565 -5.555029 -1.873843 -3.47457 
0.4472539 6.91553 -1.633081 -3.63912 
0.6459959 5.664151 -1.993965 -4.16617 
-0.1970024 -4.140062 -1.603431 -5.353388 
1.234257 -2.29479 -0.8682809 -4.81469 
0.9214854 -8.886574 -1.684188 -4.753564 
0.7204302 -1.464393 -1.540918 -4.59964 
0.5383377 -10.17399 -1.548691 -3.270037 
0.3700869 13.24714 -1.01399 -3.565095 
0.6181568 -6.74227 -1.818721 -3.398496 
0.1627113 -4.712309 -2.648638 -2.929422 
0.7106471 -9.226741 -2.233776 -2.589678 
0.6466605 -8.598508 -1.375092 -3.17488 
0.6741703 14.43085 -0.7513479 -3.25235 
0.8848564 -6.398652 0.05562998 -3.39226 
0.6187248 1.690077 -1.72742 -3.735762 
0.5234134 -5.648892 -1.577751 -2.742043 
0.5586629 6.975202 -1.562139 -3.473683 
0.5668486 -2.256208 -0.9685935 -3.649485 
0.7097719 6.520113 -1.647264 -3.928615 
1.141545 12.55402 -1.043707 -4.428033 
0.551088 2.503097 -1.682144 -3.790324 
-0.1121108 -6.812775 -1.669985 -4.068822 
0.2779961 -8.018403 -1.571806 -2.701339 
0.5810436 19.87462 -1.101018 -2.466023 
0.132323 -7.66929 -1.403407 -2.615371 
0.8151683 -3.099889 0.006500284 -2.722884 
0.7173335 -12.25318 -1.401469 -3.231039 
0.7201234 4.600683 -0.8237877 -5.161909 
0.9702391 -14.80195 -1.22817 -3.750402 
0.9614634 -3.491016 -1.577528 -4.052068 
0.7068183 0.9885911 -2.272575 -3.815535 
0.8560664 -4.875688 -1.771313 -4.105119 
1.075616 -3.02829 -1.100371 -4.148338 
1.167714 9.959399 -1.288618 -3.534556 
0.4910309 2.557919 -1.39478 -2.916956 
0.7606563 6.003692 -1.204348 -3.191886 
0.2261166 -7.627379 -1.074578 -3.346991 
0.6546856 4.187539 -1.610934 -4.410802 
0.7085611 0.1233108 -1.740434 -3.286957 
0.2863858 12.13399 -1.372028 -2.540417 
0.335951 6.664942 -0.9425917 -2.831287 
0.6974535 -6.771354 -1.579517 -4.509502 
0.7532845 1.731394 -0.5562974 -3.143913 
1.16128 5.236365 -1.5395 -3.498054 
0.3863685 -21.59186 -2.325269 -4.297846 
0.7204782 -6.235815 -1.662133 -4.139835 
0.656568 3.409316 -1.30617 -3.428167 
0.3804163 -7.496758 -1.813578 -4.026172 
1.212036 -21.05642 -1.394241 -3.926186 
0.7747244 6.301108 -1.677232 -4.446927 
0.9079634 0.6397271 -1.38496 -4.042282 
0.7461892 10.62237 -2.077247 -4.936891 
1.474315 -2.480226 -2.059914 -6.057429 
1.423872 -5.585348 -2.191234 -4.331863 
0.3178765 -1.905608 -2.456099 -5.01485 
1.16853 0.9560206 -1.788302 -5.524105 
-0.4325415 -12.74235 -2.295453 -5.432378 
0.9066378 14.22929 -2.491312 -4.704789 
1.603944 -4.884919 -2.097613 -4.599569 
0.6729144 7.402334 -2.328636 -4.568822 
0.7046866 4.731257 -1.297854 -4.130731 
0.4085048 2.811555 -1.911623 -4.348644 
1.062644 1.296235 -1.921607 -4.482939 
0.7741538 -14.64914 -2.11986 -2.857112 
0.6495359 -19.68583 -2.15207 -2.719602 
0.3905132 -5.856894 -1.581072 -2.765115 
0.2779571 -1.962333 -2.414587 -3.256064 
0.7760977 12.45105 -2.069022 -4.043529 
1.308843 -2.010358 -1.354898 -4.732969 
0.7287458 -10.64505 -1.496232 -4.594907 
0.4662513 -5.011776 -0.8754781 -4.794511 
0.7178394 -5.235552 -1.43052 -4.003487 
0.8612077 -5.998514 -1.111532 -3.505772 
1.108526 0.5388483 -1.214992 -3.62491 
0.7504834 13.82661 -1.330961 -3.290754 
0.7111078 -19.72247 -1.026403 -3.954451 
0.3209153 6.502191 -0.6822094 -3.518555 
0.01265 11.76785 -0.7327987 -3.534031 
0.5398384 -20.12761 -1.180483 -3.69922 
0.6485503 3.991231 -2.125184 -5.196942 
0.7842206 1.202956 -2.008559 -4.340475 
0.7729598 -19.08359 -1.914293 -4.449294 
0.7317706 -3.848469 -1.858879 -4.905489 
0.6397842 2.313811 -1.482802 -3.784677 
0.5830662 0.689422 -0.8103115 -2.927297 
0.5916403 4.394738 -0.5857856 -2.838763 
0.9495489 7.897086 -1.521017 -3.356884 
1.012099 -14.18595 -2.077985 -6.041765 
0.6017376 5.658435 -1.624498 -5.308931 
-0.4816752 14.65864 -2.341438 -4.686337 
0.4915538 3.925038 -1.527019 -4.506492 
0.6529848 -16.52391 -2.247272 -4.81447 
0.9200047 -4.207832 -2.1677 -4.731692 
0.6985836 14.13911 -2.214197 -2.991948 
-0.0498947 6.193753 -0.7805751 -3.481741 
0.7868373 -15.99013 -1.584902 -2.792108 
-0.116244 -15.67913 -1.467492 -3.040433 
0.6074487 13.79769 -1.249275 -3.554096 
0.4510654 1.879138 -0.8637034 -4.091626 
0.613519 -7.219346 -1.598183 -3.681317 
0.05941736 18.00643 -2.020814 -3.414547 
0.6992084 -19.78998 -0.2844464 -3.609303 
0.08215788 5.201334 -1.106576 -4.004956 
0.3310312 11.32916 -1.516617 -3.685364 
1.065218 -4.045402 -1.530635 -4.479139 
0.8311158 6.50432 -1.735717 -4.286455 
1.491644 -1.554984 -1.496021 -2.615096 
1.006879 7.660603 -2.071162 -3.580492 
0.6539226 13.94895 -1.520058 -2.188546 
0.7332309 -13.7561 -0.6178115 -3.687928 
0.5398502 -8.085652 -1.291652 -3.867378 
0.8413105 -1.770069 -1.445888 -5.311382 
0.6251171 4.347868 -3.215512 -3.203946 
0.7931663 13.41214 -2.064423 -4.086355 
0.6949991 6.495781 -1.208536 -4.01575 
0.2402735 -2.618388 -2.725704 -4.094458 
0.378319 3.858595 -1.492588 -4.488468 
0.740898 15.28038 -2.232904 -4.111866 
0.371139 2.463939 -1.459236 -3.140054 
0.5234196 3.86557 -1.754988 -3.578436 
0.4531521 20.78125 -0.8537979 -4.191657 
0.7019262 0.7515861 -1.229155 -4.25091 
0.06832123 -10.91688 -1.415849 -3.63552 
0.2423254 -8.307049 -1.423264 -3.528984 
0.4324978 12.10465 -1.442663 -2.692399 
0.6294865 6.985459 -1.296146 -3.270859 
0.6937804 -3.728376 -1.049871 -4.629178 
0.5542778 4.816425 -1.366136 -3.601433 
0.8316398 1.289461 -1.882361 -2.908 
0.4419036 -20.74757 -2.175727 -4.016064 
0.5676816 -19.78588 -1.754437 -4.253088 
0.5946331 14.8459 -1.071594 -4.277876 
0.3914426 0.8225581 -0.9236331 -3.898513 
0.7339539 -16.45922 -1.135329 -2.923775 
0.93551 -0.9280634 -0.8592609 -2.999365 
0.6473801 12.99534 -2.026 -3.421723 
0.9572333 13.49876 -1.725495 -3.326571 
1.139694 -0.5203964 -1.851591 -3.139309 
0.7734272 8.077748 -1.389706 -3.390706 
0.8399983 4.389276 -1.81324 -5.188882 
0.8889006 -8.887234 -2.089164 -4.260249 
0.7716942 12.69607 -1.295557 -4.228054 
0.7793492 -6.645843 -1.416052 -4.778183 
0.6889892 -4.10635 -1.602125 -4.959543 
0.6046633 1.950995 -1.138625 -5.230042 
0.7903963 -2.551768 -1.269254 -4.181971 
0.7156772 0.1037491 -1.845911 -3.768711 
-0.07312559 -2.829424 -1.645093 -4.152349 
0.4563744 19.09836 -1.192661 -2.253934 
-0.1556043 6.629285 -1.772492 -2.073675 
0.5562702 4.668639 -1.735204 -2.833691 
0.7897371 -4.685716 -1.602354 -2.748447 
1.093477 15.16452 -1.406722 -3.320451 
0.5694643 1.29895 -1.286151 -3.479358 
1.085133 -11.43435 -1.844024 -3.776623 
0.8977759 -4.83621 -1.845456 -4.527592 
0.9446738 -1.706187 -2.125979 -4.670219 
0.8517875 -6.141115 -1.582221 -4.495573 
0.8950336 -11.8578 -2.23599 -5.740539 
0.537891 -2.136978 -1.690424 -4.843467 
0.5205061 -3.674766 -1.605587 -5.041742 
0.5445537 -25.94896 -0.3131492 -3.135272 
0.4129404 23.82858 -1.810214 -3.208668 
0.4845921 -5.109109 -1.02807 -2.668342 
0.5754884 -8.409107 -1.35112 -2.591232 
-0.1302965 7.449955 -1.77226 -2.2536 
0.3200057 0.9176188 -1.895348 -2.387363 
0.3498387 -3.546998 -1.431087 -1.555907 
0.6324805 2.070903 -1.397306 -1.271202 
0.6101002 -1.808679 -1.581956 -2.922109 
0.7021768 -2.686467 -1.293993 -3.137274 
0.2697578 7.306374 -1.844447 -2.623194 
0.6953828 -0.3591848 -2.128525 -3.268454 
0.6968951 -4.12176 -1.240704 -3.721933 
0.2231773 -9.577634 -1.092182 -4.079789 
0.2898008 6.072998 -1.620046 -3.603337 
0.5507354 4.317586 -1.817383 -3.822811 
1.088206 17.589 -1.77045 -5.156816 
0.6114753 5.759652 -1.643761 -2.756101 
0.3491155 -13.45467 -1.648587 -2.63975 
0.2815835 -3.623352 -2.324382 -2.39481 
0.6272631 -3.633153 -2.541931 -3.681175 
1.071583 -1.627994 -1.742119 -4.013069 
0.1089274 -11.49758 -1.087419 -3.647875 
0.4102309 4.486375 -1.249033 -3.807588 
0.8130887 6.099208 -1.821056 -3.698889 
0.6642006 0.2203021 -1.31509 -5.301651 
0.7128333 1.179107 -1.708833 -4.376623 
0.6049564 0.3942871 -1.36787 -4.420444 
0.2715909 -1.432267 -1.565573 -4.293196 
0.3899601 1.121929 -2.044462 -4.540228 
0.6023964 18.86129 -1.828768 -4.662899 
1.024885 -29.43754 -1.573197 -4.674444 
0.8932954 -11.72374 -1.928723 -2.967686 
0.6646358 -14.14537 -1.668167 -3.216329 
0.9640329 -9.504802 -1.875606 -3.30211 
0.4833963 -3.059241 -1.332309 -3.529762 
1.031273 5.415147 -1.726912 -4.119944 
0.9576302 -22.22957 -1.377055 -3.599505 
0.4923479 4.965557 -1.939905 -4.297248 
0.2994447 2.825558 -2.211686 -5.220544 
0.8421984 1.182237 -1.588204 -4.65692 
0.581539 14.3841 -1.412132 -2.366833 
0.1458742 -16.51232 -1.495314 -2.181257 
0.486432 -7.924973 -0.9905446 -3.38401 
0.2971918 -2.016498 -1.682227 -3.823301 
0.1509673 0.02100756 -1.500251 -3.323801 
0.6514438 3.246244 -1.334284 -3.476038 
0.5581358 -18.88592 -1.712002 -2.674497 
1.328516 13.60948 -1.869626 -2.522884 
0.4966852 0.4823602 -2.348021 -2.75107 
0.5880756 13.18519 -1.55931 -2.310577 
0.875911 -4.064957 -1.372956 -3.544854 
0.5829775 -17.36362 -1.679563 -3.699822 
0.3168554 -11.03401 -1.630561 -3.269249 
0.7611637 0.4845141 -0.6629855 -3.462384 
1.055034 1.620334 -1.399399 -3.434492 
0.5051191 -22.59754 -1.968263 -3.890942 
0.6936397 1.333582 -1.045137 -3.187507 
0.5382048 6.939297 -1.626095 -3.526729 
0.8521769 -5.767234 -1.334438 -2.477077 
0.5107861 1.40107 -1.5192 -3.653113 
0.4505127 -5.602799 -1.948715 -2.862738 
0.6771731 -17.44791 -1.687172 -5.076441 
0.23078 -11.64267 -1.056633 -4.87059 
0.7725208 -6.611038 -1.95904 -4.235727 
0.6824929 0.7882211 -1.018048 -4.383221 
0.7924776 -8.339597 -1.363622 -3.716878 
0.9431825 -11.93041 -1.537069 -4.553478 
0.5533127 6.79585 -1.739548 -4.575505 
1.243744 8.809529 -1.282667 -4.805067 
0.6899285 13.33306 -2.03919 -6.285432 
0.5091315 -0.8323627 -2.207511 -6.006928 
0.9565726 -7.109252 -1.676101 -5.222544 
0.9074477 2.332422 -1.74431 -6.117886 
1.075367 8.276024 -1.852093 -3.990368 
1.027978 -5.969263 -1.636222 -5.759448 
0.8972433 -22.27045 -2.001298 -4.977669 
0.6383193 -6.510808 -1.18358 -5.052221 
0.6895174 -10.75043 -1.822439 -5.006854 
0.9808401 -12.14626 -1.408459 -4.003603 
0.8659778 14.32069 -1.405216 -3.800175 
0.4415739 -5.053652 -1.247457 -4.800346 
0.7579649 5.187958 -1.570086 -3.998671 
0.3680462 1.256882 -1.747355 -3.98395 
0.7725624 -12.598 0.01158751 -3.409339 
0.9357306 1.739929 -1.718844 -2.582237 
0.6808267 15.15598 -1.984148 -2.796826 
0.4980627 13.43367 -1.677112 -2.961915 
0.9465718 6.766946 -0.9330845 -2.940881 
0.5009825 -7.95337 -1.087301 -3.552067 
0.400362 2.87156 -1.685144 -4.219606 
0.3614722 -20.6673 -1.328492 -3.883377 
-0.3450183 -6.322498 -1.695095 -4.938252 
0.7673072 4.271187 -1.628974 -5.633707 
0.805771 7.46558 -1.659076 -4.561852 
0.7552965 14.54571 -1.573838 -4.198388 
0.5696776 0.01591285 -1.965615 -3.80272 
0.8042497 1.147358 -2.090324 -4.336548 
0.5483054 -13.55733 -1.962314 -4.42716 
0.6907951 -10.22218 -1.584874 -4.555782 
0.3162286 -2.624821 -2.150929 -5.798112 
0.9818667 -5.595147 -1.835456 -4.655361 
0.7220191 -2.052729 -0.5382924 -3.23466 
0.6178217 12.24282 -1.578143 -4.350152 
0.6567188 -2.86366 -1.716143 -3.156882 
0.996131 -11.37158 -1.751642 -3.259425 
0.9421574 -3.282024 -2.014422 -2.529391 
0.6385104 -11.08759 -1.458865 -3.886398 
0.6213027 4.422978 -1.415759 -3.322766 
0.654146 -9.090141 -0.8898966 -3.824347 
0.7059903 9.293301 -1.48597 -4.723987 
0.7289333 -6.688779 -1.382939 -3.853046 
0.6236277 11.2736 -1.565025 -4.135203 
0.5369882 7.830356 -1.615504 -3.977658 
0.7194186 -20.3575 -1.797975 -4.321177 
0.9772228 7.72316 -0.9705219 -4.032377 
0.7748337 -15.51989 -1.631916 -4.076428 
-0.005146212 5.397857 -1.630787 -3.224235 
0.809013 -15.25189 -1.280502 -3.236578 
0.5030096 11.2847 -1.390541 -3.366163 
0.3264816 -21.04601 -1.462888 -4.64318 
0.6903109 -21.18001 -1.713542 -5.114498 
1.180636 -4.041865 -2.042547 -4.592458 
0.3554944 2.671589 -1.923296 -4.937721 
0.8458913 10.3555 -1.961896 -4.30806 
1.049784 5.022661 -2.254246 -5.627199 
0.490438 -6.645216 -1.847005 -5.963271 
0.6702913 -18.72027 -1.118963 -4.336829 
0.7831006 13.27721 -1.148234 -3.693583 
0.5279918 -15.17209 -1.350054 -3.913859 
0.6239104 3.330886 -1.409044 -3.281246 
1.12264 -12.97556 -1.672471 -3.39381 
0.2296931 5.176163 -1.799298 -1.914666 
0.06422995 3.105472 -1.499493 -2.804056 
0.8274888 -24.34774 -1.651076 -2.761505 
1.153077 -15.79834 -1.737187 -2.689504 
0.7076309 -5.827189 -1.553147 -3.359943 
0.5338017 -6.3625 -1.382211 -3.499772 
0.704885 12.39196 -1.596139 -3.406663 
0.9294468 7.052826 -1.925823 -3.503629 
0.6956678 -6.010243 -0.926888 -3.624984 
0.6945303 13.95545 -1.482108 -3.654362 
0.9065019 -1.392533 -1.453841 -4.400866 
0.6314658 6.552859 -0.8175465 -4.216324 
0.5842099 -15.0465 -0.7997127 -4.440345 
0.796054 -18.31822 -2.003699 -3.671069 
0.9809757 9.226145 -1.960289 -3.732611 
0.6749833 0.9375466 -2.239402 -3.245216 
0.7759202 -2.104243 -1.515748 -3.643377 
0.8208538 -0.6911415 -1.516484 -3.922093 
0.7493859 -7.202162 -1.02343 -3.393888 
0.7197926 19.05824 -1.705585 -2.644586 
0.08783587 -2.147516 -1.139182 -3.533947 
0.6694168 29.76299 -0.9075416 -2.483315 
0.7361677 -0.5439263 -1.871815 -2.343579 
0.4265916 9.881819 -1.952697 -2.484667 
0.6681481 -4.469817 -1.202159 -2.001276 
0.7262486 3.827724 -0.8220863 -2.174508 
0.6763941 10.99369 -2.185454 -3.238095 
0.9299965 5.905288 -1.472333 -3.805538 
0.9989935 -2.824113 -1.406231 -4.199205 
0.7336694 14.00452 -0.8436454 -3.931403 
0.8130976 -14.46208 -1.527249 -4.527802 
0.9911154 4.857766 -1.124315 -3.168256 
1.089828 -20.89154 -0.3004515 -2.81721 
0.3379232 16.18568 -1.093603 -3.779967 
0.6878738 -7.914 -2.117628 -4.005626 
0.8786327 3.290115 -1.776223 -3.205395 
0.158355 8.454031 -2.1399 -4.64978 
0.9394911 10.18772 -1.754902 -4.503451 
1.494092 6.157913 -1.67489 -4.103651 
1.133953 11.02472 0.09682903 -4.410463 
1.123455 7.475804 -2.387202 -4.055371 
1.066427 -11.3194 -1.506345 -5.048901 
0.6760602 -2.206527 -1.530279 -4.211753 
0.2092153 -18.73883 -1.17952 -3.96243 
1.0461 3.968253 -1.67297 -4.15834 
0.9071467 -9.580659 -1.91819 -4.611227 
0.8252614 2.675764 -2.354491 -5.672241 
1.03813 -3.9111 -1.514954 -4.434492 
1.010282 -13.16966 -1.999267 -3.617928 
0.8393519 -6.322722 -1.789624 -3.002747 
0.9487317 -12.97858 -2.476185 -3.975545 
1.558043 -3.526568 -1.223771 -3.855362 
0.7203655 20.16554 -1.673526 -3.153722 
0.1798174 -4.561456 -1.090635 -2.799772 
0.4990209 -7.074996 -0.8504648 -2.778725 
-0.02133256 -1.05244 -0.4357454 -3.296674 
0.4497324 -8.617571 1.089128 -2.95009 
0.06381556 2.628674 -0.8927839 -2.800224 
0.7412948 -5.178618 -1.155494 -2.530501 
0.3410375 -5.901171 -1.249801 -2.994484 
0.8727032 -21.63282 -1.258323 -3.730244 
0.7114146 -5.659022 -1.886603 -3.127548 
0.3793613 10.80473 -1.893618 -2.59341 
0.8127374 -0.6748142 -1.102177 -2.674481 
0.3115282 7.856932 -0.8985937 -2.499521 
0.4997973 -1.467405 -0.8289777 -1.616691 
0.5560113 1.631833 -0.6401836 -2.301264 
0.4828363 -36.95926 0.09977519 -3.839261 
0.8708921 -25.19197 -0.9228545 -3.430713 
0.1706836 3.744867 -1.638722 -3.574555 
0.5866862 -1.21397 -1.153543 -3.992729 
1.115337 -0.9925112 -1.597788 -4.596125 
0.5601343 -10.71976 -1.92264 -4.138254 
0.6642494 -11.16892 -1.730994 -3.51869 
0.9492805 7.47034 -2.184258 -3.037515 
0.5473945 1.416829 -2.184963 -3.004603 
0.5877984 -7.709655 -1.144285 -4.055662 
0.8321829 4.6345 -1.65624 -2.794019 
0.913179 4.024465 -1.697444 -3.350169 
0.9149844 -1.965982 -1.491176 -3.743659 
0.7516896 11.11754 -2.02153 -5.10157 
0.7570826 -16.17834 -1.789704 -4.927171 
0.7918358 -2.72176 -1.489273 -4.193554 
0.4589558 -10.57431 -1.324021 -4.143331 
0.1085741 12.27907 -0.85468 -3.343972 
0.538028 -15.28734 -1.308869 -3.709966 
0.7995512 0.6968991 -1.302203 -3.394357 
0.9422946 -1.764351 -1.793847 -3.424343 
0.7285865 -9.729936 -1.511929 -3.60531 
0.6937884 -23.22091 -1.533486 -5.087041 
0.5941361 2.610598 -1.487486 -4.592455 
0.5386046 -9.219051 -1.345213 -5.288214 
0.3194619 -23.98227 -2.33507 -5.187224 
1.022661 -11.96502 -2.657491 -5.891707 
0.5465224 13.34037 -2.26781 -4.983392 
0.2860083 -8.354756 -1.829567 -4.52911 
0.1356466 -7.039403 -1.174232 -3.428199 
0.4856628 -6.498416 -1.273971 -3.008662 
0.7439391 -7.92086 -1.48702 -3.271484 
0.6179728 11.30903 -1.77074 -3.729077 
0.5208869 -18.17699 -1.613826 -3.393168 
0.6975428 -3.433362 -1.382644 -4.278979 
0.3340004 6.022147 -1.34236 -4.361969 
0.7363087 -1.877898 -1.608698 -3.806459 
0.3581601 1.794857 -1.641811 -3.323352 
1.420592 6.31919 -1.716245 -3.287945 
0.8704828 5.633097 -1.268382 -3.958846 
0.5705316 2.540953 -1.734119 -3.991918 
0.8234243 -7.777886 -1.274463 -3.071236 
0.6470444 -7.650306 -1.764445 -3.594409 
0.4620073 -22.54273 -1.110615 -3.924052 
0.4138075 -5.238653 -1.232134 -4.077777 
0.588227 2.05878 -1.023588 -3.314546 
0.1593807 -3.815987 -0.8712042 -3.62053 
1.030302 -3.542846 -0.9396074 -4.336244 
0.6308398 31.28928 -1.355853 -5.132357 
0.3370431 5.348781 -1.16168 -3.932661 
0.9183389 1.668325 -1.654437 -4.320581 
0.303264 -9.536247 -1.849538 -2.531569 
0.5912361 0.6527576 -1.741637 -3.547853 
0.9341903 -6.348684 -1.591206 -4.193643 
0.9292904 0.5464649 -2.321443 -3.966992 
1.399664 2.098905 -1.73391 -4.248895 
0.7090581 -12.20963 -1.955836 -4.080874 
0.5301836 -5.056492 -1.733148 -3.52894 
0.5525288 5.404067 -1.804043 -3.072929 
0.395801 -23.30025 -1.473407 -3.625241 
0.7021026 -24.07386 -1.134271 -4.53422 
0.049941 -4.81108 -0.7817105 -4.25458 
0.5752309 -13.35079 -1.772138 -4.996567 
1.127973 5.841734 -1.846798 -4.059897 
0.9266935 2.263659 -1.810732 -2.453576 
0.7545583 3.586534 -0.1365078 -2.997884 
0.7263513 -8.057792 -0.7135824 -3.213762 
0.3226542 -3.600447 -1.609888 -3.006143 
0.2980325 14.94887 -1.070139 -3.672296 
0.8835516 -12.70904 -1.42388 -3.674055 
0.5846554 1.462766 -1.876779 -4.712799 
0.5825442 -5.245918 -1.790254 -2.62757 
0.7683938 2.350641 -1.60277 -3.927824 
0.7533449 -3.994347 -1.514719 -2.936112 
0.99805 -6.375647 -1.723464 -3.159767 
0.7225136 3.306315 -1.54107 -4.097664 
0.7227874 2.658428 -1.428223 -4.659751 
1.273595 4.840581 -1.552449 -5.44201 
0.7227562 -2.961023 -1.945966 -4.824136 
0.4835369 -6.433911 -1.773434 -4.921088 
0.6136626 10.56879 -1.384162 -3.926083 
0.7395574 -0.7294237 -1.560195 -2.817382 
0.7656164 -7.962007 -1.644214 -2.93477 
0.8019734 -10.0515 -1.95485 -3.543324 
0.6889198 -0.9674655 -2.212054 -3.954934 
0.8435722 10.19448 -2.327206 -4.521488 
0.9480443 0.6908178 -1.566588 -3.652702 
0.5715156 -15.31083 -1.545494 -4.097015 
0.6702617 -0.1583485 -2.082237 -4.166626 
0.7434221 -11.7698 -1.59947 -4.139555 
0.6274998 -8.563967 -1.350537 -4.543167 
0.5840882 -9.681058 -1.614582 -4.446569 
0.2761387 3.126541 -1.511986 -3.751505 
0.03152485 6.615021 -1.834227 -3.889793 
0.7639156 19.17059 -1.096807 -4.3371 
1.125961 17.10592 0.1021902 -3.588636 
0.7803921 -13.05682 -1.305894 -3.03757 
0.188761 6.388436 -1.182568 -3.706708 
0.568526 5.517754 -1.997156 -3.476381 
0.226585 14.99204 -2.690375 -4.655525 
0.7383543 -13.05585 -1.239911 -4.152929 
0.7685951 5.817445 -1.750668 -4.200792 
0.5527698 4.524628 -1.271546 -3.086677 
0.4537497 13.55406 -1.20636 -2.753793 
0.3942453 8.611833 -0.3638003 -2.640966 
0.8041393 -3.595287 -1.820872 -2.70315 
0.7270547 1.154469 -2.203851 -2.833634 
0.5794673 2.530191 -2.468751 -3.095292 
0.8513657 -4.529512 -2.434962 -3.77177 
0.8287494 2.262047 -2.372667 -3.70031 
0.5589259 21.053 -1.855493 -3.739436 
0.4965878 5.285785 -1.326402 -3.895358 
0.8258308 -1.870049 -1.080259 -3.816326 
0.8009794 5.289692 -1.256694 -4.240381 
0.7010957 4.215084 -1.31345 -3.905585 
0.602146 0.4509736 -1.932095 -3.762716 
0.8163297 9.668967 -2.552178 -4.171001 
0.7854808 1.131749 -1.979105 -5.517632 
0.8341079 13.49261 -1.447631 -5.339945 
