beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 beta1_4 beta2_4 
29.63669 4.011092 8.893688 -0.1087294 15.91464 4.156714 -29.9101 -4.069589 
30.03989 4.194248 -1.143485 3.538676 15.73503 4.170633 -29.69195 -3.997522 
29.63832 3.820772 -2.374618 13.93184 15.68495 4.243587 -31.15538 -3.883169 
29.90453 3.908373 6.195366 -4.994639 15.65581 4.146602 -32.57347 -3.866568 
29.59326 4.029546 0.6857808 -1.045082 15.52742 4.138371 -31.01763 -3.980314 
29.71782 3.962039 16.70957 -4.76892 15.58373 4.413281 -30.58799 -3.856177 
29.78048 3.986772 3.145793 -10.49572 15.22526 4.632047 -29.93498 -4.370849 
30.13267 4.029066 -11.03568 8.384616 15.21369 4.31847 -30.28173 -3.951981 
29.72768 3.948997 -7.293958 3.416131 15.48593 4.460784 -30.48513 -4.079924 
29.92739 4.040329 -7.582379 7.464061 15.8029 3.988807 -31.5322 -3.408451 
29.67944 3.862102 11.05682 8.536734 15.87937 4.182298 -30.91426 -3.991115 
29.89889 3.900215 -15.97913 -0.4835605 15.78592 4.311417 -31.57124 -3.985829 
29.7169 3.965334 -5.953414 2.773423 15.37703 4.224568 -30.89373 -3.793176 
29.92245 3.975625 6.200211 12.96019 15.47041 4.022939 -31.84286 -4.508138 
29.66222 4.22932 10.0135 0.3048291 16.27775 4.171056 -31.25006 -3.851877 
29.70157 4.143837 7.976936 4.659832 15.83672 4.520917 -30.89354 -4.183462 
29.69125 4.020904 -17.74904 -17.32954 15.61749 4.107552 -31.36313 -3.637178 
29.65255 3.891635 -0.04445378 3.998505 15.66718 4.088155 -30.62487 -3.762692 
29.63922 4.017029 -4.775609 16.01358 15.949 4.254091 -30.3554 -3.973423 
29.4959 4.077141 -6.323234 12.47752 15.16474 4.020207 -32.54047 -4.326595 
29.76177 3.984171 16.04329 -5.118763 15.60997 4.297983 -31.77439 -3.925452 
29.63218 3.94271 -9.578808 -6.868447 15.35184 4.213242 -31.50492 -3.883765 
30.01811 3.853988 4.755159 -19.68621 15.70884 4.092587 -31.09579 -4.237657 
29.74669 3.918995 9.753107 2.194894 15.97619 4.134562 -32.14315 -4.245874 
29.67854 4.180228 9.49068 -2.931142 15.67763 4.425846 -31.09599 -4.092351 
29.81609 4.223421 28.28284 -11.21771 15.57903 4.152823 -30.97332 -3.913037 
29.90238 4.041085 1.531941 15.79019 15.25776 4.050541 -31.67399 -4.035764 
29.79697 3.900005 -11.10659 11.21469 15.49725 4.486469 -31.96234 -3.818117 
29.82698 4.055377 13.76036 4.889508 15.72515 4.179757 -31.76433 -3.990391 
29.76226 3.964238 -2.413491 -2.018705 15.52099 4.429352 -31.55171 -4.238833 
29.81423 3.968758 -15.29759 2.999317 15.17588 4.208279 -31.85977 -3.826521 
29.81008 3.905863 1.631429 -4.795216 15.15034 4.24059 -30.97048 -4.073068 
30.01574 4.036396 13.30244 -2.390313 15.93641 4.162639 -30.32234 -3.719624 
29.85527 3.970682 -3.597214 -4.995321 15.47857 4.523514 -30.20226 -4.380441 
29.66626 4.063351 5.458113 7.133077 14.62576 4.314189 -30.68789 -3.892552 
29.79553 4.001323 -4.705194 3.262693 15.13877 4.260066 -30.55523 -3.960394 
30.19806 3.823344 28.27765 16.37588 15.0856 4.321141 -29.93041 -3.978546 
29.90358 4.102715 -9.313586 -0.625704 15.35205 4.248879 -30.2254 -4.243722 
29.66853 3.800441 -7.052034 8.841427 15.65811 4.239077 -29.88037 -3.839496 
29.87473 4.022662 0.8190763 -4.640192 15.6731 4.22171 -30.50983 -4.349158 
29.74553 3.98 17.01272 5.453879 15.771 4.320678 -30.34979 -3.799228 
29.77537 3.79871 2.696791 12.60755 15.47608 4.554117 -31.69963 -4.17283 
29.84589 3.921176 14.90889 -10.71471 15.94429 4.170033 -30.34225 -4.162496 
30.07491 3.960553 -3.841585 21.86962 15.85867 4.085547 -30.29858 -4.257028 
29.73104 3.696162 9.664677 -14.14873 16.05026 4.205302 -30.35849 -4.144175 
29.77189 3.887349 2.698942 -3.954354 15.8677 4.419513 -31.06445 -3.901861 
29.852 4.038655 1.671735 16.88237 16.00372 4.289717 -30.83118 -3.898374 
29.77782 3.642692 1.937836 -4.723068 15.18943 4.148548 -31.77629 -3.976459 
29.6161 4.08195 19.53113 4.684427 15.50304 4.011967 -29.25293 -3.756768 
29.89075 4.170301 -5.067357 -1.823551 15.41082 4.49915 -30.62495 -3.956853 
30.01612 4.112774 0.1454278 9.108278 15.35816 4.220596 -30.9576 -4.103142 
29.51423 3.95619 8.007438 -4.686609 15.58509 4.267906 -31.37303 -3.813624 
29.97549 3.936922 20.36524 -7.256901 15.4394 4.117729 -31.04278 -3.716068 
30.27119 3.758761 -0.1348163 8.634293 15.81552 4.298314 -30.8964 -4.082291 
29.74516 4.409627 2.887348 -2.967232 15.95031 4.452004 -29.48417 -4.198266 
30.00078 4.003444 -8.091989 -1.394102 15.45997 4.280209 -29.84896 -4.088276 
30.0892 4.265116 12.27254 -10.33421 14.43353 4.136725 -31.70338 -4.060702 
30.09267 3.833109 -0.6833577 -2.689669 15.68189 4.263047 -30.49796 -4.122529 
29.87074 3.802742 -8.408945 -10.51282 15.82301 3.889403 -30.52162 -3.541981 
29.54691 4.120444 0.3615953 2.522756 15.78561 4.288511 -30.46948 -3.894153 
29.75764 3.892238 -1.659473 -4.708151 13.89832 4.273845 -32.4758 -3.889382 
30.00083 4.00652 -6.192064 18.55021 15.55071 4.259824 -30.00519 -3.990114 
29.82353 3.788776 -3.103942 4.941985 14.86813 4.197369 -30.82871 -3.905847 
29.50096 3.832744 -8.151436 7.324937 15.51207 4.131588 -30.83584 -3.772642 
29.78376 4.016338 3.63383 12.57905 15.45659 4.120146 -30.20229 -4.168694 
29.71422 3.900883 2.610547 -6.922546 15.63349 4.108383 -30.21089 -4.03946 
30.19544 3.914829 -0.962293 -4.940053 14.73601 4.319533 -30.91952 -4.231951 
29.97334 3.902831 0.9814938 -4.535359 15.25292 4.433722 -30.47454 -3.988738 
29.90716 4.109674 10.57484 3.662514 15.41226 4.130815 -30.37633 -4.232536 
29.89274 4.17932 -14.52372 -4.921617 15.31189 4.385744 -28.91277 -4.176798 
30.14882 3.764749 -1.596714 12.51792 14.76917 4.062974 -31.37698 -4.137087 
30.53048 4.065086 -2.381179 11.23305 15.56701 4.026082 -29.82695 -4.395194 
30.00506 3.975002 17.4851 10.45102 15.13474 4.974518 -30.58763 -4.238044 
29.80903 3.747376 3.343578 2.316215 15.14867 4.076606 -29.47021 -3.932858 
