"beta1_1" "beta2_1" "beta1_2" "beta2_2"
19.42038 4.57622 -31.02538 -4.277378
20.29031 4.478357 -31.38336 -4.082919
20.12141 5.04718 -31.35864 -3.683637
21.08763 4.367921 -31.71903 -3.618857
21.12979 4.413596 -30.33785 -3.759999
21.19928 3.593463 -30.26652 -4.345856
20.31696 4.670985 -30.11775 -3.427557
19.81658 3.99501 -29.62217 -4.02803
20.74671 4.043454 -29.23939 -3.983181
20.75987 4.389908 -29.7884 -4.038113
20.82322 4.147355 -30.32145 -3.969864
19.31479 3.952465 -29.82572 -3.897556
20.41945 4.962917 -30.18265 -3.915599
20.10501 3.589825 -29.38467 -3.990252
18.88505 4.151644 -29.96651 -3.979021
19.3312 4.805131 -30.20867 -4.02655
19.15354 4.489421 -29.51314 -4.051561
20.43375 4.693088 -29.59958 -4.423996
19.2662 4.626111 -30.04981 -3.889226
19.45637 4.534931 -29.70769 -3.9505
19.86556 3.927911 -29.73963 -3.4468
20.70494 4.587531 -29.65277 -4.223932
16.28129 3.977896 -31.15432 -4.473994
20.51232 4.151408 -29.75887 -4.037139
19.62124 3.993306 -29.02321 -3.863929
21.43716 4.194298 -29.66198 -3.985046
20.4225 4.402306 -30.4582 -3.441081
21.07157 4.544692 -30.67942 -4.21046
21.65042 4.810102 -29.85872 -4.016898
21.3869 4.196587 -30.14696 -4.097566
22.09448 3.895265 -29.34157 -4.002821
21.14791 4.640244 -30.35756 -3.918776
20.89317 4.702947 -29.97572 -3.433909
21.80215 4.256879 -30.72505 -4.139467
21.36454 4.060762 -29.36723 -4.163959
19.18864 4.274942 -29.8632 -3.48036
20.48432 4.488352 -29.88069 -4.156409
20.4249 4.025285 -29.3329 -4.064524
20.71104 4.171222 -29.33783 -3.996794
21.06004 3.6179 -31.44572 -4.122986
22.02385 4.106938 -30.22083 -3.962325
20.67316 4.349343 -31.24232 -4.036396
21.02311 4.041144 -30.81058 -3.9135
19.7037 4.051766 -30.40076 -4.04595
20.57983 4.308021 -29.46379 -2.995577
20.70361 4.547992 -30.18118 -3.591824
20.13614 4.315924 -29.95539 -3.977876
21.08733 4.024271 -30.47555 -3.874936
21.93136 4.445691 -29.23193 -3.990698
20.63212 3.953927 -30.29554 -3.738927
20.08405 4.467098 -29.21196 -3.99783
20.08549 4.388699 -29.58061 -4.138383
19.5713 4.291669 -30.00534 -4.027602
21.32289 4.855926 -29.37975 -3.934818
20.83921 4.567812 -29.83911 -4.052593
22.13168 4.557578 -29.89233 -3.943963
21.54353 3.885332 -29.77909 -3.947058
20.70194 3.664472 -29.83292 -4.21055
20.41534 4.29345 -30.50893 -3.907854
20.40277 4.629344 -30.56471 -4.019885
22.26235 4.265087 -30.51777 -4.164985
21.26668 4.669673 -30.36182 -4.15646
20.11587 4.12819 -31.33316 -3.689994
17.98844 4.377473 -29.76436 -3.927318
21.16308 4.685271 -29.20784 -3.975811
20.44219 4.317257 -29.47242 -4.15566
21.44138 4.480562 -29.78065 -3.669235
20.59287 4.356479 -30.0562 -4.06174
21.04948 4.270492 -30.30374 -4.025035
20.87082 3.788988 -29.63189 -4.079976
20.57628 4.162482 -29.56878 -3.816576
20.00621 3.639743 -30.42178 -3.775677
19.62348 4.102119 -29.93944 -3.991325
19.48292 4.263917 -30.5144 -3.959038
19.23654 4.788546 -29.81735 -4.087824
18.29425 4.69332 -29.62938 -4.141898
17.71881 4.214399 -29.35095 -3.897678
19.05495 3.860643 -29.88845 -4.078938
16.09346 4.042041 -30.37688 -4.104246
18.36145 4.336343 -29.0235 -3.681914
18.50184 4.060483 -29.18157 -2.964958
19.18338 3.609769 -30.46505 -4.229758
18.99064 3.724768 -30.02501 -4.111033
17.72747 4.519448 -30.19584 -4.195819
18.34179 4.338406 -30.75851 -4.135431
19.9817 4.125574 -30.52626 -4.408766
19.47678 4.387262 -29.57981 -3.80385
18.26613 4.569902 -30.76488 -3.939567
19.65445 4.635423 -30.28377 -4.048276
20.14868 4.41623 -29.52468 -3.943286
18.96763 4.499003 -29.64614 -3.883531
18.79763 4.603793 -30.00573 -4.05767
20.09989 4.402421 -29.8185 -4.229287
17.04425 4.508021 -31.27838 -4.019173
19.9743 4.524596 -29.66361 -4.01108
17.10394 4.676647 -30.87441 -3.841337
18.92335 4.70491 -29.66276 -3.873031
19.16423 4.465461 -29.80993 -4.142314
18.87503 4.232293 -29.69622 -3.68871
19.37438 4.069326 -30.33344 -3.584189
19.83923 3.883449 -30.22161 -4.531508
20.75454 4.289559 -29.71904 -4.170902
20.11857 4.435214 -29.66015 -4.254308
19.29548 4.633312 -30.27873 -4.017092
