"beta1_1" "beta2_1" "beta1_2" "beta2_2"
-12.74768 -5.447603 0.02614652 3.97417
-13.30422 -5.203095 0.1193228 3.99486
-13.14019 -5.093051 0.08722178 3.982751
-13.06517 -5.267747 0.02749396 3.96542
-13.47938 -5.046945 0.08648691 3.987838
-13.91146 -5.060558 0.157855 3.992431
-13.47884 -5.136077 0.07299562 3.953425
-13.04936 -5.002866 0.08567577 3.981265
-13.90194 -5.020672 0.1447668 4.001023
-12.86607 -5.133763 0.06496749 3.991515
-13.23359 -5.294702 0.09083646 3.967396
-13.23842 -5.193174 0.05008112 3.981442
-13.33734 -5.371571 0.2036867 3.974496
-13.70276 -5.003598 0.2303276 3.986964
-13.10706 -5.140382 0.07793762 3.989512
-13.08691 -5.261143 0.1091077 3.94954
-13.95236 -5.196057 0.1811619 4.006729
-12.8786 -5.056019 0.0634017 3.985096
-12.76065 -4.873926 -0.003214005 3.969461
-13.59825 -4.966915 0.07684876 3.956886
-13.67304 -4.881879 0.1120993 3.968083
-13.23023 -4.943901 0.02203386 3.984593
-13.96244 -4.948801 0.06667275 3.927945
-13.80043 -5.037956 -0.03559386 3.949552
-13.53273 -4.876935 -0.008887299 3.979432
-13.56567 -4.808132 0.09230886 3.983803
-13.16055 -5.022216 0.1079949 3.995921
-12.69051 -5.135492 0.08386 3.988984
-12.83747 -4.971129 0.04406259 3.995873
-13.30733 -4.999322 0.2005924 3.97252
-12.65119 -5.435164 0.1206728 3.981158
-13.52765 -4.959088 0.1778172 3.969996
-13.09512 -5.223709 0.08204706 3.981289
-13.42801 -5.268049 0.09490151 3.992411
-13.67509 -4.943344 0.1440261 3.965148
-13.08916 -4.976884 -0.001191021 3.992243
-13.13204 -5.004098 0.004595884 3.999915
-13.18365 -5.095172 0.09996099 3.992171
-13.56367 -5.23447 -0.007741566 3.977208
-13.17402 -5.306083 0.01774984 3.994197
-13.84148 -4.990114 -0.03507389 3.987958
-14.77372 -5.099754 0.1071263 4.000502
-13.69603 -5.164355 0.03970529 3.96517
-13.497 -4.928859 0.05571049 3.940815
-13.33843 -5.059404 0.05464919 3.99721
-13.35519 -5.091317 0.1005356 3.991314
-13.07297 -4.952119 0.1140567 3.960617
-13.11552 -5.103949 0.03945731 3.981295
-12.96306 -5.268913 0.08296055 3.978612
-13.37935 -4.974796 0.1840868 4.007715
-12.49853 -5.11277 0.1027554 3.980771
