"tau2_1" "tau2_2" "tau2_3" "tau2_4"
0.09021029 0.01141788 3.566909 0.03154426
0.1656103 0.0169603 9564.899 0.1086435
0.1622295 0.02158292 2.631177 0.03517336
0.1662042 0.01145598 1104152 0.06457615
0.08472652 0.01725054 188.4784 0.04788774
0.2698813 0.01562157 19.81114 0.02534953
0.1429614 0.02595862 22760.83 0.03233623
0.267346 0.01513177 2.622719 0.02861576
0.3025573 0.01740647 0.1308557 0.01780205
0.1787922 0.02440402 114.6666 0.02464656
0.1264506 0.01457386 0.2455623 0.020643
0.1050246 0.01098378 1.322716 0.04087146
0.1340915 0.02011797 94.15538 0.04625779
0.1438027 0.006009328 148.6758 0.03735631
0.1557396 0.01498915 2.70064 0.02655415
0.1086388 0.009434091 2.857061 0.02431014
0.1237244 0.01603311 3796.293 0.05193759
0.3160433 0.01062799 201.1289 0.07560138
0.1875478 0.02141681 0.4976012 0.02286612
0.118338 0.01557284 6.982513 0.03968748
0.1699193 0.02015561 11.01096 0.06370949
0.1819354 0.01400082 37.47131 0.05163431
0.3121809 0.01378879 12.84468 0.03226972
0.3156475 0.01602628 63.56647 0.04029044
0.1196271 0.01644253 187.6 0.04199359
0.1737397 0.01120743 24.7696 0.01899835
0.09081559 0.0115673 425.7227 0.02145741
0.1030485 0.01062067 1.991405 0.01731736
0.1261049 0.01489029 8.360819 0.02459681
0.3554531 0.01360137 110.7226 0.04607713
0.2134378 0.01917755 37.00614 0.05198833
0.2643519 0.01122176 0.2307072 0.03127648
0.1115615 0.01458086 24996.86 0.02699017
0.07809878 0.01699758 512.4772 0.07870551
0.1120877 0.01439946 309.3221 0.04851105
0.2118724 0.01405155 6.226901 0.04380889
0.1792126 0.01080315 45.67497 0.03459489
0.4746333 0.01399604 4.882177 0.07052165
0.1920495 0.01061739 0.4274367 0.03686064
0.2242977 0.02099764 117.2605 0.03817012
0.2032546 0.01057106 0.07158139 0.02925626
0.1939978 0.007242213 1843.867 0.06683549
0.1766007 0.01993581 6.731882 0.02428992
0.138661 0.01352754 53.19996 0.02857271
0.1422954 0.02218628 2966.02 0.07629824
0.1069418 0.02152082 0.1634602 0.02262935
0.2170041 0.0148755 267.7247 0.02414725
0.1787443 0.01323984 9.05034 0.02879664
0.09134468 0.01522747 1309.028 0.04319425
0.2010045 0.01474476 8.643054 0.04703724
0.1726775 0.01475867 14.67735 0.01849597
0.1145609 0.01278399 4.812902 0.04890403
0.3173053 0.01981778 186.6468 0.01892443
0.2364742 0.01170762 2438.757 0.05798063
0.076501 0.01087799 0.1273694 0.06408411
0.08529294 0.02283435 0.134875 0.05774336
0.2874269 0.01101504 208.2462 0.04331502
0.2726915 0.01146221 1.669015 0.01759042
0.1160869 0.02349262 0.01410668 0.0359987
0.361053 0.01978348 11.56739 0.05056925
0.08289355 0.01368272 1.4191 0.05372964
0.07305227 0.01075787 9.751739 0.08036832
0.2127966 0.00777367 2.532581 0.02908533
0.4574173 0.0201735 431.7282 0.02980796
0.1468429 0.02441443 0.1386634 0.03422236
0.2161275 0.01896119 16381.57 0.01793475
0.126546 0.02480515 0.5862451 0.0116309
0.1276581 0.02439395 0.08221423 0.029332
0.142273 0.02420703 72.5562 0.05333912
0.1448489 0.009244817 1.494603 0.0334455
0.1407105 0.01588984 7.006043 0.03159009
0.2215676 0.01523481 10.52589 0.05570988
0.2557661 0.01124985 0.5711513 0.02958448
0.1835971 0.01410701 3.361393 0.01911299
0.1559188 0.01450453 2.907862 0.06049865
0.1734504 0.006355131 200.7988 0.03449079
0.1964785 0.01859748 0.1216088 0.02386491
0.1168555 0.01645884 1.205961 0.02713829
0.1847157 0.0292532 41.9744 0.04189059
