"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3" "beta1_4" "beta2_4"
-30.13628 -3.805298 30.12463 3.984444 13.36001 -4.961158 15.0255 4.044605
-30.29319 -3.774839 30.21199 4.010434 -12.42601 -5.753341 14.69041 4.038868
-29.94241 -3.908388 30.16749 3.985951 -0.5032918 10.59123 14.89615 4.094951
-29.65312 -3.660404 30.04086 4.028186 -9.483438 -7.047163 15.06422 4.177985
-29.59234 -3.918554 30.17373 4.013344 -0.1198365 -3.862665 15.06833 4.053871
-29.91565 -3.86425 30.19435 4.030204 1.610387 12.61899 15.01737 4.013171
-29.70918 -3.824053 30.14105 4.026032 -3.034404 7.382317 15.0107 4.047147
-29.39333 -3.837917 30.06503 3.989239 7.511565 8.682338 14.96799 4.071664
-29.96055 -3.576097 30.05135 4.019994 9.200818 1.028326 15.04364 4.077788
-29.96365 -3.699951 30.19325 4.004728 -0.7869153 10.81938 14.84448 4.010839
-29.72999 -3.838947 30.24376 3.995616 -15.55569 18.6482 14.81763 3.964179
-29.58593 -3.81612 30.10209 4.01687 11.52958 -2.309884 15.01214 3.978301
-29.87252 -3.897571 30.17806 4.054447 -20.69651 4.746933 14.74473 3.937589
-29.81051 -3.857311 30.15998 3.995706 2.913277 26.75776 14.65145 4.018309
-29.7965 -3.902414 30.16636 4.000797 -10.53186 1.884052 14.85736 4.018449
-29.79207 -3.745508 30.16255 3.995212 -6.696174 15.58645 14.86574 3.976798
-29.79773 -3.949301 30.18453 3.992918 5.197935 2.39734 15.03226 3.93464
-30.12094 -3.812678 30.27772 3.989176 -0.398842 -1.546799 15.18269 3.940024
-29.78216 -3.582982 30.16944 4.011794 -15.57526 14.97614 15.03853 4.028589
-30.2738 -3.71122 30.15183 4.032206 -14.23338 -0.2816941 14.9154 3.944073
-30.11401 -3.666509 30.10079 3.991615 8.460975 1.876811 15.19581 4.043863
-30.34626 -3.79108 30.18573 4.020615 5.060881 -6.624065 15.02706 4.09143
-29.98627 -3.847057 30.16958 4.004878 12.60356 -4.902245 15.1768 3.981038
-29.68573 -3.763883 30.292 4.038696 -22.49625 11.66461 15.099 3.946969
-30.08721 -3.76597 30.33261 3.983717 -1.849958 20.19584 14.94299 3.985296
-29.81793 -3.676931 30.33166 4.005424 -4.573037 -10.10383 15.02332 4.012688
-29.63696 -3.68162 30.25335 4.037187 -9.729146 10.53056 15.02029 4.048413
-29.703 -3.723698 30.36676 4.032941 11.04085 3.022357 15.02512 3.996223
-30.00473 -3.635917 30.37677 3.98128 7.579621 -3.246091 14.96753 4.006658
-29.47434 -3.805272 30.146 3.996494 -10.41345 18.96106 15.14216 4.016364
