"res" "LCI" "UCI"
-3.57145058871785 -3.94001090409405 -3.13124830921179
-3.17379904897731 -3.45286034172362 -2.89775975718013
-2.94953778605109 -3.18175981124871 -2.72865470892835
-2.8894930419796 -3.10760930461539 -2.67695916769886
-2.80839450795204 -3.01365305439459 -2.61054564181877
-2.74640610269079 -2.94798221808816 -2.5603614819982
-2.69144117642182 -2.88650992418227 -2.50534021618098
-2.5216348014802 -2.69347419785146 -2.36308477115116
-2.44747839096535 -2.61203585869862 -2.2953810354808
-2.43564737074227 -2.59955749046827 -2.28220511401887
-2.41799841510148 -2.58018353305766 -2.26472559190658
-2.39212653877868 -2.55442275703156 -2.23655489112849
-2.36408964547784 -2.52253797581793 -2.21030022876875
-2.31186290889306 -2.46462746685254 -2.1638249463431
-2.29480099397429 -2.45021032536291 -2.14157924273504
-2.19170141234109 -2.33544156046135 -2.05222548225617
-2.09547330127662 -2.22983339572245 -1.96358569588428
-2.00203708121285 -2.14045719094459 -1.86602134411542
-1.98821328933081 -2.119154429378 -1.85662960938969
-1.98104705475652 -2.113103687222 -1.84936360376466
-1.94790747670423 -2.07102803737424 -1.82377978021892
-1.9218971755472 -2.04536303306498 -1.79886508105566
-1.91580576528475 -2.03867090089241 -1.79315903129482
-1.90878171959385 -2.03114144438974 -1.7846854503289
-1.90034637022432 -2.02291618478206 -1.77479465940518
-1.88824490160108 -2.01210270788872 -1.76292627598559
-1.88071069234686 -2.0019601672249 -1.75686066246587
-1.87521741162113 -1.99714456847286 -1.75047533492729
-1.84363728620218 -1.96265025245848 -1.7232357936247
-1.83901356673698 -1.95651247971698 -1.71870780041185
-1.83235092140797 -1.9504374618304 -1.71240185095568
-1.82320875659949 -1.9420568802465 -1.70465685603223
-1.81540444868656 -1.93400653825371 -1.69746059401901
-1.79961452505394 -1.91854349101641 -1.68189562531675
-1.7854364181793 -1.90074278354427 -1.66893306603636
-1.77696769477618 -1.89317846928137 -1.66094459026429
-1.76663367604376 -1.88244608295803 -1.65002283520286
-1.75762128277888 -1.87217144174434 -1.64145596817976
-1.75159761444366 -1.86646377457677 -1.63517050211211
-1.74649595622748 -1.8613481744493 -1.6310246213213
-1.70916982349733 -1.82303007628502 -1.59311172623079
-1.67399627587082 -1.78845977519438 -1.55786259703473
-1.65391620031513 -1.76655425280589 -1.54033093039656
-1.63242680733539 -1.74139111921367 -1.52050913790221
-1.62710037269384 -1.73557415909635 -1.51503556574271
-1.61926537258384 -1.7282391007062 -1.50766746782847
-1.60947085558407 -1.71943228160864 -1.49842246933848
-1.60578054153805 -1.71470501904452 -1.49561346041342
-1.60219471606389 -1.71193153230839 -1.49098139695101
-1.59672413808104 -1.70635911129875 -1.48542443371397
-1.58935759630133 -1.69785768965358 -1.47841126557312
-1.58616352850208 -1.69443364507289 -1.4751726670938
-1.58311370636577 -1.69134373680475 -1.47290615235348
-1.57635575066484 -1.68445369181021 -1.4661200576299
-1.57153964889624 -1.67941707397143 -1.46246824959268
-1.56545740699212 -1.6728277172539 -1.45551238988736
-1.556329623158 -1.66245262026722 -1.44771961833339
-1.54640303770164 -1.65390566533508 -1.43586215964311
-1.5385999638604 -1.64618810606295 -1.42960478075338
-1.53278868044279 -1.64020885945399 -1.42361644487657
-1.52087610717175 -1.62529276433856 -1.41316578694662
-1.51654402733115 -1.62073768960644 -1.4084200146946
-1.51003630163589 -1.61500594989496 -1.40239528911369
-1.50056248029822 -1.60761765335416 -1.39110856037482
-1.49410837195025 -1.601757451369 -1.38479934114309
-1.48608329457071 -1.59123549106727 -1.37807456113608
-1.47872351629957 -1.58468987974494 -1.36982437429233
-1.4676366527239 -1.57244041464548 -1.3597663774997
-1.45958151173473 -1.5689430245246 -1.34665846792153
-1.45648604801157 -1.56598502345044 -1.34417080796664
-1.45417582690109 -1.56428017649122 -1.34203695605104
-1.44833989429668 -1.55490316615559 -1.33706453749657
-1.44516670422615 -1.55193410271104 -1.33353830266686
-1.44171530810282 -1.54767466194021 -1.33027554156027
-1.43185324581793 -1.53676551146204 -1.3239197971864
-1.42695754231145 -1.52972241005715 -1.31951600555766
-1.42133089269863 -1.52300235574746 -1.31683919397651
-1.41191602107483 -1.51122337738913 -1.30877683690589
-1.40179646356795 -1.50237220822604 -1.29859444507908
-1.39607566618152 -1.49593569297771 -1.29220567305828
-1.39283277491831 -1.49354593078897 -1.28948465833839
-1.38800887262663 -1.48804031720082 -1.28574795698226
-1.38286849160617 -1.48278583491823 -1.28082753526905
-1.37684400378441 -1.47610849374696 -1.27390020362538
-1.37215480639578 -1.47233982073694 -1.2695977435963
-1.36812122489142 -1.46706278590412 -1.2660315932565
-1.35940648588303 -1.45798620104419 -1.2569219059414
-1.35661636655018 -1.45492033510173 -1.25464165004039
-1.3518189395703 -1.45063936687262 -1.25014330240014
-1.34686201859387 -1.44508341884124 -1.24471728735795
-1.34110474666427 -1.4388651971064 -1.24013966208754
-1.33271526044494 -1.43158907775117 -1.23024440430503
-1.32635657598109 -1.42472353701989 -1.22495732401796
-1.31764445770283 -1.41594851697952 -1.21576853942061
-1.31400797864652 -1.41276667067798 -1.2116847031533
-1.3108773699452 -1.40969066083527 -1.20796992664534
-1.30636810410569 -1.40613047341826 -1.20312786655467
-1.30092417018356 -1.39951596337813 -1.1979548949155
-1.29655109867725 -1.3944325563696 -1.19463672082674
-1.29400900412935 -1.39169630217317 -1.19160027333306
-1.29097576470543 -1.38928158540974 -1.18963566902537
-1.28490016046418 -1.38212810491238 -1.18467779083145
-1.28106635497758 -1.37687019311489 -1.18157434143661
-1.27540085411506 -1.37305781169981 -1.1757184351863
-1.26919769325906 -1.36535424236103 -1.17068914678562
-1.26685914882235 -1.36311993459405 -1.16746884079872
-1.26427878979355 -1.35999680886519 -1.1649912394498
-1.25849237014104 -1.35525523001915 -1.16089859715068
-1.25301881835227 -1.34973667135678 -1.15507355246213
-1.24909502425893 -1.34515685327885 -1.15204660326922
-1.24357315797896 -1.33914938760893 -1.1448640128481
-1.23696494167022 -1.33303810954496 -1.13871780944701
-1.23403478608579 -1.33003407735196 -1.13594365168852
-1.23061771577631 -1.32630471531081 -1.1322007330115
-1.22668280346959 -1.32224839914319 -1.12689213050862
-1.22316923001371 -1.31815529219273 -1.12509279965613
-1.21757861843995 -1.313328348825 -1.11931471958276
-1.21286806058941 -1.30922292855153 -1.11431573690184
-1.20618622155555 -1.30045996989072 -1.10883060180887
-1.19961808406168 -1.29410272866677 -1.10210538139237
-1.19662800351866 -1.29154774232815 -1.1002603324404
-1.19322471429468 -1.28833414893963 -1.09639215980543
-1.1902043652306 -1.28470784735472 -1.09361729697318
-1.18678334718381 -1.28155359172758 -1.09007397051055
-1.18220649313636 -1.27714184897409 -1.08478289869311
-1.1773899809057 -1.27113381187959 -1.0801325573337
-1.17317865812713 -1.26797552444644 -1.0756757752978
-1.1678319278459 -1.2616858540335 -1.07152526030789
-1.16015275579567 -1.25402597637502 -1.0641353870491
-1.15546027502001 -1.2494228727333 -1.05896429929021
-1.14947058942098 -1.24361867542639 -1.05253126124084
-1.14548415249005 -1.2394105010909 -1.04893808659587
-1.14168061578313 -1.23618018391383 -1.04543019834716
-1.13788423505566 -1.23233839539184 -1.03998509690914
-1.13456344904167 -1.22835254855108 -1.03696721101249
-1.12794017307045 -1.22131516104854 -1.03083876181519
-1.1231364939559 -1.21689565247047 -1.02687283194255
-1.12003804017357 -1.21380473857561 -1.02443380207311
-1.11771707092582 -1.21160843531566 -1.02111825253866
-1.11535121142914 -1.20880972182229 -1.02045070624678
-1.11261264268561 -1.20663938609233 -1.01746983517774
-1.10857713957028 -1.20253804740366 -1.01283062295218
-1.10440880685626 -1.19813207388333 -1.00911510634381
-1.09960808195618 -1.19368817358195 -1.00382504691145
-1.09523123544821 -1.18893924831921 -0.99959110591116
-1.08970357539999 -1.18280233015722 -0.994987377589114
-1.08470760522812 -1.17590874838087 -0.99017384568086
-1.08309862670887 -1.17410503159124 -0.98873025142157
-1.08027413151154 -1.17194900902116 -0.984400091722632
-1.07571599901505 -1.16695085566589 -0.979865986887423
-1.07192970016731 -1.16323004561661 -0.975838192935878
-1.06665540813358 -1.159172638442 -0.971908041485551
-1.06154136238303 -1.15362437854357 -0.966500532368163
-1.05488276760353 -1.14536363289362 -0.962048813657047
-1.04859548357948 -1.1394252000582 -0.953380587011107
-1.04444283274425 -1.13494557236422 -0.948991332920674
-1.04269384760146 -1.13342998480443 -0.948378554828413
-1.04004068402326 -1.13053562530512 -0.94543518469068
-1.0373766282412 -1.12822158374884 -0.942386708393125
-1.03178322701737 -1.12391586191109 -0.937307985138978
-1.02494434755247 -1.11670439304091 -0.930081580409895
-1.01604255857555 -1.10735186952732 -0.920425514181386
-1.00914444829672 -1.1013309520239 -0.915102131863623
-1.0063361034494 -1.09755973932462 -0.91232807377855
-1.00130395327849 -1.09048921011992 -0.908162490429391
-0.998973109583702 -1.08777771395554 -0.905894657410991
-0.99519144817947 -1.08454341117499 -0.901714638821219
-0.992079776465603 -1.08124439045944 -0.898610911785598
-0.988595328225413 -1.07814569900745 -0.895718325427642
-0.985363437481271 -1.07463988136467 -0.892354906557718
-0.980651790019408 -1.07030286081091 -0.888210117743332
-0.976195345264655 -1.06574649328213 -0.882475339888239
-0.972712274814744 -1.06247035270386 -0.878461857483586
-0.966865508178436 -1.05713163029275 -0.874790812768281
-0.962085897704581 -1.05187035327312 -0.869255930987178
-0.956343937920829 -1.04610266926501 -0.864945008878514
-0.951664741264196 -1.04192133903318 -0.859819450777707
-0.946571619789016 -1.0370352360138 -0.854230219456503
-0.938681387792462 -1.02769240855441 -0.845954026993534
-0.929761718468608 -1.02099474147969 -0.837139961301504
-0.925626824806306 -1.01573971963147 -0.832713510864981
-0.921480072796336 -1.01204843385706 -0.828766743359444
-0.910754576776103 -1.00176798800893 -0.818396194961054
-0.907895867005574 -0.999055263345286 -0.816891240479797
-0.903986543077299 -0.99403399162087 -0.812109657200624
-0.900785010980444 -0.991241750313809 -0.808814090202638
-0.896703647548082 -0.987629969432866 -0.80491586291021
-0.893849187926941 -0.984877912000056 -0.802358520594073
-0.890636391799522 -0.981804966244442 -0.799511114258854
-0.887880626246014 -0.979324777381137 -0.797421169678747
-0.882812822499254 -0.973995920940014 -0.79123147428917
-0.879175874710071 -0.970550764383688 -0.78715060768838
-0.877212232764063 -0.968098573787045 -0.785389712580945
-0.871305293423636 -0.963035496141008 -0.779754849791932
-0.865650539617304 -0.958378714392684 -0.773723227658879
-0.860565206119638 -0.95326074632897 -0.768492917970747
-0.854664585645182 -0.947187809137185 -0.762415537638501
-0.849958443766979 -0.94350579217204 -0.757878624076632
-0.846512132171062 -0.939172162303839 -0.753617523079691
-0.842989032970463 -0.935175078865881 -0.750956172349515
-0.838291322196134 -0.929666150463917 -0.746064012149277
-0.83512424444515 -0.926075423303181 -0.743247451744164
-0.831145080619759 -0.921633176118477 -0.738720464002855
-0.827010015632115 -0.917475148296233 -0.735133660954909
-0.822539931155914 -0.912381402767941 -0.729771952446839
-0.818388064602108 -0.908841184183533 -0.72459788578089
-0.81402232616321 -0.905319033807923 -0.720994355525447
-0.80909766110365 -0.899311581831008 -0.715648452457964
