"p_1" "p_2"
0.4481961 0.5518039
0.4083954 0.5916046
0.4483667 0.5516333
0.415885 0.584115
0.3954063 0.6045937
0.4134926 0.5865074
0.4174849 0.5825151
0.4194079 0.5805921
0.457182 0.542818
0.4529523 0.5470477
0.4329065 0.5670935
0.3977251 0.6022749
0.4289665 0.5710335
0.4126915 0.5873085
0.4285299 0.5714701
0.4234568 0.5765432
0.4240836 0.5759164
0.4552111 0.5447889
0.4535733 0.5464267
0.4250254 0.5749746
0.4467633 0.5532367
0.4278532 0.5721468
0.4282689 0.5717311
0.4219626 0.5780374
0.4231947 0.5768053
0.4183193 0.5816807
0.4257621 0.5742379
0.4164864 0.5835136
0.4302554 0.5697446
0.4164304 0.5835696
0.4026765 0.5973235
0.4198252 0.5801748
0.4031605 0.5968395
0.4174807 0.5825193
0.3959078 0.6040922
0.3691571 0.6308429
0.4233943 0.5766057
0.4064892 0.5935108
0.4598364 0.5401636
0.4188438 0.5811562
0.4434745 0.5565255
0.4139428 0.5860572
0.3822411 0.6177589
0.4222166 0.5777834
0.434187 0.565813
0.4199068 0.5800932
0.4040521 0.5959479
0.4102604 0.5897396
0.4104712 0.5895288
0.3965189 0.6034811
0.4363927 0.5636073
0.3983653 0.6016347
0.39656 0.60344
0.3696721 0.6303279
0.3916074 0.6083926
0.396135 0.603865
0.4145363 0.5854637
0.441519 0.558481
0.4685859 0.5314141
0.4295836 0.5704164
0.4034822 0.5965178
0.4183781 0.5816219
0.41946 0.58054
0.439666 0.560334
0.4168226 0.5831774
0.4526987 0.5473013
0.4720422 0.5279578
0.3889305 0.6110695
0.4295468 0.5704532
0.4022495 0.5977505
0.4312793 0.5687207
0.444464 0.555536
0.3946379 0.6053621
0.4420356 0.5579644
0.4282311 0.5717689
0.3824544 0.6175456
0.4476455 0.5523545
0.4192299 0.5807701
0.4049324 0.5950676
0.4397903 0.5602097
0.4278971 0.5721029
0.4215308 0.5784692
0.4747056 0.5252944
0.4254943 0.5745057
0.3941244 0.6058756
0.4142325 0.5857675
0.4072477 0.5927523
0.4398206 0.5601794
0.4148758 0.5851242
0.4010182 0.5989818
0.408614 0.591386
0.4260363 0.5739637
0.4288454 0.5711546
0.467578 0.532422
0.4342654 0.5657346
0.4384544 0.5615456
0.4184303 0.5815697
0.4164856 0.5835144
0.4183511 0.5816489
0.4484178 0.5515822
0.4378941 0.5621059
0.4364901 0.5635099
0.4132693 0.5867307
0.4286324 0.5713676
0.3891779 0.6108221
0.4204139 0.5795861
0.397379 0.602621
0.4031838 0.5968162
0.389301 0.610699
0.4218067 0.5781933
0.4174734 0.5825266
0.4397323 0.5602677
0.4221422 0.5778578
0.4603288 0.5396712
0.4143969 0.5856031
0.4543134 0.5456866
0.464545 0.535455
0.4285261 0.5714739
0.4229495 0.5770505
0.4436347 0.5563653
0.4621035 0.5378965
0.4406294 0.5593706
0.4277694 0.5722306
0.4335181 0.5664819
0.3979738 0.6020262
0.4298686 0.5701314
0.4653069 0.5346931
0.4362007 0.5637993
0.4267452 0.5732548
0.4271971 0.5728029
0.419007 0.580993
0.4121865 0.5878135
0.4164843 0.5835157
0.4081776 0.5918224
0.4137608 0.5862392
0.4334347 0.5665653
0.386109 0.613891
0.4237881 0.5762119
0.4184226 0.5815774
0.4147434 0.5852566
0.4251147 0.5748853
0.4080595 0.5919405
0.4577689 0.5422311
0.4206704 0.5793296
0.388595 0.611405
0.4325629 0.5674371
0.4247642 0.5752358
0.4530272 0.5469728
0.4352067 0.5647933
0.4021006 0.5978994
0.4402414 0.5597586
0.4163796 0.5836204
0.4378705 0.5621295
0.4277284 0.5722716
0.4307543 0.5692457
0.4319799 0.5680201
0.4083839 0.5916161
0.4345909 0.5654091
0.4215484 0.5784516
0.4161167 0.5838833
0.3979532 0.6020468
0.38475 0.61525
0.3952116 0.6047884
0.4226674 0.5773326
0.4181149 0.5818851
0.4540745 0.5459255
0.4051336 0.5948664
0.4428377 0.5571623
0.4348796 0.5651204
0.4171432 0.5828568
0.4035173 0.5964827
0.4463475 0.5536525
0.4180567 0.5819433
0.4070379 0.5929621
0.3806631 0.6193369
0.4127081 0.5872919
0.3881921 0.6118079
0.408749 0.591251
0.4507389 0.5492611
0.4714226 0.5285774
0.4399912 0.5600088
0.4268214 0.5731786
0.4301854 0.5698146
0.4292095 0.5707905
0.4251825 0.5748175
0.4118626 0.5881374
0.4402835 0.5597165
0.4300114 0.5699886
0.4151808 0.5848192
0.3974234 0.6025766
0.4694204 0.5305796
0.4205456 0.5794544
0.4297818 0.5702182
0.3836989 0.6163011
0.3935769 0.6064231
0.448587 0.551413
0.4137874 0.5862126
0.3898903 0.6101097
0.4169893 0.5830107
0.3863297 0.6136703
0.4327292 0.5672708
0.437885 0.562115
0.4041675 0.5958325
0.4147389 0.5852611
0.4366164 0.5633836
0.4287138 0.5712862
0.3962178 0.6037822
0.424656 0.575344
0.3988048 0.6011952
0.4077248 0.5922752
0.4323 0.5677
0.4541887 0.5458113
0.4339372 0.5660628
0.4253213 0.5746787
0.4322658 0.5677342
0.4492773 0.5507227
0.3974291 0.6025709
0.4276627 0.5723373
0.3860934 0.6139066
0.4498484 0.5501516
0.4288192 0.5711808
0.4666922 0.5333078
0.4579118 0.5420882
0.4118421 0.5881579
0.4327526 0.5672474
0.4381741 0.5618259
0.4526203 0.5473797
0.3801009 0.6198991
0.4214814 0.5785186
0.4412518 0.5587482
0.4350167 0.5649833
0.4154188 0.5845812
0.4457317 0.5542683
0.4276079 0.5723921
0.4495419 0.5504581
0.4138791 0.5861209
0.4305789 0.5694211
0.4390255 0.5609745
0.4350808 0.5649192
0.4189269 0.5810731
0.3865522 0.6134478
0.4263003 0.5736997
0.4088378 0.5911622
0.4048295 0.5951705
0.4093461 0.5906539
0.4350007 0.5649993
0.4316154 0.5683846
0.3828787 0.6171213
0.4498552 0.5501448
0.4244639 0.5755361
0.4171857 0.5828143
0.455821 0.544179
0.4354327 0.5645673
0.4205856 0.5794144
0.4162236 0.5837764
0.429174 0.570826
0.4008643 0.5991357
0.4295882 0.5704118
0.3988129 0.6011871
0.4409577 0.5590423
0.4215506 0.5784494
0.4006489 0.5993511
0.4285544 0.5714456
0.4120835 0.5879165
0.4248914 0.5751086
0.4488507 0.5511493
0.4287271 0.5712729
0.4197774 0.5802226
0.4243068 0.5756932
0.4066304 0.5933696
0.4352057 0.5647943
0.4048256 0.5951744
0.4296505 0.5703495
0.4472816 0.5527184
0.4328961 0.5671039
0.4467553 0.5532447
0.4302461 0.5697539
0.4033651 0.5966349
0.3815516 0.6184484
0.4011948 0.5988052
0.4056642 0.5943358
0.413142 0.586858
0.4186799 0.5813201
0.3836863 0.6163137
0.4227912 0.5772088
0.4098121 0.5901879
0.4183528 0.5816472
0.4075134 0.5924866
0.4288255 0.5711745
0.4435953 0.5564047
0.4225724 0.5774276
0.4000761 0.5999239
0.4173947 0.5826053
0.4264067 0.5735933
0.4306394 0.5693606
0.4092026 0.5907974
0.4680204 0.5319796
0.4144867 0.5855133
0.4027844 0.5972156
0.4069143 0.5930857
0.4289896 0.5710104
0.380851 0.619149
0.4407929 0.5592071
0.3980934 0.6019066
0.3998325 0.6001675
0.4471031 0.5528969
0.4301001 0.5698999
0.4496683 0.5503317
0.4303418 0.5696582
0.4406146 0.5593854
0.4292093 0.5707907
0.4237413 0.5762587
0.4583401 0.5416599
0.4636759 0.5363241
0.4276756 0.5723244
0.386988 0.613012
0.3593972 0.6406028
0.4372515 0.5627485
0.4381512 0.5618488
0.415406 0.584594
0.4383096 0.5616904
0.3995067 0.6004933
0.3965755 0.6034245
0.4171319 0.5828681
0.4367452 0.5632548
0.4301242 0.5698758
0.4303859 0.5696141
0.4253576 0.5746424
0.4247921 0.5752079
0.4414606 0.5585394
0.4301627 0.5698373
0.4321656 0.5678344
0.439035 0.560965
0.4211625 0.5788375
0.4030022 0.5969978
0.3977138 0.6022862
0.4373222 0.5626778
0.4124554 0.5875446
0.4173677 0.5826323
0.4275916 0.5724084
0.4231815 0.5768185
0.4459741 0.5540259
0.4268312 0.5731688
0.4171775 0.5828225
0.3891211 0.6108789
0.4041449 0.5958551
0.3983251 0.6016749
0.4174808 0.5825192
0.4329193 0.5670807
0.4121396 0.5878604
0.3821699 0.6178301
0.4798593 0.5201407
0.424155 0.575845
0.3962735 0.6037265
0.4175089 0.5824911
0.4088271 0.5911729
0.4400455 0.5599545
0.4385079 0.5614921
0.4254777 0.5745223
0.4316871 0.5683129
0.4231025 0.5768975
0.399384 0.600616
0.4240766 0.5759234
0.4182087 0.5817913
0.3698056 0.6301944
0.4251746 0.5748254
0.4263379 0.5736621
0.4325392 0.5674608
0.4253105 0.5746895
0.4410056 0.5589944
0.4255938 0.5744062
0.4419305 0.5580695
0.412154 0.587846
0.4370092 0.5629908
0.4213016 0.5786984
0.4111619 0.5888381
0.3889654 0.6110346
0.4141357 0.5858643
0.4431167 0.5568833
0.4032472 0.5967528
0.4623307 0.5376693
0.434154 0.565846
0.373002 0.626998
0.4346017 0.5653983
0.4108632 0.5891368
0.4291503 0.5708497
0.4298689 0.5701311
0.4201815 0.5798185
0.4190277 0.5809723
0.3993754 0.6006246
0.4357346 0.5642654
0.4392995 0.5607005
0.4284772 0.5715228
0.4223994 0.5776006
0.4085604 0.5914396
0.4352776 0.5647224
0.4328313 0.5671687
0.4341225 0.5658775
0.4452782 0.5547218
0.4315332 0.5684668
0.4005466 0.5994534
0.4185298 0.5814702
0.4019378 0.5980622
0.4183011 0.5816989
0.3917602 0.6082398
0.4151979 0.5848021
0.4538275 0.5461725
0.4385262 0.5614738
0.397863 0.602137
0.4207082 0.5792918
0.400363 0.599637
0.4142807 0.5857193
0.4024824 0.5975176
0.4115195 0.5884805
0.4130696 0.5869304
0.4472243 0.5527757
0.4512817 0.5487183
0.3628942 0.6371058
0.4061424 0.5938576
0.4545007 0.5454993
0.4845591 0.5154409
0.3974726 0.6025274
0.4431517 0.5568483
0.43627 0.56373
0.4379743 0.5620257
0.4068966 0.5931034
0.3873581 0.6126419
0.4015362 0.5984638
0.4311276 0.5688724
0.3996686 0.6003314
0.4608006 0.5391994
0.4246445 0.5753555
0.4444395 0.5555605
0.429399 0.570601
0.4363313 0.5636687
0.4404954 0.5595046
0.4256619 0.5743381
0.4181127 0.5818873
0.4402578 0.5597422
0.472356 0.527644
0.4200506 0.5799494
0.4316366 0.5683634
0.4446588 0.5553412
0.424795 0.575205
0.4202238 0.5797762
0.4639373 0.5360627
0.4280159 0.5719841
0.4311831 0.5688169
0.4265063 0.5734937
0.4358457 0.5641543
0.4425041 0.5574959
0.4016863 0.5983137
0.4266657 0.5733343
0.395683 0.604317
0.4012019 0.5987981
0.4495566 0.5504434
0.4093067 0.5906933
0.4173895 0.5826105
0.4344145 0.5655855
0.4470191 0.5529809
0.4400786 0.5599214
0.4138029 0.5861971
0.4242324 0.5757676
0.4381815 0.5618185
0.4045944 0.5954056
0.4019407 0.5980593
0.4340928 0.5659072
0.4376992 0.5623008
0.4430441 0.5569559
0.4573046 0.5426954
0.426054 0.573946
0.462757 0.537243
0.4605757 0.5394243
0.4272965 0.5727035
0.4256918 0.5743082
0.4195409 0.5804591
0.4375742 0.5624258
0.4293441 0.5706559
0.3530342 0.6469658
0.4258946 0.5741054
0.4252242 0.5747758
0.3821573 0.6178427
0.3876065 0.6123935
0.4343502 0.5656498
0.4244289 0.5755711
0.407883 0.592117
0.3919372 0.6080628
0.4010839 0.5989161
0.4183607 0.5816393
0.4057125 0.5942875
0.3897176 0.6102824
0.4138251 0.5861749
0.3592653 0.6407347
0.3885918 0.6114082
0.4215472 0.5784528
0.409685 0.590315
0.4112385 0.5887615
0.4137942 0.5862058
0.4021708 0.5978292
0.3985641 0.6014359
0.4180813 0.5819187
0.4077818 0.5922182
0.4174759 0.5825241
0.4263141 0.5736859
0.3871274 0.6128726
0.3837524 0.6162476
0.3930095 0.6069905
0.4444463 0.5555537
0.4126928 0.5873072
0.4219403 0.5780597
0.4136988 0.5863012
0.4440747 0.5559253
0.4499731 0.5500269
0.4350662 0.5649338
0.4655626 0.5344374
0.4373944 0.5626056
0.433003 0.566997
0.399837 0.600163
0.4228281 0.5771719
0.4735832 0.5264168
0.4365491 0.5634509
0.3988117 0.6011883
0.4226461 0.5773539
0.4471215 0.5528785
0.4156162 0.5843838
0.3966852 0.6033148
0.4194634 0.5805366
0.4342881 0.5657119
0.4448603 0.5551397
0.486754 0.513246
0.4530954 0.5469046
0.3980704 0.6019296
0.4520915 0.5479085
0.4461031 0.5538969
0.4026172 0.5973828
0.440557 0.559443
0.4284711 0.5715289
0.4531299 0.5468701
0.4127835 0.5872165
0.4319964 0.5680036
0.4679917 0.5320083
0.4285883 0.5714117
0.4616449 0.5383551
0.4228465 0.5771535
0.4110926 0.5889074
0.407333 0.592667
0.4162331 0.5837669
0.4075103 0.5924897
0.4085021 0.5914979
0.416246 0.583754
0.4065925 0.5934075
0.3790598 0.6209402
0.4271202 0.5728798
0.4326984 0.5673016
0.4578862 0.5421138
0.4243971 0.5756029
0.4156942 0.5843058
0.4249941 0.5750059
0.4206162 0.5793838
0.4631407 0.5368593
0.401434 0.598566
0.4467586 0.5532414
0.3767859 0.6232141
0.4098636 0.5901364
0.4359617 0.5640383
0.4071333 0.5928667
0.443759 0.556241
0.4340631 0.5659369
0.4528844 0.5471156
0.4291306 0.5708694
0.4542901 0.5457099
0.4423563 0.5576437
0.4370193 0.5629807
0.4415426 0.5584574
0.4374569 0.5625431
0.436638 0.563362
0.4152243 0.5847757
0.4186792 0.5813208
0.4374866 0.5625134
0.4161519 0.5838481
0.4015869 0.5984131
0.4193265 0.5806735
0.3993408 0.6006592
0.4288088 0.5711912
0.3987517 0.6012483
0.4177437 0.5822563
0.3687466 0.6312534
0.4224254 0.5775746
0.3735569 0.6264431
0.4196441 0.5803559
0.4309251 0.5690749
0.4429123 0.5570877
0.4169286 0.5830714
0.4206974 0.5793026
0.4090841 0.5909159
0.4445969 0.5554031
0.4585259 0.5414741
0.421472 0.578528
0.4365655 0.5634345
0.3979219 0.6020781
0.3869003 0.6130997
0.4409876 0.5590124
0.3971321 0.6028679
0.4140534 0.5859466
0.4121032 0.5878968
0.4453224 0.5546776
0.4244214 0.5755786
0.3955723 0.6044277
0.424839 0.575161
0.4798385 0.5201615
0.4271526 0.5728474
0.3922592 0.6077408
0.4450383 0.5549617
0.4328212 0.5671788
0.4206867 0.5793133
0.4697171 0.5302829
0.4417943 0.5582057
0.4454865 0.5545135
0.37338 0.62662
0.4347816 0.5652184
0.4114633 0.5885367
0.4094768 0.5905232
0.4209199 0.5790801
0.4187248 0.5812752
0.4395099 0.5604901
0.435034 0.564966
0.4183503 0.5816497
0.39735 0.60265
0.4422313 0.5577687
0.4447716 0.5552284
0.4097639 0.5902361
0.4471503 0.5528497
0.4418427 0.5581573
0.4502634 0.5497366
0.4222902 0.5777098
0.4097556 0.5902444
0.443688 0.556312
0.4241904 0.5758096
0.4131439 0.5868561
0.4104105 0.5895895
0.4236111 0.5763889
0.4391503 0.5608497
0.3790742 0.6209258
0.428093 0.571907
0.4525539 0.5474461
0.4501476 0.5498524
0.4249121 0.5750879
0.3855454 0.6144546
0.3978799 0.6021201
0.4137633 0.5862367
0.4202273 0.5797727
0.4059721 0.5940279
0.4350116 0.5649884
0.4339111 0.5660889
0.4016629 0.5983371
0.4104153 0.5895847
0.4177377 0.5822623
0.4388504 0.5611496
0.4343828 0.5656172
0.4670099 0.5329901
0.4038423 0.5961577
0.4064674 0.5935326
0.432062 0.567938
0.4195073 0.5804927
0.4008983 0.5991017
0.4093799 0.5906201
0.4123373 0.5876627
0.3961049 0.6038951
0.4446192 0.5553808
0.4209908 0.5790092
0.4444688 0.5555312
0.4025629 0.5974371
0.4307544 0.5692456
0.4251608 0.5748392
