tau2_1 tau2_2 tau2_3 tau2_4 
114.9619 0.1720791 0.02223744 0.0301236 
524.7451 0.1874716 0.1150364 0.03642401 
2380.383 0.4029573 0.03136349 0.1066048 
7.835692 0.1196695 0.1038821 0.04914018 
1.704378 0.2343838 0.07322809 0.06449194 
3.763041 0.1362039 0.1448492 0.1253152 
2.284813 0.172514 0.06610876 0.102389 
1.611317 0.1660847 0.08976332 1.095896 
267.0032 0.2810741 0.03758874 0.09050506 
0.02102434 0.1356284 0.02838754 0.03933552 
1422.535 0.6384485 0.1862883 0.04074632 
2.892494e+13 0.1334889 0.04743864 0.03013477 
481.1507 0.5016547 0.073434 0.1156625 
16437865 0.3473979 0.110298 0.08208614 
46.73405 0.6858599 0.2621345 0.2031979 
0.112905 0.1662104 0.09040794 0.2139753 
250.6369 0.1665054 0.01274668 0.2734522 
127.8026 0.5290671 0.06866251 0.2252871 
0.5777691 0.03466119 0.07652483 0.05196184 
2021.811 0.2574441 0.03762651 0.06546687 
16024.44 0.07835722 0.0451065 0.1047515 
516412.1 0.09498265 0.1165611 0.04279 
3560.867 0.3919036 0.4070824 0.3593025 
720.8261 0.1040337 0.05620233 0.04389093 
0.1160641 0.2131674 0.009797228 0.2590319 
1.358054 0.02818736 0.02837566 0.04591059 
1778.554 0.5916873 0.03403648 0.5168007 
0.07472924 0.1089387 0.04003688 2.368491 
3036.419 0.8903798 0.03660709 0.2321042 
110.2504 0.1801335 0.09736732 0.2905369 
5.021206 0.2572299 0.02309119 0.1134159 
4298.821 0.3659908 0.0251962 0.1522663 
2433.042 0.236974 0.06154503 0.2717161 
1389.211 0.3545633 0.3059714 0.09233231 
7665527423 0.6657086 0.08346393 0.1246954 
23.85845 0.171522 0.04752832 0.09783832 
8.875623e+13 0.1198113 0.1900366 0.7415564 
2.635893 0.1757377 0.2358485 0.03399766 
65818.89 0.1227104 0.2429975 0.5557235 
0.04347265 0.1472828 0.03682111 0.1831022 
0.8485558 0.1461349 0.02758313 0.02964652 
0.1542833 0.4410172 0.08888604 0.03588678 
1222.616 0.228702 0.1911607 0.05889445 
2.211705 0.09060946 0.03414676 0.09263289 
0.6133322 0.2566447 0.01964523 0.8077541 
3291.708 0.06270666 0.06806796 0.1023885 
1323.809 0.2135672 0.1838118 0.1483349 
240.134 0.1714987 0.03460832 0.3521948 
0.2185801 0.2318916 0.03060526 0.02927519 
0.1095587 0.9152311 0.0297681 0.1150582 
654.7525 0.3247352 0.2447323 0.1871471 
2735.225 0.05590519 0.2471703 0.1536292 
4579.5 0.04542911 0.1486174 0.07413065 
9704345 0.0266228 0.03703972 0.07285887 
0.4063822 0.08195979 0.2552559 0.0857444 
119.8816 0.1805556 0.05013789 0.1235653 
1.467141 0.03222709 0.3124108 0.3130148 
298.5749 0.3593981 0.07832555 0.3314278 
373860.6 0.5419939 0.05264429 0.180112 
38043894 0.1169142 0.02493789 0.04084065 
6002052 0.05365343 0.1393588 0.3325862 
0.02288469 0.2420613 0.05966929 0.1430604 
237.9153 0.08080749 0.02601874 0.7774546 
819.595 0.1845109 0.1471288 0.3533963 
1.555177 0.3925083 0.05285344 0.3101793 
10.83338 0.7349323 0.1356217 3.780316 
2084.847 0.0534584 0.08276184 0.04137628 
24701445 0.07752416 0.06535139 0.10414 
3.17752e+11 0.1727644 0.08697012 0.708165 
453.2761 0.1578418 0.2457344 0.1298338 
0.2157882 0.2834541 0.1090352 0.08792944 
75.32375 0.5543514 0.04825054 0.1435808 
24.87608 0.1303529 0.03877095 0.1098836 
0.8146699 0.3253742 0.1831433 0.07135323 
3.39867 0.0813439 0.153384 0.09771919 
10.55294 0.2244044 0.04823845 0.08724037 
15.99099 0.06634634 0.03298322 0.06729287 
0.2521171 0.06057938 0.1599732 0.04947928 
95.13496 0.2929565 0.09557747 0.1422079 
0.07944884 0.5990466 0.03085719 0.07456677 
875.7464 0.09861496 0.2498506 0.2642365 
259.085 0.2500107 0.07385797 0.1241191 
1869.766 0.1105784 0.04799568 0.3087372 
3925.893 0.5573018 0.0434297 0.9851972 
387.004 0.1757078 0.0889271 0.3629516 
23099.11 0.07114291 0.09869776 0.1465596 
76.47578 0.1721222 0.04108347 0.3035997 
0.3395929 0.1249699 0.1049614 0.03138508 
4175247635 0.04897552 0.1626362 0.04878906 
18.95876 0.2122705 0.5109413 0.0997624 
5.292039 0.1054198 0.05909245 0.1790204 
265.2074 0.2297906 0.2465013 0.6002106 
6615.164 0.08454604 0.09980198 0.2228678 
3299.07 1.15521 0.4478395 0.02054237 
58.62569 0.5537935 0.111279 0.3449407 
1477.378 0.223156 0.1598128 1.593415 
2099.207 0.08149462 0.1198556 0.1095685 
295.8969 0.2263009 0.05827319 0.08883318 
6.17777 0.1375308 0.1355147 0.03325182 
0.3138259 0.4929128 0.07448011 0.1453369 
6.102779 0.1270323 0.1220214 1.144779 
9127.183 0.3694242 0.07678761 0.2610048 
145.5043 0.03574138 0.07906338 0.2734052 
