"beta1_1" "beta2_1" "beta1_2" "beta2_2"
-0.1645819 3.932732 -12.43227 -5.276495
-0.1379639 4.002272 -11.68588 -4.636249
0.04713884 3.944991 -13.78925 -6.008824
-0.08771224 4.060195 -15.10993 -4.525096
-0.1102066 3.945805 -11.00644 -5.662644
1.334822 3.993494 -20.99277 -5.05933
-0.113805 3.955927 -10.51533 -10.36482
0.1473414 3.952255 -17.34282 -5.692137
-0.1058037 3.997462 -13.08555 -6.427526
-0.1975091 3.96421 -12.91325 -6.159319
0.03272052 3.944302 -12.8221 -6.085268
-0.04536469 3.915374 -13.05435 -4.934655
0.1625605 3.900364 -13.47464 -6.51125
0.05533939 3.95372 -11.86115 -5.479739
-0.1772727 3.929763 -11.36258 -4.42111
1.351082 3.970321 -17.11059 -6.174302
-0.186407 3.942005 -13.00321 -4.867671
1.417372 3.991668 -26.41141 -4.051658
-0.03396993 4.039878 -13.87429 -2.932816
-0.02578331 4.020095 -14.83595 -4.792343
-0.04551629 3.991206 -13.1943 -3.605777
-0.09575389 3.993688 -13.28431 -5.000971
0.04355671 3.97119 -11.28097 -7.669922
-0.07645164 3.999993 -11.45686 -7.671787
0.05189771 3.930558 -15.74124 -5.183623
0.1896171 3.819654 -17.37102 -4.830349
-0.1228029 3.990201 -14.49608 -5.807829
-0.05762588 3.927662 -14.74489 -4.557349
0.3862664 3.945985 -15.17626 -6.226085
0.1148168 3.942057 -13.1412 -5.311617
-0.06900803 3.979462 -16.01997 -4.108534
-0.07478966 3.961448 -14.21709 -4.125749
4.190453 4.040555 -44.83037 -4.982553
1.173705 4.011511 -20.24516 -6.233704
5.188583 3.983086 -40.94735 -6.074147
0.6094745 3.978037 -14.60864 -3.889319
0.6854095 3.974557 -15.47564 -4.639664
0.3567851 3.994094 -13.10634 -4.429125
0.521821 3.938702 -13.47165 -4.819939
0.7719191 3.975251 -14.41981 -4.095157
2.188363 3.892398 -25.21065 -4.445639
-0.2187771 3.978129 -10.51368 -9.498521
-0.06948599 3.871677 -11.93705 -5.005285
-0.09498875 3.98133 -12.56294 -6.685857
0.04997825 3.918552 -13.22444 -5.077833
-0.2352695 4.034117 -11.6219 -7.406555
-0.1663601 3.920763 -15.06825 -3.445438
0.2243273 3.995656 -11.58855 -4.473781
0.2361786 4.036165 -12.77365 -4.696866
0.2023522 3.97784 -13.81012 -4.606185
-0.1609587 3.975029 -10.78462 -9.465223
0.7516357 4.01817 -7.850637 -9.272993
-0.06580247 3.973032 -11.58932 -4.479591
0.1575567 3.93005 -13.82615 -5.224463
0.1349944 3.923872 -14.73035 -4.656209
0.1134405 3.984103 -14.87 -4.570526
0.5208892 4.000545 -13.74478 -4.70515
0.3897202 3.916556 -14.60821 -5.302417
4.502381 3.996756 -41.6648 -5.322324
0.1661133 3.880095 -14.11412 -4.148488
0.02982441 3.911509 -13.66627 -3.073139
0.2171494 3.996032 -12.70799 -3.887839
-0.1148662 3.981149 -11.54695 -11.38653
0.101319 3.888974 -11.62989 -7.369556
0.1084706 3.957546 -9.779567 -10.06834
-0.05569599 3.995092 -10.04088 -9.232018
-0.2266684 3.940512 -10.39505 -9.870174
-0.1279782 3.905205 -11.34062 -11.93374
0.3158564 3.889113 -18.18813 -6.00134
-0.1997576 4.066371 -16.20731 -4.752972
-0.02760493 3.941912 -14.57054 -5.608894
-0.05764613 3.946296 -14.73177 -9.776567
-0.1958013 3.950112 -8.869252 -14.22115
0.2265514 3.951955 -9.017852 -5.985061
-0.007970865 3.887232 -12.97802 -6.569824
-0.2561468 3.9569 -7.75773 -8.911839
-0.1632362 3.932582 -9.004008 -10.13127
-0.1929946 3.954195 -14.14714 -5.772245
-0.003078603 3.948414 -12.71622 -4.457637
0.5964162 3.965304 -13.02086 -4.300546
0.2179912 3.936604 -11.52129 -7.348989
-0.1458153 3.925167 -10.90597 -5.064929
-0.02771464 3.993809 -10.4857 -4.417797
0.1649893 4.002819 -11.45362 -4.49685
0.04323016 4.016206 -14.05873 -5.222392
0.1491325 3.974073 -14.32794 -4.885706
-27.06397 3.944721 29.99315 -4.184256
0.7176333 3.997526 -11.67222 -5.687139
0.2994755 3.950494 -11.54204 -5.799226
0.8683244 3.920893 -13.04487 -6.334734
2.078806 3.990797 -15.70059 -6.17469
