p_1 p_2 p_3 
0.3222573 0.4153907 0.262352 
0.265153 0.3395308 0.3953162 
0.319695 0.4019332 0.2783718 
0.1949761 0.4901555 0.3148684 
0.2877506 0.4617529 0.2504964 
0.3350036 0.3539388 0.3110576 
0.3668214 0.3700917 0.263087 
0.2756051 0.4389871 0.2854079 
0.2899229 0.4893225 0.2207546 
0.3597534 0.3494056 0.290841 
0.3014151 0.3390227 0.3595622 
0.3450798 0.3578867 0.2970335 
0.2639741 0.4187307 0.3172952 
0.2918044 0.4615763 0.2466193 
0.3173843 0.4347136 0.2479021 
0.3180171 0.3620289 0.319954 
0.2137446 0.4059208 0.3803346 
0.271347 0.4477607 0.2808923 
0.2048923 0.5069602 0.2881476 
0.287065 0.4285847 0.2843503 
0.2760931 0.3990469 0.3248601 
0.2143415 0.3717906 0.4138679 
0.2872253 0.385197 0.3275777 
0.3074468 0.3962249 0.2963283 
0.2084824 0.4971013 0.2944162 
0.2280955 0.4534917 0.3184128 
0.2279273 0.5004004 0.2716723 
0.2486286 0.4157981 0.3355733 
0.2899773 0.3759943 0.3340283 
0.2931742 0.3793589 0.3274669 
0.3656829 0.3381535 0.2961636 
0.20244 0.4116347 0.3859252 
0.2352369 0.4444367 0.3203265 
0.2465086 0.491535 0.2619564 
0.3126746 0.3113078 0.3760176 
0.3085766 0.3631357 0.3282876 
0.2688399 0.4922473 0.2389128 
0.2572422 0.4076909 0.3350669 
0.3374042 0.3077261 0.3548698 
0.234836 0.4515491 0.3136149 
0.234152 0.4390095 0.3268385 
0.3394396 0.3698399 0.2907205 
0.3596212 0.4138521 0.2265267 
0.3126524 0.4218405 0.2655071 
0.3248164 0.3941449 0.2810387 
0.2152268 0.4380066 0.3467666 
0.2956057 0.3595887 0.3448056 
0.3154315 0.3370641 0.3475044 
0.322286 0.3946016 0.2831123 
0.2758213 0.4449463 0.2792324 
0.245095 0.4831621 0.2717429 
0.3084852 0.4631994 0.2283155 
0.3334267 0.3931514 0.2734219 
0.3292078 0.3415917 0.3292005 
0.212338 0.3917497 0.3959123 
0.3926424 0.3829441 0.2244135 
0.2488428 0.397567 0.3535902 
0.2930707 0.4089544 0.297975 
0.3089406 0.3196628 0.3713965 
0.2585861 0.3777761 0.3636378 
0.2379721 0.4036507 0.3583771 
0.2735192 0.3668815 0.3595993 
0.2724074 0.3539376 0.373655 
0.2202857 0.4731059 0.3066085 
0.307448 0.4273174 0.2652346 
0.320092 0.3727193 0.3071887 
0.2190367 0.4999387 0.2810246 
0.3461369 0.3626735 0.2911896 
0.2526874 0.4135581 0.3337544 
0.3543937 0.4208371 0.2247692 
0.2583771 0.3553651 0.3862578 
0.3029828 0.3567574 0.3402598 
0.2774187 0.4576014 0.2649799 
0.3374248 0.4199706 0.2426046 
0.334424 0.418438 0.247138 
0.3341065 0.3390346 0.3268588 
0.2964236 0.4019588 0.3016176 
0.2713774 0.4031944 0.3254281 
0.351563 0.376443 0.2719941 
0.2131535 0.4425376 0.3443089 
0.2643306 0.3901424 0.345527 
0.2365021 0.5031779 0.26032 
0.2286328 0.4328044 0.3385628 
0.2809714 0.4978025 0.2212261 
0.3592474 0.3925026 0.2482499 
0.336822 0.3697721 0.293406 
0.2586682 0.4100065 0.3313253 
0.2483215 0.349605 0.4020735 
0.2779683 0.4022387 0.319793 
0.2937537 0.403802 0.3024443 
0.2942271 0.3834488 0.3223241 
0.2523159 0.3405987 0.4070855 
0.3174998 0.4653867 0.2171136 
0.2999327 0.3883064 0.3117609 
0.2389692 0.4243468 0.336684 
0.2673242 0.4434587 0.2892171 
0.2473377 0.4652184 0.2874439 
0.2452021 0.4482811 0.3065169 
0.2422256 0.4731786 0.2845958 
0.2690357 0.3747426 0.3562217 
0.2496119 0.4222518 0.3281363 
0.3712607 0.3892508 0.2394885 
0.2467647 0.3993141 0.3539212 
0.2252501 0.4314995 0.3432504 
0.2381119 0.4482052 0.3136829 
0.272723 0.3934078 0.3338692 
0.2538943 0.3950179 0.3510878 
0.2975917 0.3908557 0.3115526 
0.2601702 0.422195 0.3176348 
0.2970864 0.4480899 0.2548237 
0.3199724 0.3687634 0.3112642 
0.3059423 0.3700996 0.3239581 
0.2202948 0.4671821 0.3125231 
0.288767 0.365417 0.345816 
0.2832091 0.4243682 0.2924227 
0.2452904 0.4035622 0.3511473 
0.291164 0.4959057 0.2129303 
0.2897673 0.3781843 0.3320484 
0.2688409 0.4214039 0.3097552 
0.2112227 0.4191573 0.36962 
0.3272789 0.3875064 0.2852147 
0.2483002 0.4363859 0.3153139 
0.1988543 0.4592206 0.3419251 
0.2389484 0.4111366 0.3499151 
0.2758523 0.3773346 0.3468132 
0.3005937 0.3497023 0.349704 
0.236225 0.3606724 0.4031026 
0.2971106 0.3862374 0.316652 
0.3414648 0.4106364 0.2478988 
0.267563 0.4185982 0.3138388 
0.2102407 0.4622712 0.3274881 
0.2564938 0.4633469 0.2801592 
0.2858208 0.3964893 0.3176899 
0.33693 0.381138 0.281932 
0.2924569 0.3832336 0.3243095 
0.3246556 0.3051824 0.370162 
0.2828822 0.4232179 0.2939 
0.2504696 0.471302 0.2782284 
0.2784058 0.3850743 0.3365199 
0.3561321 0.2846782 0.3591896 
0.3507416 0.4041553 0.2451031 
0.3571238 0.3703359 0.2725403 
0.3087455 0.3822039 0.3090506 
0.2845633 0.4549716 0.260465 
0.2968624 0.3808286 0.3223089 
0.3029695 0.4071213 0.2899092 
0.2747213 0.2949043 0.4303744 
0.3482483 0.3368557 0.314896 
0.2599503 0.4030881 0.3369616 
0.2803261 0.397239 0.3224349 
