beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 
30.88897 3.962082 12.27515 4.250328 -36.00461 -3.876277 
29.93904 3.96723 15.52219 4.285338 -29.40635 -4.0695 
29.81643 4.171064 15.03996 4.452812 -30.11917 -4.044832 
29.84599 3.772981 15.26044 3.706049 -30.20717 -3.948895 
29.85934 3.748427 15.64191 3.834413 -29.09391 -4.047287 
29.86787 3.908678 15.30509 4.228863 -30.67471 -3.995251 
29.61254 4.19891 15.52185 4.232539 -30.51419 -3.911274 
29.72121 4.069878 15.65113 4.179412 -31.0194 -3.75957 
29.8658 4.363987 15.07902 4.043162 -30.63635 -3.89302 
29.8973 3.833543 15.40313 4.063087 -30.0155 -3.966948 
29.76133 4.024318 15.63437 4.193029 -30.93118 -3.785474 
29.91734 3.876406 15.74611 4.053712 -30.75029 -4.057412 
29.79529 3.852335 15.80228 4.212541 -31.39068 -4.250347 
29.68587 3.72744 15.4071 3.952811 -31.85795 -3.768396 
29.6207 3.929272 15.56701 4.23326 -31.51475 -3.84058 
29.67883 4.064673 15.83633 4.054913 -30.73575 -4.011381 
29.50131 3.824119 15.61651 4.554105 -32.03646 -4.041935 
29.83404 4.022992 15.23302 4.485279 -30.95134 -4.13478 
29.70175 3.770412 15.88629 4.337532 -31.72039 -3.981449 
29.72584 4.07243 15.39875 4.312939 -31.39947 -3.972377 
29.9306 4.17895 15.73021 4.107178 -30.76614 -3.851459 
29.50855 3.955723 15.58652 4.45377 -31.18992 -4.1088 
29.74751 3.901615 15.28655 4.268616 -30.73529 -3.643363 
29.90794 3.964963 15.06614 4.161785 -31.14477 -3.91818 
29.75313 3.952709 15.73331 4.495322 -31.64298 -4.138036 
30.0549 3.870665 14.60731 4.364183 -32.89425 -4.126416 
29.48865 4.241268 15.38405 4.236284 -31.21654 -3.811769 
29.7555 3.870342 15.57291 4.28962 -30.06169 -3.892458 
29.73269 4.186341 15.31567 4.329262 -29.97123 -4.182706 
29.83597 3.982242 14.97088 3.790514 -31.80223 -3.88077 
30.28235 3.792949 14.66996 4.352886 -34.69939 -4.123117 
29.71769 4.238311 15.49327 4.256067 -30.81852 -4.124173 
29.61955 3.70523 15.65612 4.118013 -30.91729 -4.152931 
29.84544 4.256054 15.37279 4.434932 -29.90923 -3.960593 
29.73627 4.114281 15.27991 4.321533 -29.74803 -4.028073 
29.81722 4.030367 15.57285 4.405867 -30.83019 -3.918694 
29.6757 3.902897 15.47029 4.134441 -29.42513 -3.950819 
29.86527 3.933828 15.27422 4.740604 -29.0369 -4.00182 
29.79082 3.904543 15.36147 4.06967 -31.16639 -3.973764 
29.80692 3.986183 15.75243 4.092677 -29.66778 -4.011898 
29.69278 3.896341 15.43673 4.098285 -29.94708 -4.136861 
29.66552 4.162188 15.70459 4.407385 -31.11137 -4.15702 
29.8205 4.03113 15.93623 4.310241 -31.36585 -4.451102 
29.71676 4.288032 15.31821 4.102135 -29.58111 -4.089419 
29.81584 3.888153 14.99884 4.461143 -31.50776 -4.019404 
29.92272 3.816774 15.40365 4.383214 -32.51363 -3.820279 
29.62249 3.949045 15.75017 4.258098 -30.64418 -3.991787 
29.78296 3.823864 15.76514 4.050142 -30.19606 -4.06774 
29.80773 4.138531 15.0731 4.220738 -30.20159 -4.050476 
29.90587 3.779235 15.37106 4.54748 -30.77643 -3.574382 
29.92245 3.901188 15.84916 4.405885 -30.16067 -3.896152 
29.9864 4.040443 15.23998 4.213759 -30.42551 -4.227082 
29.91857 4.079283 14.71733 4.017827 -29.78891 -4.07258 
30.08466 3.743468 14.79929 4.535507 -30.05233 -4.01009 
29.89292 3.961729 15.35644 4.001719 -30.11183 -4.007523 
29.69649 4.206512 15.57347 4.182168 -31.16518 -3.632069 
29.89837 3.757119 15.60267 4.067431 -30.53697 -3.822997 
29.82218 3.78638 15.68192 4.30575 -30.52723 -4.10566 
29.76584 3.946704 15.17979 4.494193 -30.10178 -3.975977 
30.29183 3.914049 13.89648 4.640253 -32.44103 -3.96563 
29.75235 3.825066 14.78993 4.52479 -29.58227 -3.774069 
30.65138 3.929528 13.9622 4.296087 -30.61737 -3.926086 
30.14035 4.063528 14.5217 4.452227 -30.74719 -3.786739 
29.29863 3.977684 14.09961 4.278816 -30.83874 -4.054098 
29.59894 4.0042 14.09669 4.027801 -31.07503 -4.111329 
29.86183 3.74394 14.54964 4.356707 -29.45923 -3.934116 
29.67738 4.032068 15.2987 4.382215 -30.25166 -3.450105 
29.92099 4.163244 15.18309 4.44094 -30.23993 -4.083382 
29.94959 3.772463 15.79909 4.422502 -29.51054 -4.182848 
30.32757 3.818695 14.88347 4.524943 -31.2774 -4.026059 
29.86842 3.807741 15.26309 4.188269 -31.34028 -4.075564 
29.81857 4.021031 15.86518 4.04935 -30.62175 -3.847987 
29.50953 3.802479 15.59167 4.45284 -32.24703 -4.030729 
29.87134 4.125143 15.38823 4.105109 -30.17401 -4.052946 
29.80313 4.025871 14.99788 4.039998 -30.86963 -3.940385 
29.95199 4.011331 15.30728 4.207405 -30.32535 -3.926078 
30.22795 3.991638 14.61159 4.415159 -32.73659 -3.95023 
29.63091 4.296396 15.67505 4.079042 -30.51341 -3.884245 
29.74194 4.034073 15.62672 4.437199 -31.76107 -3.988596 
29.88714 3.89271 15.1012 4.324029 -31.73629 -4.102499 
29.69583 3.802651 15.90443 3.982874 -30.10775 -4.23861 
29.93812 3.913517 15.79851 4.323955 -29.13473 -3.954247 
29.80385 4.252651 15.61957 4.078856 -29.43529 -4.147598 
30.1915 4.24966 15.36855 4.062593 -30.21664 -3.974763 
29.62959 3.911799 14.52595 4.411789 -31.04153 -4.011064 
30.08329 3.880968 14.47515 4.269946 -30.48614 -3.927306 
30.27023 3.835137 15.37766 4.380677 -29.89576 -3.925697 
29.55079 3.943118 15.7545 4.293594 -29.3037 -3.919168 
29.71495 4.056078 15.71883 4.257782 -30.12844 -3.766116 
29.95073 4.402522 15.30054 4.391712 -30.00618 -4.267109 
29.91278 3.999648 14.79153 4.190179 -30.36915 -3.99994 
30.1338 4.208947 15.43071 4.47362 -31.04996 -4.226744 
29.6052 3.871156 15.11579 4.21758 -29.90549 -3.914199 
30.01541 3.799693 14.765 4.370655 -30.60841 -4.038003 
29.50785 3.885566 15.14364 4.31579 -30.0663 -4.051322 
29.73731 4.109435 15.92161 4.30508 -29.77318 -3.857894 
29.62201 4.183112 15.77393 4.363575 -31.05228 -3.519627 
30.10402 4.163018 15.61838 3.971275 -30.0684 -4.184983 
29.92832 4.010147 16.03759 4.50572 -29.88802 -4.050968 
29.6327 4.2355 15.76864 4.165662 -29.83046 -3.836802 
29.72039 3.752369 15.54778 4.257291 -30.57633 -3.883791 
29.73993 3.929054 15.52189 4.319799 -29.51727 -3.747888 
29.80986 3.956913 15.43425 4.200506 -29.18587 -3.977171 
29.73432 4.159802 15.41744 3.976221 -30.48395 -4.167231 
29.93526 4.026397 15.6549 4.073687 -30.78054 -3.950205 
29.69737 4.312823 15.64893 4.195525 -29.74894 -4.013387 
29.75402 4.026402 15.38234 4.271085 -29.95356 -4.006472 
29.69988 3.988709 15.57134 4.387257 -30.0392 -3.948753 
29.64284 4.307441 14.60259 4.127429 -30.68195 -3.389588 
29.70201 3.999327 15.17899 4.392223 -29.76359 -4.177077 
30.00737 4.038128 15.40697 4.365555 -30.827 -4.09807 
29.80242 4.182141 16.02091 4.402524 -28.98538 -4.205919 
29.99665 3.829901 15.72136 4.113144 -30.60354 -3.863286 
29.93072 4.005724 15.46012 4.159671 -30.8788 -3.911774 
29.71333 3.978004 15.67804 4.01274 -31.75221 -3.985793 
29.65864 4.186984 16.12136 4.176726 -30.3877 -3.889747 
29.78998 4.057588 15.75723 4.322335 -30.7245 -4.396143 
29.84793 4.112295 14.92102 4.359553 -31.02809 -4.065255 
29.65099 4.094518 15.81206 4.259577 -30.39712 -3.397508 
29.60359 3.870176 15.41272 4.107874 -30.48336 -4.100131 
29.53364 4.091584 15.5401 4.021478 -31.35449 -4.00559 
29.95357 3.962256 15.57187 4.313272 -31.27796 -3.920763 
29.88814 3.734331 15.33088 4.43315 -29.99363 -4.011995 
29.74379 4.073403 15.75174 4.218228 -31.11041 -4.069665 
29.79462 3.874939 15.24105 4.00234 -30.35136 -3.717056 
29.54346 4.229727 15.57014 4.187221 -30.45165 -3.971058 
29.68656 3.917997 15.86308 4.234657 -29.46652 -4.012625 
29.47871 4.06718 15.53222 4.31779 -30.27694 -4.233461 
29.83904 4.048874 15.41457 4.388764 -31.14986 -3.873993 
29.50846 3.924239 15.42532 4.330788 -32.17111 -3.88296 
29.63196 4.025917 15.14818 4.159759 -30.66056 -4.032485 
