beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 
-31.86713 -4.140553 29.59038 3.962951 14.41937 4.555039 
-31.5623 -4.205377 29.82043 3.932677 15.40144 4.233887 
-31.28034 -4.056386 29.83421 3.918421 15.43795 4.653426 
-30.54099 -4.103098 29.68015 3.90663 15.50873 3.986916 
-30.49836 -3.814899 29.61591 3.953074 15.38536 4.443399 
-30.17939 -3.757639 29.80879 3.942718 15.15951 4.164505 
-30.55656 -3.970247 30.06147 3.863084 15.33014 4.355895 
-30.32605 -4.414784 29.853 3.964723 15.20405 4.372731 
-30.24596 -3.940863 29.70515 3.861163 15.36427 4.23484 
-30.6944 -4.041764 29.76238 3.834561 15.22321 4.145706 
-31.51384 -4.060982 29.80184 3.960443 14.30597 3.933915 
-30.53822 -4.118181 29.81256 4.037927 15.0943 4.336955 
-30.0591 -3.923362 29.75158 3.946602 15.36965 4.08422 
-29.85468 -3.936903 29.51017 3.997778 15.80057 4.286451 
-30.95587 -4.117561 29.82051 3.675577 15.45339 4.449414 
-31.91758 -3.974639 29.55266 3.856382 14.99799 4.382644 
-30.5553 -4.099229 29.75101 3.946 15.73323 4.074293 
-30.10613 -4.256449 29.72891 4.030338 15.42287 4.151943 
-30.12365 -4.068944 29.63381 3.801626 15.37563 4.388178 
-29.68026 -4.081652 29.89271 3.898069 14.33524 4.562667 
-28.94162 -3.850164 30.36175 4.116269 15.58223 4.110563 
-29.26762 -3.839516 29.5895 3.943519 15.56623 3.995422 
-30.5717 -4.028116 29.95764 3.912896 14.96581 4.067411 
-29.94466 -4.139783 29.68731 3.922251 15.45165 3.844862 
-30.52267 -3.966631 29.70122 3.975585 15.64285 4.226689 
-30.2857 -4.024179 29.79677 3.907897 15.29691 3.984708 
-32.1006 -4.011232 30.06497 3.993549 15.34946 4.208676 
-29.51367 -3.858771 29.82919 4.135378 15.29626 4.1272 
-29.98295 -4.098321 29.79734 3.931983 15.42743 4.294025 
-30.66148 -3.952344 30.16899 3.918296 14.97648 4.265154 
-30.39752 -4.143435 29.9421 3.909314 15.05729 4.5069 
-29.5096 -4.150095 29.98873 3.959004 15.3317 4.174082 
-30.28121 -4.047747 30.19307 3.763126 14.20768 4.047163 
-29.76298 -4.333593 30.18646 3.758348 15.17283 4.050827 
-30.40906 -4.188966 29.75945 3.895888 15.77376 4.01052 
-30.43642 -3.991557 29.77997 4.122156 16.00896 4.014021 
-30.65506 -4.002603 29.86244 3.694645 15.70162 4.491709 
-30.51758 -4.09714 29.971 3.949942 15.72727 4.141525 
-30.04433 -3.880365 29.75738 3.828773 15.72236 4.093975 
-30.15254 -4.335576 29.6212 3.971791 15.3684 4.316201 
-30.73822 -4.055633 29.92835 4.181741 15.37744 3.987382 
-31.25044 -3.679015 29.68582 3.851068 15.50361 4.11356 
-30.72068 -3.91992 29.7573 3.990999 15.13946 4.690369 
-31.26502 -3.986779 29.86977 3.915822 15.35758 4.0355 
-32.35982 -3.919215 29.69491 4.187072 15.74278 4.417896 
-31.21778 -4.132207 29.72887 3.99546 15.73794 4.20066 
-32.23699 -4.014705 29.41245 4.006456 15.43211 4.069469 
-31.11712 -4.122308 29.74237 3.929709 15.65864 4.602334 
-31.50615 -3.854594 29.86806 4.26146 16.12113 4.095194 
-31.21394 -4.239968 29.79146 3.886483 15.36458 3.827418 
-31.94021 -3.814102 29.60297 3.791927 15.71261 4.207124 
-31.82827 -3.691644 29.65107 4.029848 15.2528 4.078553 
-31.82936 -4.212374 29.85075 3.919743 15.02618 4.380145 
-30.48466 -3.778244 29.90778 3.979847 15.64887 4.096715 
-29.61072 -4.437913 29.44075 4.137472 15.85485 4.265362 
-31.17077 -4.174014 29.66815 3.95412 15.50579 4.130992 
-31.70699 -4.049327 30.29691 3.940218 15.67323 4.346758 
-30.06643 -3.386187 29.71855 3.880582 15.48814 4.631176 
-32.35061 -3.903999 29.74465 3.958071 14.76823 4.242747 
-31.07391 -3.851864 29.71244 3.962994 15.36701 4.154815 
-30.49743 -4.164555 29.87822 3.888817 15.19196 4.044603 
-29.10848 -3.261036 29.8946 3.95736 14.70358 4.465918 
-30.48679 -4.018806 29.88039 4.032196 15.58336 4.054364 
-29.72221 -4.039914 29.84653 3.773851 16.07235 4.278111 
-30.24974 -4.033727 29.67077 3.902168 15.38772 4.290406 
-29.92336 -4.046132 29.83291 3.95757 15.43104 4.485495 
-30.89144 -4.005459 29.84338 3.786769 15.43708 3.913739 
-30.58934 -4.052637 29.75183 4.089359 15.7898 4.068353 
-30.15531 -4.047697 29.98567 3.921623 14.92344 4.087668 
-29.76133 -3.988618 29.8188 4.10921 15.65115 3.950015 
-30.01924 -4.05876 29.58787 3.952573 15.48252 4.297199 
-29.45429 -4.036234 30.00547 3.808847 15.13373 4.211986 
-30.41306 -4.142729 29.69387 4.050087 15.40791 4.441304 
-30.39352 -3.916828 29.7838 3.921767 15.05229 4.325107 
-30.84816 -4.22563 30.2458 3.83717 15.52131 4.26368 
-31.53226 -3.899842 29.85789 3.842684 15.48429 4.301558 
-31.29795 -4.214062 29.9862 3.987057 15.58703 4.431216 
-30.2271 -4.106812 29.71293 4.278969 15.68421 4.698009 
-30.23665 -3.848591 29.53185 3.96739 15.54392 4.436213 
-30.74839 -3.926014 29.93763 4.060739 15.34794 4.390659 
-30.68945 -4.003142 29.67926 3.893865 15.42603 4.249254 
-29.54496 -4.002379 29.70507 3.83624 15.45895 4.28838 
-30.47156 -3.652795 29.7473 4.159297 15.6015 4.193915 
-30.83686 -4.20219 29.79751 3.889338 15.69444 4.568515 
-32.18637 -4.166021 30.50172 3.775026 15.07247 4.068489 
-31.02764 -4.031608 29.81546 4.013968 15.71604 4.035423 
-30.45237 -3.971347 30.08889 3.893412 15.45671 4.491549 
-30.00893 -4.046551 29.98149 4.218156 15.49913 3.979488 
-29.51332 -4.059942 29.65216 4.073719 14.7283 4.16634 
-29.57492 -3.862726 29.59923 3.886026 14.67562 4.435564 
-32.44513 -3.850434 30.26294 3.849965 13.54135 4.300686 
-29.85694 -3.896993 29.94532 3.966277 15.80051 4.5383 
-30.85847 -4.043149 29.80561 3.880369 15.80232 4.211602 
-30.14352 -3.714329 29.90829 4.049218 15.23909 4.534494 
-30.98928 -4.157597 30.08127 3.800681 15.48098 4.318433 
-31.35606 -3.99955 29.6745 3.868235 15.04034 4.299077 
-31.16216 -4.103698 29.94711 4.049026 15.24172 4.154758 
-29.85144 -3.929055 29.75603 3.929461 15.59179 4.410748 
-30.69664 -4.272422 29.57086 4.015239 15.32651 4.335185 
-30.00559 -3.819125 29.92257 3.859055 15.70835 4.087884 
-29.5262 -4.190051 30.0063 4.060476 15.67826 4.628754 
-29.53104 -4.067069 30.23835 4.158354 14.80942 4.226512 
-29.01836 -3.765047 29.77078 3.795929 15.83602 4.050795 
-30.65338 -3.929853 29.67882 3.886148 15.2255 3.905104 
-30.16351 -4.087514 29.56866 4.02164 15.44893 4.01118 
-30.43861 -3.823661 29.71816 3.922243 15.46171 3.889371 
-31.73709 -4.187688 29.78184 3.780724 15.68869 4.411455 
-31.79857 -4.085978 29.88513 3.701864 15.67204 4.217414 
-30.97932 -4.361751 29.54203 4.057372 16.42613 4.2853 
-33.70472 -3.947721 30.33002 3.766693 15.12604 3.980667 
-30.94984 -4.346307 29.72903 3.956476 15.41038 4.249111 
-30.05236 -3.88067 29.68188 3.986524 15.55235 4.110819 
-29.9447 -3.771428 29.90914 3.846695 15.69665 4.344265 
-30.19565 -4.361467 29.96377 4.089124 15.85976 4.33186 
-29.7749 -4.294237 29.83014 3.822664 15.81481 4.407633 
-29.73958 -4.099089 29.54599 3.930371 14.9197 4.01183 
-30.932 -3.962036 29.84317 3.864153 15.01948 4.306848 
-29.9614 -3.997692 29.96373 3.771066 15.5429 4.378048 
-30.66616 -3.827827 29.62104 3.916098 15.22852 4.146439 
-30.35289 -3.907451 29.74414 3.836941 15.60656 4.235475 
-30.83053 -3.870821 30.05828 3.698149 15.34145 4.02579 
-30.86697 -4.069799 29.84539 4.161389 15.51664 3.971951 
-30.46004 -3.981083 30.10154 3.728246 15.65529 3.967858 
-30.49816 -3.922733 29.8271 3.962203 15.84565 3.90694 
-30.47365 -4.249755 29.79901 4.011929 15.1604 4.154328 
-30.3479 -3.908401 30.04832 3.916083 15.42999 4.045651 
-30.69496 -4.148789 29.67802 4.143594 15.00364 4.208907 
-30.6283 -3.758785 29.63373 4.100669 16.08025 4.487137 
-29.41123 -3.869566 29.70139 4.056712 15.8229 4.219845 
-30.94383 -4.046411 29.76115 3.921403 15.44438 4.213816 
-30.91858 -4.055108 29.6094 3.905015 15.57914 4.165345 
-29.7432 -4.020337 30.14273 4.005116 15.74033 4.214946 
-30.13931 -4.084824 29.75192 4.281094 14.70441 4.29602 
-29.87231 -4.186952 29.64354 3.911627 15.61572 4.335964 
-30.85197 -3.940853 30.30541 3.954582 15.66287 4.25566 
-31.94676 -3.993874 29.75198 4.015604 15.66284 4.417289 
-32.25705 -3.913121 29.59888 4.106481 15.54564 4.548345 
-31.4677 -3.879345 30.09323 3.904649 15.78979 4.230824 
-31.1664 -3.841256 29.84581 4.028833 15.61177 4.279132 
-30.90316 -4.119656 29.91628 4.021938 15.36735 4.375248 
-30.08546 -3.998275 29.66436 3.773396 15.7794 4.413307 
-30.24475 -4.030812 30.03879 4.003519 15.6545 4.169876 
-29.57183 -4.289005 30.07216 3.880018 16.01147 4.415056 
-29.8972 -4.116306 29.79345 4.093493 14.91412 4.196692 
-29.08347 -3.939247 30.24115 3.889222 15.06559 4.262479 
-31.60002 -4.098072 29.75171 3.837424 14.77759 3.892098 
-30.10701 -4.030211 29.75073 4.028267 15.52872 4.130806 
-30.37887 -4.082295 29.53666 3.968954 15.06379 4.471104 
-30.11701 -3.912276 29.70342 3.954721 15.19805 4.702005 
-30.35812 -3.751872 29.57179 3.658992 15.56077 4.59041 
-30.2282 -4.136234 29.86863 3.847952 15.46964 4.398122 
-31.08979 -3.869413 29.93373 4.056042 15.70064 4.355545 
-30.24967 -3.884473 30.06566 3.945216 15.67613 4.347165 
-31.28733 -4.069745 30.14782 4.070098 15.25907 4.201536 
-31.03866 -4.13995 29.8857 4.240772 15.03595 4.3351 
-30.77364 -3.933513 30.47597 3.878376 14.92538 4.061659 
-30.05457 -3.995969 29.68507 4.041628 14.95393 4.245301 
-29.89032 -4.217341 29.84787 3.976461 14.84636 4.043848 
-30.94263 -3.920838 29.73082 3.956826 15.18051 4.243865 
-30.51442 -4.198696 29.6867 4.126173 15.04324 4.318705 
-30.5843 -4.07727 29.86472 4.010234 15.84637 4.398132 
