"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
30.30901 3.98963 14.81005 4.086615 -30.08335 -3.977022
30.08558 3.942886 14.60977 4.097976 -30.1078 -3.860677
30.03759 4.039262 14.79875 4.092993 -30.17396 -3.944044
30.08243 3.883703 14.4819 3.947999 -30.25116 -3.947876
30.15753 4.007214 15.02675 4.14495 -30.05926 -3.842826
30.04769 4.085244 14.79922 3.999403 -30.233 -3.912083
30.05177 4.062916 14.69551 3.827347 -29.95973 -3.849708
30.22858 3.982953 14.67453 4.112444 -30.22517 -3.894674
30.26993 3.89859 14.7117 4.053995 -30.25014 -3.934258
29.98905 3.998248 15.0675 3.984322 -30.10762 -3.986069
30.09417 3.831338 14.87001 3.958759 -30.04073 -3.898554
30.16361 4.060278 14.58788 4.09554 -30.15906 -3.913394
30.01219 4.055699 14.26295 3.965462 -30.00126 -3.915567
30.27177 4.009717 14.56842 3.948989 -29.94701 -3.887071
30.25834 3.961325 14.76467 4.144725 -30.01891 -3.988601
30.32978 3.980742 14.60416 4.0323 -29.99588 -3.958095
29.88352 4.004328 14.18978 4.102423 -30.33613 -3.876854
30.14587 3.884091 14.33105 4.070116 -30.12586 -3.941195
30.15378 3.929658 14.27221 4.161209 -30.11302 -3.975709
29.9915 3.986919 14.29869 3.86956 -30.1523 -3.923285
30.15837 4.002842 14.60752 4.078504 -30.18401 -3.935765
30.61772 4.015504 14.49985 3.905226 -30.25257 -3.885903
30.15896 3.928465 14.49337 3.868218 -30.10572 -3.994966
30.02059 3.893518 14.48076 4.040721 -30.12388 -3.917839
30.28106 3.997057 14.61834 4.027333 -29.95004 -3.85924
30.54718 4.039063 14.79216 4.00799 -29.97747 -4.012564
30.39329 4.103198 14.57635 4.005166 -30.02689 -3.887435
30.35509 4.091371 14.76832 3.962613 -30.42574 -3.960672
30.4011 3.786373 14.27265 4.082556 -30.45461 -4.033966
30.16029 3.792534 14.40076 4.062979 -30.02812 -3.908069
30.0971 3.871089 14.44949 4.009767 -30.20156 -3.937147
30.02983 3.914097 14.67037 4.065602 -30.18521 -3.826344
30.08059 4.064277 14.62603 3.944695 -30.03832 -3.864613
30.00128 3.982217 14.33394 4.000698 -30.13195 -3.917598
30.33459 4.046708 14.10836 4.029287 -29.95472 -3.89933
29.95488 4.004202 14.22113 4.051037 -29.97486 -3.88059
30.09008 3.986891 14.32533 4.042022 -30.001 -3.95324
