"nu" "alpha"
3.173776 0.4532427
2.708272 0.334973
2.91525 0.1806451
2.782379 0.1219271
2.847315 0.4719153
2.725092 0.2394182
2.842366 0.3997253
2.870526 0.1388888
2.940473 0.2874694
3.266272 0.2758657
3.110731 0.06696884
3.367844 0.3281803
2.949186 0.4424345
3.48559 0.1867718
2.984667 0.323479
3.155837 0.1633921
2.635066 0.08378053
2.888143 0.3575337
2.730896 0.1019763
2.729962 0.3379537
2.750774 0.06046386
2.596591 0.4267699
2.94511 0.2250908
2.620724 0.4700746
2.846678 0.2671082
2.603488 0.1313805
2.950327 0.2290127
2.818908 0.1366605
3.607995 0.4019117
3.619298 0.09135398
3.039332 0.3745971
2.831998 0.3257963
2.770648 0.463293
2.73209 0.3036802
2.81273 0.3674942
2.655034 0.1626397
3.192651 0.2099688
2.773938 0.4844235
3.34404 0.06616367
3.156048 0.4352645
2.966533 0.1614511
2.540854 0.1519189
2.907753 0.290477
2.988048 0.1571406
3.094356 0.1692337
2.923081 0.4604535
2.851776 0.1479168
2.945107 0.2594048
3.223111 0.2174955
2.658267 0.4319298
2.840887 0.4963078
2.888452 0.3723526
3.098072 0.4406349
2.970422 0.2223027
3.06732 0.2041919
2.733959 0.4087546
3.266436 0.139116
2.586376 0.3461924
2.989136 0.1743354
3.073334 0.08081028
3.040144 0.4457102
3.216565 0.03485847
2.963041 0.4416365
3.050566 0.08084898
3.237707 0.2049569
3.099998 0.1675341
2.556704 0.1471071
2.699946 0.4102416
2.578453 0.4422459
2.78211 0.3355211
2.949202 0.3025228
2.857626 0.1458924
3.243588 0.1482064
3.011442 0.1622919
2.885857 0.2427621
3.154461 0.1510265
2.789563 0.2205933
2.986402 0.3983605
2.636641 0.1380133
2.778703 0.1237381
2.459131 0.1204642
2.390673 0.368485
2.225151 0.4886956
2.737718 0.200108
2.535403 0.06110803
3.260624 0.2607413
2.748553 0.3615991
2.718464 0.2472169
3.059543 0.3493854
2.805339 0.378249
2.695975 0.3967504
3.227121 0.3658669
3.002624 0.2990459
3.285804 0.4059271
3.931115 0.1321958
3.725242 0.3065524
3.589701 0.4851296
2.989195 0.4161981
3.515104 0.1724225
2.856471 0.1555344
3.426975 0.2673973
3.096521 0.2323436
2.636188 0.1338679
3.067054 0.3028849
3.253423 0.4031654
2.706966 0.3449445
2.784853 0.4644705
2.940511 0.3626038
2.841871 0.1813558
2.711168 0.178321
2.565021 0.2608719
2.858214 0.1465849
2.986156 0.3506558
3.305696 0.2351057
2.746022 0.1305289
2.58574 0.4477952
2.800973 0.1064086
3.203408 0.3003285
3.161991 0.323773
2.798028 0.2594193
3.384839 0.3108781
3.052899 0.4152453
3.183792 0.4689485
3.057464 0.06534015
3.293691 0.1260939
3.343625 0.4288081
3.208863 0.4262159
3.170392 0.1840761
2.954509 0.4709125
2.811091 0.1907967
3.171036 0.334282
2.723397 0.3306535
3.088962 0.3250487
2.759799 0.05398005
3.187045 0.2745768
2.743937 0.3412244
3.058983 0.1301255
2.914669 0.1749017
2.785609 0.4302616
2.849941 0.382339
2.987224 0.3056821
3.086696 0.2440353
3.172006 0.2692612
2.871436 0.3202815
3.204866 0.4111816
2.776213 0.1265044
3.07962 0.3221985
2.957178 0.07972502
2.905817 0.2865848
2.898607 0.3381822
2.843703 0.3439885
2.631318 0.1908459
2.99232 0.1739806
2.78704 0.128033
2.810448 0.2220257
2.768957 0.3115348
3.45454 0.1812734
3.32641 0.3912648
2.88864 0.3877669
3.196945 0.07362813
3.171062 0.3253572
3.491363 0.4458203
3.162679 0.4848188
3.049464 0.1408318
3.155269 0.1012172
2.644147 0.315716
2.37284 0.06746286
2.950151 0.4201308
2.916932 0.4885102
2.714987 0.2672507
2.803941 0.4061464
2.702201 0.4364622
3.136925 0.3143854
3.088027 0.3147999
2.738458 0.1620006
2.902726 0.4640408
3.13256 0.3608029
2.874834 0.1786019
2.413558 0.2597679
2.655164 0.3919263
2.986374 0.06948607
2.255772 0.1816871
2.260211 0.4497339
2.309862 0.3666781
2.610965 0.2898759
2.561709 0.4568725
2.52283 0.1324822
3.238315 0.2632264
2.530166 0.163056
3.389888 0.0259066
2.975583 0.4840878
3.264941 0.07154425
3.340153 0.2654151
3.508816 0.2305641
2.939797 0.3699908
3.167432 0.3161688
3.010037 0.474017
2.58254 0.3664366
2.711421 0.1804371
3.092895 0.4807239
2.761468 0.3248106
3.098443 0.2634389
2.85494 0.3769814
2.492811 0.4485431
2.769289 0.3852288
3.100398 0.2003758
2.415397 0.4421036
2.787927 0.1094896
2.990584 0.4091279
2.818174 0.3486449
3.039701 0.2018051
2.937518 0.05025716
2.865961 0.04422952
2.608213 0.4664304
2.652051 0.3261466
2.793931 0.2240119
2.396713 0.4684174
2.566105 0.4333369
2.950649 0.05738808
2.68802 0.2181914
2.847612 0.2043342
2.915719 0.2665171
3.130138 0.4664675
2.71529 0.369779
3.08411 0.2051595
2.549206 0.3777975
2.891967 0.3672849
2.921335 0.4296842
2.570635 0.1192671
3.04408 0.3700221
3.123022 0.18434
3.246586 0.2623746
2.793657 0.2744862
2.674076 0.2289696
2.435424 0.4014889
2.475439 0.298569
2.722236 0.1248086
2.471583 0.3250375
2.84946 0.170154
2.837965 0.2512974
3.348102 0.2144698
3.526664 0.1251133
3.676489 0.08698551
3.411317 0.17581
3.585023 0.1095117
3.333646 0.1968367
3.698698 0.3238661
3.010476 0.1770516
3.275868 0.3778465
3.314771 0.2938534
3.027646 0.4590321
3.020189 0.4940633
3.04808 0.469263
2.926232 0.4923435
2.94788 0.2478133
2.81123 0.4008783
2.528034 0.2773761
2.703125 0.2314185
2.964508 0.2218742
2.541174 0.3139593
2.652089 0.09529102
2.961524 0.3310466
2.745471 0.219317
2.704398 0.463797
2.943768 0.474494
2.633235 0.2242936
2.613668 0.4593868
2.558949 0.1608315
2.376447 0.4426137
2.419351 0.2163214
2.545832 0.285735
2.833375 0.2584202
2.506074 0.4777092
2.30738 0.1151065
2.436937 0.4255309
2.720158 0.4588977
2.902053 0.1812073
2.855768 0.09138542
3.011791 0.1084684
3.201886 0.09057736
2.75781 0.2177603
2.929934 0.3866329
2.995104 0.4522778
2.965126 0.336898
2.723986 0.2858666
2.671587 0.09880116
3.165508 0.4419489
2.950198 0.3565983
3.150578 0.4736021
2.783998 0.3412977
2.79235 0.2850972
2.610915 0.2329533
3.414516 0.3257142
2.84586 0.3573076
3.156023 0.4772985
3.298076 0.4327254
2.996573 0.3054291
2.914773 0.1380489
3.207176 0.476597
3.483326 0.4804015
2.727448 0.2090978
2.87152 0.4498036
2.644807 0.2607086
3.011453 0.2979643
3.396383 0.4423167
3.006382 0.4131843
2.597727 0.3983349
2.60016 0.4658962
2.947307 0.4623698
2.387576 0.2955941
2.464236 0.1713214
2.588708 0.2123915
2.532302 0.4773482
2.823919 0.3634437
2.446049 0.3658826
2.308605 0.4784076
2.457995 0.4663008
2.419789 0.3330921
2.789117 0.1398909
3.396847 0.2189563
2.862209 0.238299
2.978324 0.3499273
2.874679 0.3457576
2.558705 0.3713712
2.972214 0.3197317
3.01322 0.09160604
2.883164 0.3575883
2.328856 0.3836695
2.50361 0.2596595
2.615918 0.477687
2.806295 0.4840897
2.463211 0.4520153
2.334258 0.09078582
2.723391 0.3673437
2.70682 0.4784481
2.447474 0.2424409
2.647551 0.4748668
3.38712 0.09511421
3.378172 0.4428631
3.00163 0.47209
2.64317 0.3357903
3.016132 0.3015712
3.242512 0.2620987
2.790385 0.2605602
3.152904 0.2043198
3.253723 0.1871167
3.953384 0.3524564
3.558596 0.2002301
3.131412 0.3216615
3.315151 0.3615273
3.309132 0.4312452
3.694205 0.3299611
3.870509 0.247589
2.978329 0.4417306
3.827525 0.1134955
3.17055 0.4239584
2.625023 0.288241
3.113172 0.2715432
3.295034 0.07858739
2.870292 0.4559313
2.995918 0.1642841
2.674822 0.3202534
3.175978 0.2941748
2.404226 0.05175174
2.814625 0.4061645
2.913978 0.1259751
2.661413 0.4992379
2.669009 0.3811727
3.018519 0.2459944
2.916095 0.3286702
3.013261 0.1943365
3.3512 0.4916208
3.060248 0.4257018
3.132033 0.3661655
3.295519 0.1174619
2.556479 0.1680948
2.940345 0.4106572
2.716655 0.3645409
2.535608 0.1641717
2.566815 0.4238165
2.508955 0.3356924
2.890709 0.1638883
2.586683 0.3554172
2.644519 0.4117501
2.670672 0.3799045
3.134694 0.2962394
3.264004 0.2613079
2.740536 0.1783913
2.942863 0.4853431
3.142187 0.4857724
3.342307 0.3274763
3.43227 0.1005262
2.845084 0.2285716
2.55366 0.149818
3.350508 0.2697044
2.798504 0.1455606
2.838482 0.3920826
2.978713 0.4498148
2.826788 0.2172777
3.331944 0.1540381
2.935047 0.2708686
2.81378 0.2048658
3.272515 0.3033633
3.419167 0.2264729
2.614373 0.1563935
3.045011 0.2375849
2.602945 0.4260003
2.475061 0.4821401
2.833055 0.3327714
2.748234 0.2863752
2.895525 0.1947033
3.334822 0.3026469
2.838688 0.04427496
3.034187 0.1338656
2.814444 0.4653593
3.218059 0.1905181
3.204308 0.2497931
2.767585 0.1610292
2.716639 0.4541042
2.738211 0.3342179
3.050706 0.07139761
2.865932 0.2707745
3.103072 0.1351393
3.270135 0.4834787
3.06521 0.1589532
3.398802 0.1441017
2.689936 0.06334216
2.99022 0.2221571
2.738888 0.4941477
2.879672 0.1747234
2.744044 0.4114233
2.498727 0.4310644
2.769813 0.4451812
3.002567 0.4492289
2.932497 0.4103356
3.261947 0.3037056
3.111071 0.457125
3.008895 0.3260027
2.758127 0.148213
2.628102 0.31228
2.870187 0.3267136
2.65856 0.263729
2.672155 0.07282354
2.638612 0.1466303
3.329166 0.1528722
2.94991 0.3208083
2.913743 0.4811873
3.121347 0.2948316
3.160792 0.3409181
2.980073 0.467867
3.124512 0.3715735
3.119417 0.3018475
3.03301 0.4429547
3.169502 0.1936269
2.700882 0.4684186
2.962366 0.272361
2.993529 0.3313799
2.627094 0.151104
2.846871 0.3468972
3.077306 0.158778
2.504521 0.4543164
2.471718 0.4159444
2.761125 0.1624702
2.39664 0.297252
2.339338 0.3733933
2.616446 0.2498129
2.77806 0.1136386
3.524063 0.2619082
2.840279 0.1156778
2.921013 0.02408455
2.954057 0.3038534
2.97612 0.2778675
2.87678 0.2198212
3.217585 0.2926155
2.794179 0.08798996
3.153185 0.4656677
3.461244 0.4048391
3.037459 0.4606596
2.718086 0.3916963
2.417662 0.4685164
3.154236 0.4046691
3.488351 0.324616
3.396857 0.2283069
3.198424 0.297424
3.460717 0.2375798
3.119997 0.1717672
3.189264 0.09729404
3.015704 0.3213954
2.572449 0.4901557
2.46554 0.3355211
2.665235 0.2993093
2.531804 0.1691131
2.724526 0.4740307
2.801856 0.306218
3.354689 0.2869582
2.771299 0.2264636
2.675644 0.2668807
2.675595 0.4303183
2.466389 0.464069
2.513422 0.4018273
2.351319 0.2185046
2.468659 0.1666543
2.53026 0.3699059
2.756169 0.1257901
2.563884 0.1120227
2.875463 0.4117994
2.542301 0.334537
2.628135 0.08324634
2.957128 0.4295754
2.421908 0.2417896
2.91293 0.488183
2.508242 0.4552051
2.756255 0.3308169
2.371359 0.327756
2.780203 0.4257263
2.819242 0.06521363
2.858302 0.3525666
2.858099 0.4755115
2.408314 0.4662104
3.261993 0.251703
2.629332 0.3122048
2.717677 0.4231225
3.138096 0.3899172
2.962914 0.1610388
2.692008 0.1022774
3.098731 0.4348544
2.682114 0.4881505
2.996818 0.1537382
2.709766 0.07167623
2.860712 0.3858852
2.92286 0.2725809
3.185774 0.4090186
3.107488 0.4858377
3.057366 0.4002539
3.148314 0.1174899
2.630456 0.1315447
3.030386 0.2838244
2.677977 0.2463036
2.750684 0.1806565
2.856947 0.1996897
3.078556 0.3154416
2.998235 0.1660836
3.101934 0.1807405
2.679076 0.1630159
3.254001 0.2077352
2.687955 0.2672778
2.848994 0.1814939
2.635709 0.4156937
3.365767 0.09734786
2.966606 0.4512045
3.071661 0.1592233
2.81161 0.3273824
2.510715 0.07207632
2.735447 0.1767763
3.261239 0.1805025
2.86092 0.2191568
2.976469 0.3089448
2.643092 0.4168587
3.537001 0.2442537
3.008064 0.1134768
2.864639 0.3933486
2.397742 0.4047634
2.661157 0.2734813
2.816151 0.4854777
2.418668 0.3671889
2.61701 0.4095312
3.105735 0.425702
2.847189 0.4935097
2.688809 0.1599878
2.966311 0.4963462
3.082057 0.3272944
3.101539 0.3341998
2.990248 0.3483058
2.804013 0.3198997
2.786617 0.3900605
3.56854 0.2190646
2.872047 0.4449502
2.873489 0.2443579
2.892815 0.4561761
2.212525 0.2733976
2.662978 0.4358866
2.823429 0.2825832
2.866137 0.2965614
3.159577 0.4266894
3.075678 0.2744497
2.908773 0.4568523
2.546073 0.3573854
2.727526 0.1089441
2.537904 0.3511264
2.6778 0.3451185
2.748404 0.1727772
2.937559 0.2893625
2.543607 0.4366054
2.597104 0.452347
3.101481 0.1920091
2.883524 0.4962034
2.900831 0.4440377
3.056924 0.3876142
3.426188 0.1371922
3.069866 0.3449613
3.202111 0.3363851
3.500974 0.1547904
2.802976 0.4366695
2.720179 0.3141135
2.994669 0.1603307
2.397423 0.3129857
2.769549 0.04356831
2.602581 0.1738508
2.586211 0.1806981
2.814906 0.4275165
3.019075 0.06186558
2.65786 0.330188
2.969394 0.4287009
3.336878 0.1828343
3.241185 0.03926877
3.121453 0.2620046
2.781837 0.258726
3.351188 0.187881
3.102043 0.1870426
3.182742 0.1173769
3.439959 0.08785844
3.200219 0.4688251
2.60817 0.3790095
2.773306 0.3316392
2.788894 0.4904037
3.092756 0.4202198
3.097364 0.2837223
3.136287 0.2055515
2.686816 0.3101811
3.214922 0.1679285
2.608717 0.3733633
3.624381 0.1884296
3.160456 0.4404032
2.692181 0.2830615
3.084194 0.2902636
2.842057 0.4079138
3.044043 0.4513557
3.026432 0.2807676
3.053805 0.08385918
2.764742 0.4345761
2.663429 0.276002
3.28801 0.1551968
3.585036 0.2078368
2.292232 0.4175836
2.309007 0.2732381
2.59742 0.2203598
2.45963 0.4171256
2.918576 0.3517976
2.632902 0.3644692
2.511462 0.2820836
2.578817 0.292357
2.896991 0.3892317
3.015865 0.345398
2.989775 0.3239982
2.923383 0.4584246
3.355529 0.4707834
2.843473 0.2533972
2.824919 0.1858888
3.063415 0.2771295
3.053073 0.1939097
3.322194 0.3160343
3.030125 0.2489493
3.199183 0.3370657
3.288631 0.1119356
3.084869 0.4583303
3.26447 0.3890584
3.716169 0.4155654
3.98936 0.3989507
3.0211 0.2348264
2.955704 0.1903547
3.26134 0.3938338
3.458376 0.3005957
3.171518 0.1330204
3.273076 0.09950186
3.408363 0.244849
3.484345 0.2678363
3.650162 0.3098047
3.299767 0.2009652
2.695162 0.3889699
3.251279 0.2688686
3.191926 0.4450176
