"Delta_1" "Delta_2" "Delta_3"
1.275872 -1.950182 -3.052114
0.8584996 -2.07184 -2.887205
0.9601336 -1.933784 -2.956866
0.7992745 -2.137633 -2.903493
1.007862 -1.870719 -2.949139
0.9695767 -1.983401 -3.075793
1.00544 -2.230173 -3.065478
1.191378 -2.250476 -3.136281
1.084495 -2.096883 -3.187812
0.9393859 -1.941951 -3.243151
0.8711053 -2.137327 -3.079887
1.104766 -2.159308 -3.080326
0.9985426 -2.471412 -3.020094
1.253454 -2.167948 -3.074658
1.233405 -2.059577 -3.061968
1.551074 -2.370697 -3.066055
0.9962639 -2.468464 -3.172585
1.026896 -2.390564 -3.077622
1.135216 -2.432102 -3.038969
0.9400894 -2.256069 -3.029932
1.103256 -2.341194 -3.239569
1.412184 -2.260248 -3.087763
0.8971566 -2.267079 -3.04679
0.7924457 -2.281313 -2.949414
1.266753 -2.151254 -2.923612
1.523112 -2.057521 -2.993089
1.367245 -2.319374 -2.940889
1.223163 -2.106573 -3.291016
1.310625 -2.513075 -3.124259
0.8735811 -2.350096 -3.098181
1.045054 -2.298954 -3.07948
0.9639831 -2.144669 -3.121439
1.024332 -2.5067 -3.086054
0.9977114 -2.4484 -3.10437
1.255786 -2.69945 -2.81581
0.8441095 -2.472737 -2.817821
0.8595607 -2.516062 -2.941543
0.8479135 -2.427451 -3.208725
1.153411 -2.504328 -3.214461
1.189825 -2.540625 -3.208055
1.188816 -2.233428 -3.116092
1.098736 -2.42093 -3.170526
1.122863 -2.224091 -3.167444
0.7539075 -2.311414 -3.036462
0.8054173 -2.21151 -3.081068
0.7388774 -2.136201 -3.116066
0.9124652 -2.248925 -3.168758
1.2729 -2.064853 -3.089606
0.9563468 -1.961423 -3.023004
1.00055 -2.042092 -3.053421
0.778615 -2.409784 -2.979786
1.224595 -2.469779 -3.106383
1.055962 -2.218597 -3.145195
0.8866065 -2.269368 -3.244984
1.007689 -2.127787 -3.091804
1.031014 -2.327742 -3.19364
1.3323 -2.082571 -3.198609
0.7010424 -2.18462 -3.169808
1.074235 -2.156158 -3.200985
0.9821326 -2.131209 -3.097217
0.9541914 -2.165414 -3.324559
1.076249 -2.147993 -3.246242
1.35864 -2.131398 -3.238176
1.359447 -2.137497 -3.055136
1.268679 -2.192217 -3.237343
0.8058403 -1.871076 -3.05646
0.8564159 -2.137367 -3.000274
1.068777 -2.354353 -2.897616
0.9457884 -2.03458 -2.863066
0.9360121 -2.126811 -2.987609
0.7868041 -2.201886 -3.077335
1.038383 -2.275601 -3.06266
0.9829312 -2.086586 -3.159621
1.354505 -2.268124 -3.081362
1.565188 -2.335568 -3.021903
1.265957 -2.274051 -2.993606
1.227603 -2.344981 -3.006442
0.9188909 -2.022489 -2.879133
0.9700137 -2.35524 -2.931603
1.070521 -2.18087 -2.938058
1.125173 -1.931737 -2.920097
0.9342255 -1.981472 -2.961214
0.9299551 -2.361836 -2.841059
1.371381 -2.30352 -2.984083
1.046936 -2.411684 -3.022196
0.9000848 -2.6368 -3.262341
0.906566 -2.763762 -3.074722
0.8887073 -2.611236 -3.212783
1.550974 -2.574729 -3.173864
1.039343 -2.498064 -2.996781
1.029812 -2.444502 -3.008311
0.7761101 -2.718042 -3.123828
0.95586 -2.468523 -3.165712
0.919288 -2.629093 -3.305518
1.224997 -2.877152 -3.45786
1.105473 -2.640929 -3.423001
1.198815 -2.56537 -3.458061
0.9989307 -2.546621 -3.357527
0.838395 -2.306055 -3.327197
1.168008 -2.03258 -3.156914
1.008307 -2.327074 -3.088849
0.899467 -2.775556 -3.175537
0.7555664 -2.538961 -3.108997
1.043068 -2.714188 -3.196663
0.8443718 -2.327037 -3.213693
1.157965 -2.316952 -3.103005
1.073237 -2.530157 -3.028664
1.199261 -2.756704 -2.989604
1.029773 -2.593972 -2.899583
1.087672 -2.493885 -2.98054
0.7754719 -2.362625 -2.984372
1.228292 -2.383875 -2.908451
1.445582 -2.186233 -2.896344
1.177336 -2.242466 -3.045936
0.7832704 -2.312461 -3.008476
0.7662774 -2.376061 -3.060935
0.7267309 -2.296471 -3.108665
1.001262 -2.167794 -3.316334
1.013676 -1.842607 -3.081161
0.8959261 -2.42457 -3.300304
0.8918814 -2.39968 -3.281997
0.9834019 -2.329066 -3.268078
1.046339 -2.083003 -3.255577
0.6568819 -1.906602 -3.347179
1.468026 -2.175469 -3.166715
1.416939 -1.986282 -3.209988
1.048995 -2.146636 -3.172484
1.068803 -2.42257 -3.10808
0.9205704 -2.140215 -3.14887
0.8685806 -2.272415 -3.152697
0.9840042 -1.965705 -3.138866
1.187098 -2.065341 -3.094722
1.149785 -2.508187 -2.99748
0.8994917 -2.480365 -2.928974
1.064817 -2.403304 -3.063286
1.134104 -2.492615 -2.90325
1.041058 -2.421732 -3.063207
1.095554 -2.547932 -2.994913
0.9412259 -2.338757 -3.103947
0.9811645 -2.333185 -3.012676
1.211391 -2.182058 -3.0822
1.077032 -2.539401 -3.076937
1.075556 -2.455242 -3.303662
1.124531 -2.043576 -3.297503
1.201414 -2.278652 -3.299781
0.6722114 -2.187068 -3.136563
1.061243 -2.466236 -3.052982
0.9600495 -2.39481 -3.20269
1.229657 -2.067911 -3.101872
0.9524527 -2.032787 -3.036577
0.9977031 -2.023151 -2.986347
0.8364797 -2.079411 -2.878447
0.6095673 -2.208745 -2.915531
1.014393 -2.321965 -2.853025
1.097884 -2.160581 -2.951289
1.439769 -2.044482 -2.981566
0.9045424 -2.269436 -3.170191
1.132577 -2.37257 -3.169761
1.130061 -1.990689 -3.248036
1.088696 -1.888925 -3.161984
0.7899947 -2.158939 -3.286526
0.9960121 -2.404925 -3.248334
1.190267 -2.329487 -3.233476
1.175857 -2.191196 -3.310787
0.9801263 -1.955962 -3.078662
0.8712559 -2.05067 -2.855466
0.6357407 -2.334712 -2.930957
0.7521704 -2.334946 -2.828533
0.9552819 -2.398536 -3.009741
0.9667543 -2.344588 -2.774145
0.7547501 -2.135314 -2.903196
1.230908 -2.141619 -2.88108
0.9279087 -2.268497 -2.989727
1.331007 -2.09239 -3.187183
1.058903 -2.312062 -3.045004
1.181778 -2.308152 -3.110049
1.11112 -2.206956 -2.943014
1.159226 -2.24883 -2.947079
1.339076 -2.230459 -2.737361
1.441947 -1.92508 -2.8719
0.721722 -1.762916 -2.630908
1.057518 -2.092832 -2.612401
1.011122 -2.131798 -2.698202
0.8004771 -2.051581 -2.697564
1.243527 -2.455363 -2.67453
0.9873751 -2.417541 -2.675335
1.22948 -2.32728 -2.835131
1.295649 -2.058627 -2.968699
1.33392 -2.216429 -2.843239
1.204632 -2.327038 -3.007721
1.088345 -2.189222 -3.136277
1.150672 -2.346606 -3.147926
0.9639991 -2.406236 -3.300299
1.686419 -2.377652 -3.330382
1.110627 -2.076 -3.241527
0.9193708 -2.15421 -3.290748
1.208868 -2.291975 -3.319522
1.34647 -2.071923 -3.224537
1.012371 -2.113246 -3.052215
0.9410636 -2.121419 -2.965232
1.085496 -2.073731 -2.940135
1.150643 -2.241711 -3.076681
1.040976 -2.471369 -3.098154
0.8314888 -2.687843 -3.0994
1.243957 -2.130324 -2.965156
1.028111 -2.504483 -3.105634
1.212371 -2.146503 -2.882805
0.9648094 -2.068616 -3.120651
0.8925921 -2.02568 -3.083207
0.9874709 -2.02472 -3.12716
0.8754574 -2.290602 -2.975012
1.026613 -1.969798 -2.990369
1.118175 -1.93196 -2.891623
1.050839 -2.479364 -2.986059
0.9128779 -2.342744 -2.960364
1.010231 -2.229154 -2.896647
0.9177415 -1.847299 -3.012373
1.111787 -2.03748 -2.835079
0.8640511 -2.310043 -3.028065
0.6680212 -1.957741 -2.990685
1.247489 -2.010016 -2.994222
0.908208 -2.319417 -2.895177
0.9216008 -2.374792 -2.862885
0.8798274 -2.038896 -2.982368
1.038834 -2.0664 -3.031096
0.8993015 -1.85582 -2.927208
0.9760382 -2.106792 -3.073016
1.125444 -1.921961 -3.071732
0.8404163 -2.026456 -3.097784
0.8918676 -2.124835 -3.168179
0.9700108 -2.275703 -3.168429
0.8961389 -2.192012 -3.137234
0.947202 -1.973697 -2.971707
1.091164 -2.19472 -2.868613
0.897536 -2.576638 -2.875323
1.058447 -2.242669 -2.873106
1.252305 -1.892561 -2.650044
1.074865 -1.893978 -2.753745
0.7065349 -2.334624 -3.062289
0.8003695 -2.420188 -3.070323
0.9061624 -2.570322 -3.23861
0.7786334 -2.667289 -3.346917
1.302681 -2.498155 -3.306075
1.119255 -2.362838 -3.326302
1.377998 -2.520816 -3.300558
1.024055 -2.23466 -3.437206
1.424542 -2.264151 -3.371147
0.9984087 -2.414385 -3.396838
1.355011 -2.597212 -3.480347
0.4205538 -2.217842 -3.447895
1.04253 -2.159252 -3.296371
1.232494 -2.050406 -3.312627
0.8579704 -2.015035 -3.14076
0.9494542 -1.89318 -3.139161
1.094989 -2.11396 -2.933627
0.7174556 -1.890054 -2.887346
0.9546507 -2.167691 -2.911799
0.8498442 -2.238327 -3.001116
0.7696176 -2.185691 -3.015777
0.7546487 -2.274898 -3.061855
0.6731399 -2.027361 -3.11975
0.9196117 -2.447384 -3.125903
0.7699561 -2.354523 -2.937006
0.9925646 -1.839105 -3.051196
0.8924724 -1.959271 -3.035205
0.9983622 -1.959273 -2.885067
1.384644 -2.047264 -2.769236
1.181268 -2.021983 -2.80429
0.9554062 -2.126889 -2.798676
1.18558 -2.124906 -2.762812
1.085422 -1.752715 -2.812493
1.132264 -2.075431 -2.89721
0.8047201 -2.135578 -2.833404
0.7030235 -1.810009 -2.908418
0.5480713 -1.97716 -2.781038
1.148324 -2.219553 -2.832424
1.325132 -1.878747 -3.023055
1.142257 -1.827347 -3.145988
0.6562906 -1.956268 -3.137229
0.9741226 -2.184522 -3.213786
0.8269675 -2.090179 -3.149523
0.8725898 -2.291197 -3.019097
1.309557 -2.291836 -3.051137
0.8630843 -2.191626 -2.891963
1.285211 -2.009682 -2.762045
1.33065 -2.097307 -2.888054
1.386178 -2.180042 -2.994525
1.180927 -2.273203 -3.090821
1.295964 -2.488006 -3.033559
1.076381 -2.282196 -3.064751
0.8455173 -2.122974 -3.022515
0.9343652 -2.286512 -3.076657
0.963249 -2.427452 -3.10939
1.048869 -2.343318 -3.170982
1.06471 -2.422974 -3.119421
0.9385262 -2.250692 -3.312536
1.036637 -2.121402 -3.113074
1.072476 -2.151655 -3.102675
1.199394 -2.0854 -3.087169
1.923587 -2.186412 -3.061279
1.630744 -2.288015 -3.104359
1.133112 -2.338432 -3.094248
1.027853 -1.938991 -2.947506
0.9717214 -2.218766 -2.984208
1.069445 -2.514419 -3.053786
1.006521 -2.345318 -2.743192
1.289746 -2.10835 -2.822666
0.7861432 -1.811638 -3.019417
1.051827 -2.036166 -2.832972
1.209454 -1.986391 -2.762064
0.8205821 -1.916377 -2.74787
1.1375 -1.866078 -2.835175
0.7950517 -1.997148 -2.840329
1.021359 -2.089959 -2.92785
1.098015 -2.207047 -2.777249
0.8645446 -2.245524 -2.818683
1.07364 -2.259704 -2.798353
0.7987881 -2.248818 -2.761253
0.7812191 -2.300578 -2.957165
0.9442562 -2.520631 -2.985807
0.9146531 -2.293145 -2.926076
1.140182 -2.290447 -2.927537
0.752841 -2.144127 -2.884777
0.7845317 -2.268274 -2.862792
0.822606 -1.939748 -2.947154
1.05844 -1.669868 -2.974771
1.097842 -1.891943 -2.803914
0.9111417 -2.109164 -2.737562
1.097972 -1.857714 -2.701821
0.8578619 -1.952531 -2.725245
1.025052 -2.179314 -2.849829
0.9244375 -2.005308 -2.75102
1.001815 -1.935352 -2.663232
1.157949 -1.923141 -2.724913
0.8040883 -2.220436 -2.800685
0.8643491 -2.225595 -2.998187
1.074288 -2.200559 -3.033478
0.9651171 -2.26513 -3.279703
1.0858 -2.391006 -3.25228
0.7071921 -2.451572 -3.260011
0.8713179 -2.390279 -3.141872
0.7765025 -2.303488 -3.336309
0.9185021 -2.426218 -3.390295
1.022623 -2.426546 -3.227862
0.9978325 -2.574485 -3.388225
1.134535 -2.432404 -3.424098
1.101627 -2.195022 -3.412264
0.9898993 -2.547636 -3.429121
1.144481 -2.339737 -3.27493
0.9715405 -2.513832 -3.407995
1.175751 -2.467872 -3.327468
1.172909 -2.678768 -3.361142
1.074638 -2.776324 -3.469181
0.9560219 -2.604459 -3.26396
1.310734 -2.612588 -3.286493
1.135336 -2.316956 -3.072231
0.893692 -1.983747 -3.057285
0.320403 -2.191493 -3.041291
0.9453157 -2.041804 -3.16689
1.197496 -2.098442 -3.286606
1.100656 -2.142391 -3.313274
1.154534 -2.273245 -2.984764
1.041037 -2.278616 -2.910097
0.6940492 -2.056718 -2.839064
0.84683 -2.004309 -2.839051
0.7487586 -2.155784 -3.039407
0.7376568 -2.174619 -3.012065
0.9241671 -2.107143 -3.083481
0.7117915 -2.184431 -3.075568
0.7813258 -2.261214 -3.035515
0.9925812 -2.274203 -2.961508
1.240694 -2.13966 -2.976813
1.221415 -2.26627 -2.851605
1.015259 -2.364664 -2.994708
1.065136 -2.245343 -3.039098
1.356561 -2.285407 -3.015391
1.08405 -2.033003 -3.021338
0.6279196 -1.933635 -2.924414
0.6566361 -1.973789 -3.031892
0.9245659 -1.971594 -3.088069
0.9763174 -2.254427 -2.992248
1.104858 -1.892813 -3.186943
0.8991732 -2.002787 -3.088778
0.8131164 -2.193417 -3.058867
1.011259 -2.378253 -2.826479
1.327797 -2.592794 -3.016049
0.8526767 -2.30525 -3.0195
1.118161 -2.643533 -3.146504
1.23452 -2.519941 -3.255684
1.135033 -2.251472 -3.194482
1.217673 -2.10635 -3.267062
1.264561 -1.913455 -3.176334
1.13362 -1.90746 -3.041097
1.085579 -2.049027 -3.050689
1.073876 -2.139052 -3.213586
1.374665 -2.434386 -3.135132
1.046475 -2.169141 -3.115548
0.9954387 -2.116972 -3.122761
1.108033 -2.156602 -3.247865
0.9942132 -2.436824 -3.295845
0.8085764 -2.166776 -3.108473
0.7738609 -1.925255 -3.067062
1.006489 -1.917987 -3.10978
1.152373 -2.16755 -3.19128
0.9814294 -2.030173 -3.153849
1.145846 -1.946284 -3.012564
1.248656 -2.033882 -2.996218
