tau2_1 tau2_2 
0.1006593 2.968965 
0.4965258 1.569482 
0.06646297 3.758721 
0.2413456 3.462361 
0.3391485 0.1328738 
0.5531195 2.14368 
0.08404698 0.2593899 
0.09930659 1.227252 
0.08672501 0.5823201 
0.05891715 0.9331028 
0.1143332 0.3220381 
0.2862196 0.08489203 
0.2128877 0.05332401 
0.09210678 0.3977481 
0.01769244 0.223385 
0.1225153 0.4711542 
0.1697496 1.234326 
0.7179064 0.05778823 
0.1653348 0.7204307 
0.1190777 0.1789471 
0.1970549 0.1120891 
0.1356319 1.329887 
0.551082 0.3336125 
0.1231139 7.964813 
0.2712755 0.2201622 
0.3188636 0.3413105 
0.05801372 5.677441 
0.1749266 0.4717178 
0.3551714 0.3177312 
0.5551572 0.8998542 
0.2525822 0.2894272 
0.3769594 2.624934 
0.2548245 0.5469965 
0.04238105 0.4796377 
0.2711269 0.2505568 
0.06470892 0.7963898 
0.2695546 0.2079562 
0.2228462 0.2855208 
0.3178731 0.1984578 
0.2230508 0.8760802 
0.7726157 0.2342538 
0.1299816 1.601946 
0.2253786 2.77334 
0.3628772 0.8886265 
0.05535109 4.12879 
0.255191 0.03527135 
0.05414518 0.8212941 
0.2798441 0.2433539 
0.06664936 0.4187746 
0.134654 0.3881804 
0.337645 0.656394 
0.2107375 0.3099347 
0.1218635 0.3624547 
0.1643384 0.811137 
0.2707453 0.1438579 
0.1228568 0.9977737 
0.1585051 1.264124 
0.3507255 1.979773 
0.1278358 0.1830898 
0.05283278 1.307533 
0.1860942 0.3736392 
0.1202846 0.04221176 
0.1130502 0.2759174 
0.1626567 1.219063 
0.4548635 0.487474 
0.4274816 0.06787468 
0.04298328 0.08274095 
0.03290129 0.08375366 
0.05866884 0.1748948 
0.08573721 2.148348 
0.291166 0.03652888 
0.04047131 0.1998881 
0.2291625 0.09192086 
0.2822552 0.1869088 
0.3045681 0.2952468 
0.1576641 0.230377 
0.1618072 0.02983045 
0.2040216 6.368233 
0.1301253 2.765542 
0.2377052 1.111389 
0.1119859 0.1224441 
0.1291209 0.2437923 
0.1853298 0.05108839 
0.1466082 0.03577234 
0.09093799 1.687521 
0.04879146 2.641611 
0.1469929 0.7390159 
0.1726429 1.380135 
0.3405527 0.2252566 
0.1583812 0.2364135 
0.1302489 2.331563 
0.3679601 0.08892902 
0.2406387 0.7722395 
0.1033683 1.530499 
0.5903893 0.1222129 
0.433189 0.4985301 
0.227163 0.4500793 
0.4567359 0.894061 
0.1269976 0.0731951 
0.2727528 0.03587592 
0.5762411 0.1320227 
0.3808614 0.9504483 
0.4085735 0.2140407 
0.04080403 0.6987364 
0.0433383 0.1191891 
0.07329596 1.361861 
0.1879293 0.1386508 
0.3545664 0.2193128 
0.1408854 0.1006316 
0.160019 0.4637745 
0.7427324 0.3032769 
0.1636605 3.669874 
0.0652404 0.2138334 
0.5211358 0.0893746 
0.3560806 0.0479056 
0.212327 0.2836156 
0.2871896 0.1912104 
0.1936564 0.06073938 
0.3044969 0.04652481 
0.04808715 1.993011 
0.3459581 0.4553495 
0.08290878 0.1882428 
0.1410222 0.1085614 
0.5175578 4.385572 
0.08288202 0.7365587 
0.1242075 1.019135 
0.2497868 1.800146 
0.1853592 0.6783429 
0.1829726 5.619389 
0.09010477 0.9590452 
0.446082 2.739296 
0.2000055 0.7288618 
0.4673638 1.675526 
0.4295512 2.246836 
0.1633094 1.960299 
0.1688781 0.1793873 
0.171429 0.1119709 
0.1966409 0.0574281 
0.1299547 0.336402 
0.3502645 0.161264 
0.1403296 0.5744735 
0.1421698 0.4846804 
0.2038127 0.548593 
0.7208761 0.3397449 
0.2754599 3.035721 
0.2325516 5.459988 
0.1055267 0.9989786 
0.3197994 0.5700421 
0.1989722 8.974602 
0.2954812 2.066899 
0.1367135 1.316909 
0.2120842 0.2564136 
0.2263988 0.3349248 
0.1888675 0.6401801 
0.2190898 0.9836827 
0.4097006 0.5126909 
0.1068997 0.2561395 
0.05003582 0.0499204 
0.154306 0.4880789 
0.1281784 0.4669532 
0.2144598 0.2971644 
0.1219571 0.2421387 
0.3229233 2.104271 
0.1701623 0.3637683 
0.7585215 0.2556433 
0.2569807 0.5155428 
0.3293921 7.459332 
0.1266328 0.4955165 
0.2086755 0.3290669 
0.07063903 5.038204 
0.1918203 0.03487431 
0.1781428 0.03172313 
0.38053 1.585009 
0.3805135 0.06962924 
0.1830981 0.04290487 
0.2316995 0.3702736 
0.09325434 4.570432 
0.04375086 0.4505473 
0.2736537 0.04012815 
0.5114176 0.8445973 
0.137507 0.4885562 
0.1339087 0.8326195 
0.07327249 1.586176 
0.2196756 3.517169 
0.429038 0.2831128 
0.62657 0.2943756 
0.4657209 3.310444 
0.1593735 1.067818 
0.1970197 0.7575642 
0.198519 0.0757032 
0.1280506 0.6750129 
0.1553149 0.8607176 
0.08230821 0.3820297 
0.09725724 0.03524628 
0.3076278 1.863892 
0.06993923 1.272662 
0.4024117 0.1286867 
0.1600671 0.8111577 
0.1567213 0.7685786 
0.1244764 0.34802 
0.2123289 0.3417177 
0.3534599 2.879088 
0.1500499 0.1692425 
0.2132555 1.511807 
0.8417713 0.6653044 
0.5317444 0.6917863 
0.639326 0.2226951 
0.2833318 2.469695 
0.06123106 0.04134322 
0.2110738 0.2435493 
0.05335266 4.834292 
0.0654459 0.01950679 
0.07762738 1.015762 
0.05971205 0.01824813 
0.1085514 0.05195374 
0.2038715 0.6236954 
0.09577363 0.1571423 
0.6659635 2.684143 
0.1081577 2.021013 
0.1705336 0.9772187 
0.3324876 0.01187403 
0.2218806 0.1456543 
0.131568 2.103422 
0.4548986 0.9927608 
0.3204603 2.925992 
0.1987616 0.4604672 
0.1439986 0.2944688 
0.093217 1.099573 
0.223507 0.1175373 
0.7509489 0.2225974 
0.2149938 0.09393264 
0.1912918 0.8987201 
0.4722251 6.826342 
0.06635243 2.101054 
0.1504493 0.231783 
0.2003831 0.3613016 
0.147109 0.02407253 
0.2690898 0.0970479 
0.2119673 0.2835952 
0.3907021 0.1748259 
0.06958419 0.4848286 
0.2507587 1.511497 
0.2794879 0.3116371 
0.08015783 0.4534976 
0.07166925 2.853821 
0.8536536 0.06229542 
0.2369446 0.09173061 
0.07707318 0.1843119 
0.4068052 0.7521804 
0.1934082 1.249528 
0.09118481 0.06367947 
0.2277625 2.761632 
0.1337273 0.08726983 
0.2971449 0.3955605 
0.5127336 0.4058229 
0.290107 0.09673715 
0.06404861 0.08545835 
0.2182379 0.09029414 
0.3627296 0.2356114 
0.228285 0.04366934 
0.2832834 0.1967909 
0.2016954 0.06147159 
0.3908119 0.3182326 
0.1273231 0.07617289 
0.2602442 2.544555 
0.2666509 0.02819333 
0.2055498 0.2339385 
0.423668 0.1944294 
0.4394315 0.4831427 
0.3488521 0.221493 
0.2279063 0.313559 
0.4455768 1.513353 
0.05338539 1.49146 
0.3090158 4.609354 
0.03945007 0.05089121 
0.2026665 0.1186157 
0.3471354 0.2438352 
0.2536572 3.523064 
0.2410858 0.2771178 
0.2273513 0.3665988 
0.1047056 2.270715 
0.1080641 0.1950351 
0.1522533 0.2680455 
0.1726049 0.8891724 
0.08486333 0.1601129 
0.147014 1.752809 
0.5043549 0.09210292 
0.3789524 11.33036 
0.1406045 0.3364379 
0.06686303 0.0161183 
0.09713196 0.2466154 
0.07685011 0.386049 
0.05684902 0.1356424 
0.6408527 1.667333 
0.1462014 0.4179935 
0.1229349 1.685636 
0.1228552 3.492437 
0.2421955 2.166259 
0.7359048 1.823919 
0.09434915 0.1722677 
0.1119787 1.790052 
0.2500153 0.4536224 
0.1876224 0.2843199 
0.1680996 0.9517083 
0.214033 0.05764336 
0.143931 0.7121594 
0.110362 0.109511 
0.4449116 0.5993111 
0.1775582 0.7928026 
0.1780341 1.009427 
0.04294451 2.012691 
0.08323595 0.6992181 
0.05235965 0.1306332 
0.1344176 0.1371205 
0.6240675 0.08180251 
0.4956499 0.03727193 
0.4217574 0.4244371 
0.2076493 0.5108565 
0.4784924 0.127817 
0.7274528 0.1071522 
0.5127462 0.6544348 
0.7428251 1.865304 
0.1501116 3.453908 
0.2060839 38.05193 
0.03845401 59.39888 
0.2540858 1.137389 
0.1343856 0.5365641 
0.1465964 0.1276876 
0.1266964 0.1631089 
0.2820821 3.442694 
0.100515 0.3376223 
0.04843126 0.07514612 
0.5023312 0.1517308 
0.09613203 1.907756 
0.1375513 1.657684 
0.7869186 0.1566146 
0.6067962 0.01080707 
0.2285004 12.53023 
0.08309666 0.227661 
0.2082821 14.17169 
0.1968157 0.06668695 
0.9712826 0.2513687 
0.135249 0.1419593 
0.4404788 0.1160643 
0.8657419 0.3948397 
0.06592263 0.2091913 
0.1932371 0.3549181 
0.1419154 0.08334003 
0.3987642 0.9492638 
0.3550587 0.1384344 
0.06623776 7.410059 
0.1312365 1.1059 
