beta1_1 beta2_1 beta1_2 beta2_2 
-30.16513 -4.046137 20.54085 6.997005 
-29.5128 -3.716486 20.93895 8.933177 
-30.18301 -3.873749 18.07514 3.628334 
-29.86351 -3.960959 15.88696 5.565175 
-29.46245 -3.953727 20.02341 4.810957 
-29.97044 -3.88263 19.99278 4.837481 
-30.22917 -3.786645 19.63315 4.276678 
-29.55401 -3.655685 20.06783 3.88001 
-29.71218 -3.792646 17.73559 3.00077 
-29.86974 -3.821192 18.54033 3.396313 
-29.60658 -3.783234 19.60866 6.085391 
-30.09529 -3.834118 20.15382 8.288328 
-29.37745 -4.010417 18.03502 7.080597 
-30.00465 -3.843641 18.62007 5.627934 
-29.86374 -3.912365 17.39162 8.112467 
-30.50357 -3.797678 18.997 5.127186 
-30.87359 -3.954241 17.94128 4.747848 
-30.58163 -3.705901 16.75241 4.119019 
-30.49739 -3.969868 18.30957 4.089534 
-30.04469 -3.947526 17.06271 4.880442 
-29.90387 -3.431041 19.24783 3.045101 
-31.85707 -4.018055 22.1034 2.823073 
-30.21225 -3.882464 21.59796 3.011344 
-29.55626 -3.687229 18.68209 8.75496 
-29.48282 -3.897342 19.80635 2.734035 
-29.95765 -3.964056 20.71951 6.23622 
-29.80967 -4.081541 19.56951 1.58479 
-29.41735 -3.680751 21.13921 2.421995 
-30.42736 -3.964229 22.67872 4.23983 
-29.87908 -3.789185 22.46997 5.988281 
-29.16578 -3.788262 20.15275 4.434675 
-29.62835 -3.747929 18.12945 5.509216 
-30.38936 -3.873503 19.5366 4.431502 
-29.88371 -4.148753 18.40183 3.205389 
-32.05319 -4.23327 20.77467 3.823619 
-29.92013 -4.037302 18.63703 3.694932 
-30.67111 -4.031937 23.13056 2.504905 
-30.80967 -3.92618 21.30898 3.894155 
-40.84476 -4.161931 29.33044 2.383504 
-30.02687 -3.905501 19.85598 5.084069 
-29.71458 -3.95898 18.5054 3.491434 
-30.83626 -3.630897 16.05123 6.736295 
-31.85532 -4.011234 18.20776 2.805701 
-29.78828 -3.958416 17.08866 6.683369 
-30.03988 -3.806783 16.20597 4.077697 
-30.96107 -4.186179 18.01418 6.332239 
-30.61499 -3.998655 18.75899 5.55204 
-29.88788 -3.651557 21.98049 5.496126 
-29.41147 -3.921971 20.87472 6.035974 
-29.37981 -4.072838 19.75619 3.414852 
-29.95973 -3.858301 23.64252 0.5542615 
-29.24547 -4.016821 19.79495 3.805852 
-30.18925 -3.913475 19.08009 5.025154 
-30.32174 -3.790075 17.51915 3.665976 
-30.35145 -3.785852 17.94181 3.061541 
-31.5023 -3.93558 17.01774 4.208613 
-30.71343 -3.918679 18.14269 5.01468 
-30.34729 -3.857459 19.6114 6.341592 
-30.97136 -3.89752 18.77971 6.519532 
-29.44493 -3.979917 19.90437 6.061478 
-29.75098 -3.871956 19.43328 4.965908 
-30.75808 -4.021429 24.8533 3.078545 
-31.05004 -4.061541 24.07013 5.375252 
