beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 
15.53171 4.20899 -29.85421 -3.84888 29.57838 3.910006 
14.30797 4.085685 -29.91777 -4.03565 30.29188 4.225155 
15.37019 3.995326 -29.86803 -4.319991 29.76738 3.824874 
15.4401 4.392488 -30.58625 -3.895173 30.12852 4.286276 
14.68079 4.523422 -31.84013 -3.788154 30.01258 3.924031 
15.95742 4.468931 -29.86993 -4.138376 30.0365 3.404451 
15.72552 4.367452 -29.73598 -4.123093 29.964 3.753498 
15.34288 4.090621 -29.53096 -4.145129 29.86384 3.856201 
14.5998 4.304181 -30.62005 -4.025118 29.9149 3.877998 
15.34014 4.234314 -30.4829 -4.153522 29.78265 3.891788 
14.68509 4.038276 -31.71616 -4.03545 30.07615 4.225785 
15.0315 4.220472 -31.16179 -4.33575 29.54751 3.988881 
15.4779 4.359385 -29.97051 -3.760661 29.80084 3.982459 
15.34005 4.193858 -30.64228 -4.096937 29.90726 3.973141 
15.67915 4.183786 -29.52702 -3.79283 29.72734 3.776721 
15.73549 4.310602 -30.08506 -4.065238 29.40697 4.021822 
15.65706 4.403196 -29.55664 -4.152802 29.78507 4.164262 
15.22363 4.374179 -30.83571 -3.924262 29.64529 4.129237 
15.94611 4.368223 -30.01282 -4.029365 29.76386 3.912419 
15.78244 4.493431 -31.32773 -4.005709 29.79912 4.16949 
15.04975 4.344009 -33.02699 -4.03687 29.94694 3.714429 
14.93755 4.272052 -30.58651 -3.914984 29.87358 4.155645 
15.63888 4.107954 -30.20022 -3.828512 29.78632 3.901247 
15.742 4.165922 -29.63105 -4.192575 29.49366 4.045074 
14.87757 3.894367 -30.48824 -4.026967 29.58951 4.139249 
15.70478 4.202675 -29.77254 -4.075844 29.87725 4.161705 
15.78423 4.368371 -30.25481 -4.122323 29.75116 3.972534 
15.90063 4.056122 -29.98232 -3.857828 29.72884 3.932211 
15.05632 4.48829 -30.98298 -3.707994 30.13854 4.054431 
15.87446 3.72926 -30.52659 -4.007215 30.10962 4.150015 
15.68847 3.950841 -30.24586 -3.965947 29.47609 4.045204 
16.00959 4.303956 -29.80212 -4.175559 29.91961 3.831377 
15.21826 4.081806 -32.13371 -4.120739 30.1872 3.814074 
15.4343 4.306377 -29.82289 -4.062757 29.72746 3.860905 
15.74599 4.074707 -30.70311 -4.049059 29.79301 4.040073 
15.26784 4.047233 -30.85866 -3.980274 29.90041 3.753198 
14.88604 4.091287 -31.13431 -4.093259 29.54953 3.914783 
