u.bar t.bar 
1.017765 1.056964 
1.160543 1.146259 
0.8891706 1.351778 
1.009277 1.091585 
1.033766 1.323961 
0.9925769 1.151535 
0.9505953 1.27754 
1.101261 1.368927 
1.131916 1.340713 
1.030427 1.381468 
1.070016 1.141777 
1.132235 1.195486 
0.9405803 1.049085 
1.011762 1.087963 
0.9765139 1.212223 
1.020409 1.158481 
0.8557953 1.331515 
1.037088 1.575483 
0.9890022 1.220267 
0.9578593 1.276946 
1.063134 1.687344 
0.9483183 1.005262 
1.048956 1.044249 
1.043771 1.227462 
0.8703425 1.328696 
1.056444 1.226994 
1.058832 1.248681 
0.8941662 1.166549 
1.020337 1.477048 
0.9872919 1.024195 
0.9899754 1.622415 
1.039609 1.253457 
1.145085 1.272678 
1.030927 1.063583 
1.07899 1.219695 
1.124431 1.091071 
1.010456 1.117724 
0.9305344 1.030377 
0.8997315 1.107507 
0.9719062 1.306051 
0.9652837 1.231618 
1.000453 1.02823 
0.9592848 0.9554709 
0.8932209 1.255703 
0.8526018 1.124804 
0.9279759 1.19529 
1.049034 0.7835716 
0.902528 0.9279715 
0.9361996 1.076082 
0.9169683 0.9790774 
0.9821679 0.8833074 
0.9798223 0.8599387 
0.9886619 0.9760598 
1.061309 1.034978 
0.9864076 0.9560121 
1.054517 1.015948 
1.043045 0.9897151 
1.119005 0.8773134 
1.070222 0.8818692 
0.9799089 0.9174496 
0.9319326 0.9052068 
0.9838355 1.249589 
0.9798458 1.359823 
0.9462748 1.432675 
1.055119 1.151676 
1.201425 1.195497 
0.885021 1.248397 
1.071023 1.354249 
0.9801598 1.187923 
0.946295 1.163657 
0.9496447 1.326504 
1.034528 1.227015 
0.9703026 1.598901 
1.008975 1.41303 
0.9803586 1.09585 
1.049853 1.194928 
1.051709 1.051399 
0.8796109 1.581374 
0.969752 1.086456 
1.057165 1.806778 
1.056619 1.150793 
1.013032 1.397216 
1.063587 1.265155 
1.063704 1.143009 
1.159291 1.133229 
1.041223 0.9489521 
1.03791 1.040085 
1.028316 1.033465 
0.9426336 1.255671 
1.011615 1.087752 
1.175863 1.074449 
1.054501 1.090984 
