tau2_1 tau2_2 tau2_3 
0.175496 0.7386348 0.04691947 
0.06514294 0.07505426 0.100877 
0.1064929 0.07984094 0.04492722 
0.2513696 0.05905198 0.3376763 
0.161371 0.04215005 0.03936364 
0.1154383 0.2118795 0.06187985 
0.1171212 0.05996853 0.0896791 
0.7526397 0.1914265 0.05893359 
0.1847337 0.01971906 0.1061392 
0.09483493 0.1479804 0.07410626 
0.2733059 0.03783621 0.05595034 
0.1567758 0.3882553 0.05002482 
0.5536645 0.2792387 0.07378258 
0.3118482 0.05959428 0.04082457 
0.08230336 0.232366 0.2278844 
1.059783 0.05053085 0.2534985 
0.25107 0.1159241 0.05020245 
0.9334163 0.05527547 0.1231701 
0.483721 0.03669357 0.1085298 
0.8941636 0.01067615 0.05600559 
0.3125814 0.07245982 0.0423159 
0.1661499 0.046986 0.1334696 
0.5825595 0.2153441 0.0204583 
0.08379019 0.9906459 0.4308979 
0.1612488 0.01997447 0.03451107 
0.6260171 0.1584441 0.07287063 
0.1060984 0.04423115 0.02775709 
0.1121341 0.02140491 0.09664614 
0.2442554 0.2580886 0.1415459 
0.4272309 0.386827 0.129322 
0.2201043 0.06530901 0.2272633 
0.7569954 0.1272431 0.03506555 
0.4894077 0.1033106 0.0127738 
0.1402355 0.02527352 0.07083735 
0.4097684 0.02328414 0.1962738 
0.3720458 0.2247096 0.2003888 
0.3185826 0.1058117 0.1615436 
0.5048207 0.4722962 0.03888007 
0.1675116 0.04715599 0.0571779 
0.07719005 0.4695689 0.05626351 
0.3529481 0.8707103 0.2960622 
0.08331201 0.1747998 0.1421382 
0.05692158 0.01972165 0.04281718 
0.265875 0.7553555 0.07554065 
0.1290368 0.02376994 0.09808202 
0.2314858 0.02465721 0.04929029 
1.887976 0.01905796 0.04113507 
0.2526078 0.3684464 0.05426434 
0.2363053 0.1129766 0.1419089 
0.7301754 0.09405961 0.1293873 
0.1433729 0.4637238 0.03041971 
0.2848148 1.800499 0.06892138 
0.08415998 0.07867943 0.05244568 
0.09812497 0.04058776 0.06034151 
0.2511936 0.2399608 0.4301502 
0.04743248 0.1379616 0.1979856 
0.03687316 0.04759383 0.03627782 
0.1136974 0.1247018 0.08747745 
0.0964875 0.03587811 0.04670796 
0.06055694 0.700161 0.05905702 
0.4162337 0.08395633 0.05139859 
0.1480114 0.088975 0.08782989 
0.05578423 0.03603178 0.121668 
0.2509088 0.1367998 0.09985208 
0.849826 0.06251654 0.2778365 
0.1361473 0.2209081 0.03832386 
0.1088931 0.07018669 0.03228946 
0.9156796 0.09478312 0.1239023 
0.4848741 0.2696557 0.0962108 
0.8019954 0.06894338 0.1481439 
0.04862553 0.06451263 0.08596845 
0.3019769 0.3145647 0.06906902 
0.4455819 0.5999262 0.0886739 
0.1048511 0.08337253 0.05027658 
0.1039934 0.1020135 0.07358438 
0.1440604 0.05239484 0.1253949 
0.2918829 0.04769478 0.05035044 
0.07808194 0.1276009 0.050332 
0.4285235 0.05346677 0.1035075 
0.1281575 0.04930168 0.2327127 
0.6819211 0.04746279 0.0196012 
0.06961332 0.2103079 0.1104389 
0.5470099 0.1678177 0.09648912 
0.05357867 0.06184643 0.05741059 
0.2334676 0.1565378 0.240411 
0.6503163 0.08577101 0.2803411 
0.1256053 0.2353379 0.01815264 
0.6759189 0.05529827 0.1101385 
0.1431155 0.05219554 0.1162977 
0.03897325 0.07040118 0.109139 
0.2310705 0.1643141 0.1874178 
0.222353 0.05969407 0.1898488 
0.1781136 0.1002243 0.1257348 
0.1150939 0.06270599 0.246045 
0.08646624 0.3731353 0.09946625 
0.3592838 0.06090758 0.09077073 
0.1592882 0.03910743 0.0158151 
0.377914 0.1438096 0.1161947 
0.1317247 0.2254293 0.1554142 
0.4956021 0.5992406 0.2596193 
0.164189 0.179472 0.04054258 
0.4876409 0.423315 0.1534137 
0.1916805 0.2757546 0.09649463 
0.274798 0.04258989 0.1181082 
0.1500381 0.1400797 0.08695277 
0.7047435 0.1285796 0.09977095 
0.1817913 0.09584622 0.1366577 
0.7968525 0.04903568 0.04841966 
0.4881658 0.01264295 0.1543085 
0.3447748 0.5049948 0.07510749 
0.2673536 0.04399342 0.1181462 
0.3191858 1.427532 0.3163987 
0.2510793 0.1697584 0.0563028 
0.1447119 0.2148089 0.04604947 
0.1116309 0.06007558 0.06377831 
0.2316908 0.05718985 0.07208223 
0.05450859 0.2073695 0.1722935 
0.223953 0.3908059 0.2930966 
0.5006594 0.0417326 0.09843837 
0.1447487 0.1206726 0.06988449 
0.0659971 0.2629707 0.04591134 
0.08532066 0.08550132 0.04647014 
0.02206187 0.06565747 0.06021943 
0.1925989 0.07551927 0.2006715 
0.01783246 0.1635921 0.06269727 
0.7535816 0.06376027 0.105601 
0.3996001 0.05347643 0.04511233 
0.1812143 0.03260559 0.03448776 
0.1734063 0.05724249 0.03721617 
0.6964079 0.1218564 0.07079153 
0.1942455 0.2469682 0.06088589 
0.2658714 0.06619576 0.414786 
1.174034 0.09419658 0.08669091 
0.4142615 0.7656193 0.2123427 
0.0636791 0.01832401 0.07890881 
0.4121165 0.09360297 0.03689458 
0.1763918 0.4163672 0.1615288 
0.2773238 0.3465023 0.2092939 
0.288591 0.5679757 0.08652154 
0.09458761 0.07782667 0.08345465 
