"tau2_1" "tau2_2"
0.008855484 0.4689737
0.01007604 0.5799154
0.01365717 0.365214
0.0135249 0.2231895
0.01604001 0.7592249
0.008513907 0.3527859
0.01172273 0.4457315
0.01050832 0.8023095
0.0125136 0.2494379
0.00712958 0.4218881
0.008870859 0.1957573
0.00904085 0.3834984
0.008401265 0.378373
0.008079546 0.3840897
0.01219143 0.1797559
0.01371334 0.2618345
0.0160919 0.1250317
0.01097651 0.198606
0.01427688 0.3371197
0.01455529 0.1664729
0.01388552 0.6725516
0.009662072 0.3491762
0.01344293 0.4828377
0.01387462 0.3902776
0.01110157 0.5043629
0.009642114 0.4371271
0.01125793 0.65478
0.01498129 0.2720624
0.009597777 0.1233932
0.01560142 0.6740218
0.01532026 0.5618817
0.01150501 0.2349563
0.01333123 0.3858997
0.01297568 0.3091285
0.01917906 0.2564602
0.01202162 0.5529726
0.01133353 0.7851895
0.01238555 0.3696274
0.01383164 0.0841317
0.01410729 0.2974463
0.01185214 0.4821268
0.01106539 0.4403253
0.01032422 0.1896338
0.008439751 0.2960764
0.006573606 0.8603064
0.01419319 0.4563505
0.008791211 0.2144117
0.01140937 0.4322956
0.01084118 0.3508203
0.01564026 0.4560498
0.01463621 0.8714896
0.01222285 0.124928
0.01299041 0.3072325
0.009970381 0.1198974
0.008632709 0.3796659
0.009992728 0.6412373
0.0141998 0.2703526
0.009434161 0.5601227
0.01015336 0.2614681
0.01262365 0.4509179
0.01065116 0.3164659
0.01126617 0.1009776
0.009596607 0.1420067
0.01575281 0.3451248
0.01311229 1.129914
0.009876275 0.4764124
0.01332437 0.571455
0.009729402 0.1768024
0.01187442 0.1410925
0.01595114 0.4719446
0.01550363 0.2560831
0.01452238 0.2340317
0.01241794 0.517738
0.01497934 0.2055558
0.00972577 0.0840516
0.01358612 0.1914667
0.01680162 0.2262461
0.01430602 0.4509832
0.01368461 0.2484331
0.01199843 0.221061
0.01107437 0.2498448
0.008079608 0.2045819
0.01767114 0.1555341
0.01168737 0.3099147
0.01591399 0.3149317
0.0139592 0.7827086
0.00834726 0.5063123
0.01347646 0.4152749
0.008443554 0.3805006
0.01007447 0.250438
0.01871676 0.294775
0.01320803 0.1246895
0.01359325 0.1740244
0.006892864 0.2345613
0.007274168 1.284159
0.009372871 0.2715852
0.01263926 0.4917882
0.01230664 0.5087275
0.01290358 0.1978158
0.01228135 0.5550346
0.01501691 0.5621402
0.009748963 0.4736722
0.01012508 0.5933223
0.007961282 0.533638
0.01762422 0.2012871
0.01008203 0.5193644
0.01829695 0.4281423
0.02064661 0.2940833
0.01484864 0.1947155
0.01862933 0.1061644
0.01531521 0.1152824
0.01146273 0.3710655
0.02136317 0.1787774
0.01365573 0.09408281
0.01157567 0.4223
0.01725727 0.2068877
0.01087183 0.3242805
0.01325037 0.3070264
0.01062598 0.4398478
0.005949995 0.3392118
0.00727809 0.2026878
0.01167173 0.2996426
0.01131683 0.5677198
0.02150298 0.3877611
0.009587349 0.4754668
0.01794307 0.1740533
0.01027536 0.2495723
0.01411543 0.3154354
0.01029289 0.3721562
0.007780115 0.1579655
0.008979045 0.1559599
0.009911687 0.4038219
0.01266111 0.5751822
0.01173768 0.4563202
0.009227372 0.4198902
0.01733066 0.2892159
0.008831403 0.2442101
0.01446322 0.149369
0.01207084 0.2737846
0.00694329 0.5529489
0.007917039 1.349602
0.02042598 0.6208227
0.01623143 0.399674
0.01533862 0.4837956
0.01311908 0.6064992
0.01100264 0.4599792
0.01516225 0.5388898
0.0105636 0.4737597
0.01328257 0.2610582
0.008057493 0.2347675
0.01299672 0.3892318
0.01237802 0.7038596
0.009375646 0.7155085
0.01201264 0.8742117
0.008411409 0.6749006
0.01174241 0.2351595
0.01045675 0.2659544
0.01607883 0.3348529
0.01493059 0.4041308
0.007286991 0.3444251
0.008704446 0.2838828
0.01333337 0.1216527
0.009530029 0.4342088
0.01714785 0.1621897
0.00944282 0.3053084
0.01169477 0.6785119
0.007008632 0.2274791
0.008818003 0.4002978
0.009758715 0.6811194
0.01338475 0.1390031
0.01057122 0.3788338
0.01031821 0.404772
0.01234964 0.7546643
0.01176169 0.3991584
0.0163908 0.3761924
0.01186685 0.7281489
0.01148705 0.4166493
0.009429011 0.4017581
0.01002816 0.4734285
0.009784949 0.6683353
0.01517236 0.4035779
0.0115656 0.3499574
0.01655803 0.2434513
0.01722517 0.3201093
0.009689625 0.3863065
0.01478631 0.7882837
0.008500316 0.7144804
0.009544447 0.640861
0.01080133 0.4340292
0.01935805 0.560974
0.007089621 0.2773709
